aircraft,manoeuvre,setting,fault,recall,precision,auc,base_score
737,cruise,det_5hz,cmalpha_x0.7,0.23076923076923078,0.6,0.6752136752136753,33.97823620337113
737,cruise,det_5hz,clo_+0.1,0.7692307692307693,0.625,0.6666666666666667,33.97823620337113
737,cruise,det_2hz,inertia_x1.6,0.045454545454545456,1.0,,29.057903358771497
737,cruise,det_2hz,cmq_x0.5,0.0,0.0,0.6239316239316239,29.057903358771497
737,cruise,det_2hz,cmalpha_x0.7,0.23076923076923078,0.6,0.6923076923076923,29.057903358771497
737,cruise,det_2hz,clo_+0.1,0.7692307692307693,0.625,0.6666666666666667,29.057903358771497
737,cruise,sig_K3,inertia_x1.6,0.0,,,0.3927507184994706
737,cruise,sig_K3,cmq_x0.5,0.0,,0.3760683760683761,0.3927507184994706
737,cruise,sig_K3,cmalpha_x0.7,0.23076923076923078,1.0,0.5213675213675213,0.3927507184994706
737,cruise,sig_K3,clo_+0.1,0.46153846153846156,0.75,0.6153846153846154,0.3927507184994706
737,cruise,sig_K5,inertia_x1.6,0.0,,,0.6151300862199365
737,cruise,sig_K5,cmq_x0.5,0.0,,0.4700854700854701,0.6151300862199365
737,cruise,sig_K5,cmalpha_x0.7,0.38461538461538464,1.0,0.6153846153846154,0.6151300862199365
737,cruise,sig_K5,clo_+0.1,0.3076923076923077,0.5714285714285714,0.5641025641025641,0.6151300862199365
737,cruise,sig_K7,inertia_x1.6,0.0,,,0.6831795492361216
737,cruise,sig_K7,cmq_x0.5,0.07692307692307693,1.0,0.3504273504273504,0.6831795492361216
737,cruise,sig_K7,cmalpha_x0.7,0.23076923076923078,1.0,0.5213675213675214,0.6831795492361216
737,cruise,sig_K7,clo_+0.1,0.23076923076923078,0.375,0.4700854700854701,0.6831795492361216
737,cruise,sig_leaf50,inertia_x1.6,0.0,,,0.6151300862199365
737,cruise,sig_leaf50,cmq_x0.5,0.0,,0.4700854700854701,0.6151300862199365
737,cruise,sig_leaf50,cmalpha_x0.7,0.38461538461538464,1.0,0.6153846153846154,0.6151300862199365
737,cruise,sig_leaf50,clo_+0.1,0.3076923076923077,0.5714285714285714,0.5641025641025641,0.6151300862199365
737,cruise,sig_n10,inertia_x1.6,0.0,,,0.624054605959764
737,cruise,sig_n10,cmq_x0.5,0.07692307692307693,1.0,0.5641025641025642,0.624054605959764
737,cruise,sig_n10,cmalpha_x0.7,0.23076923076923078,1.0,0.7435897435897436,0.624054605959764
737,cruise,sig_n10,clo_+0.1,0.3076923076923077,0.5,0.5042735042735043,0.624054605959764
737,cruise,sig_lags_1,inertia_x1.6,0.0,,,0.6115451520193617
737,cruise,sig_lags_1,cmq_x0.5,0.0,,0.5299145299145299,0.6115451520193617
737,cruise,sig_lags_1,cmalpha_x0.7,0.38461538461538464,1.0,0.6153846153846154,0.6115451520193617
737,cruise,sig_lags_1,clo_+0.1,0.3076923076923077,0.5714285714285714,0.5641025641025641,0.6115451520193617
737,cruise,sig_lags_long,inertia_x1.6,0.0,,,0.6144040235970352
737,cruise,sig_lags_long,cmq_x0.5,0.0,,0.4700854700854701,0.6144040235970352
737,cruise,sig_lags_long,cmalpha_x0.7,0.38461538461538464,1.0,0.6153846153846154,0.6144040235970352
737,cruise,sig_lags_long,clo_+0.1,0.3076923076923077,0.5,0.5641025641025641,0.6144040235970352
737,cruise,sig_equal_width,inertia_x1.6,0.13636363636363635,1.0,,0.5009037967024657
737,cruise,sig_equal_width,cmq_x0.5,0.15384615384615385,0.6666666666666666,0.5384615384615384,0.5009037967024657
737,cruise,sig_equal_width,cmalpha_x0.7,0.23076923076923078,0.75,0.5726495726495726,0.5009037967024657
737,cruise,sig_equal_width,clo_+0.1,0.38461538461538464,0.8333333333333334,0.7008547008547009,0.5009037967024657
737,cruise,sig_5hz,inertia_x1.6,0.0,,,0.6151011778918757
737,cruise,sig_5hz,cmq_x0.5,0.07692307692307693,1.0,0.47435897435897434,0.6151011778918757
737,cruise,sig_5hz,cmalpha_x0.7,0.38461538461538464,1.0,0.6153846153846154,0.6151011778918757
737,cruise,sig_5hz,clo_+0.1,0.3076923076923077,0.5714285714285714,0.5555555555555556,0.6151011778918757
737,cruise,sig_2hz,inertia_x1.6,0.0,,,0.6161720510894064
737,cruise,sig_2hz,cmq_x0.5,0.07692307692307693,1.0,0.452991452991453,0.6161720510894064
737,cruise,sig_2hz,cmalpha_x0.7,0.3076923076923077,1.0,0.6153846153846154,0.6161720510894064
737,cruise,sig_2hz,clo_+0.1,0.15384615384615385,0.3333333333333333,0.5470085470085471,0.6161720510894064
737,throttle_step,det_n10,inertia_x1.6,0.09090909090909091,1.0,,16.906926895020703
737,throttle_step,det_n10,cmq_x0.5,0.6153846153846154,0.8888888888888888,0.6495726495726495,16.906926895020703
737,throttle_step,det_n10,cmalpha_x0.7,0.23076923076923078,0.75,0.6324786324786323,16.906926895020703
737,throttle_step,det_n10,clo_+0.1,0.6923076923076923,0.6,0.6495726495726495,16.906926895020703
737,throttle_step,det_n20,inertia_x1.6,0.045454545454545456,1.0,,7.340734584214444
737,throttle_step,det_n20,cmq_x0.5,0.46153846153846156,1.0,0.8803418803418803,7.340734584214444
737,throttle_step,det_n20,cmalpha_x0.7,0.07692307692307693,1.0,0.8717948717948718,7.340734584214444
737,throttle_step,det_n20,clo_+0.1,0.8461538461538461,0.55,0.717948717948718,7.340734584214444
737,throttle_step,det_n5,inertia_x1.6,0.09090909090909091,1.0,,29.602232017053552
737,throttle_step,det_n5,cmq_x0.5,0.3076923076923077,1.0,0.5299145299145299,29.602232017053552
737,throttle_step,det_n5,cmalpha_x0.7,0.07692307692307693,1.0,0.923076923076923,29.602232017053552
737,throttle_step,det_n5,clo_+0.1,0.38461538461538464,0.7142857142857143,0.5726495726495726,29.602232017053552
737,throttle_step,det_lags_1,inertia_x1.6,0.045454545454545456,1.0,,7.063935322107505
737,throttle_step,det_lags_1,cmq_x0.5,0.46153846153846156,1.0,0.8034188034188035,7.063935322107505
737,throttle_step,det_lags_1,cmalpha_x0.7,0.15384615384615385,1.0,0.7777777777777778,7.063935322107505
737,throttle_step,det_lags_1,clo_+0.1,0.8461538461538461,0.55,0.7948717948717948,7.063935322107505
737,throttle_step,det_lags_long,inertia_x1.6,0.09090909090909091,1.0,,7.061620281915273
