fault,set,aircraft,test_case,output,p,es,rsd
B2_load_factor_sign_c3fa7d22,heldout,T38,elev_step,velocities/h-dot-fps,0.6834633073385323,0.0,-1.063666294864781
B2_load_factor_sign_c3fa7d22,heldout,T38,elev_step,accelerations/pdot-rad_sec2,0.2855428914217157,0.0,0.2188649492831489
B2_load_factor_sign_c3fa7d22,heldout,T38,elev_step,accelerations/qdot-rad_sec2,0.3893221355728854,0.0,-0.1600503719247314
B2_load_factor_sign_c3fa7d22,heldout,T38,elev_step,accelerations/rdot-rad_sec2,0.7016596680663867,0.0,-0.0421684559338351
B2_load_factor_sign_c3fa7d22,heldout,T38,elev_step,accelerations/udot-ft_sec2,0.4757048590281943,0.0,-0.1522011493683419
B2_load_factor_sign_c3fa7d22,heldout,T38,elev_step,accelerations/vdot-ft_sec2,0.7928414317136573,0.0,-0.0887653243219209
B2_load_factor_sign_c3fa7d22,heldout,T38,elev_step,accelerations/wdot-ft_sec2,0.0641871625674865,0.0,0.143256026357925
B2_load_factor_sign_c3fa7d22,heldout,T38,elev_step,aero/alpha-deg,0.8774245150969806,0.0,-1.3977240476010104
B2_load_factor_sign_c3fa7d22,heldout,T38,elev_step,aero/beta-deg,0.3103379324135173,0.0,0.0325889961061505
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,position/h-sl-ft,0.3003399320135972,0.0,0.4489532585298423
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,position/h-agl-ft,0.3101379724055189,0.0,0.3500672182690696
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,attitude/phi-rad,0.8572285542891421,0.0,-0.4140395867218223
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,attitude/theta-rad,0.5606878624275144,0.0,-0.4483464929321146
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,attitude/psi-rad,0.2721455708858228,0.0,0.0013346493189393
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,velocities/u-fps,0.6014797040591882,0.0,-3.4181681111228848
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,velocities/v-fps,0.6414717056588682,0.0,-0.1814268854716011
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,velocities/w-fps,0.9446110777844432,0.0,-1.008412227070247
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,velocities/p-rad_sec,0.859628074385123,0.0,-0.1132164779056905
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,velocities/q-rad_sec,0.0797840431913617,0.0,0.1138305145089288
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,velocities/r-rad_sec,0.5282943411317736,0.0,-0.018229888495542
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,velocities/vc-kts,0.614877024595081,0.0,-2.30865032502288
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,velocities/vt-fps,0.5706858628274345,0.0,-2.836869041934622
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,velocities/h-dot-fps,0.6834633073385323,0.0,-1.063666294864781
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,accelerations/pdot-rad_sec2,0.2855428914217157,0.0,0.2188649492831489
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,accelerations/qdot-rad_sec2,0.3893221355728854,0.0,-0.1600503719247314
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,accelerations/rdot-rad_sec2,0.7016596680663867,0.0,-0.0421684559338351
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,accelerations/udot-ft_sec2,0.4757048590281943,0.0,-0.1522011493683419
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,accelerations/vdot-ft_sec2,0.7928414317136573,0.0,-0.0887653243219209
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,accelerations/wdot-ft_sec2,0.0641871625674865,0.0,0.143256026357925
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,aero/alpha-deg,0.8774245150969806,0.0,-1.3977240476010104
B2_propeller_inflow_angle_82cc3893,heldout,T38,elev_step,aero/beta-deg,0.3103379324135173,0.0,0.0325889961061505
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,position/h-sl-ft,0.3003399320135972,0.0,0.4489532585298423
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,position/h-agl-ft,0.3101379724055189,0.0,0.3500672182690696
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,attitude/phi-rad,0.8572285542891421,0.0,-0.4140395867218223
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,attitude/theta-rad,0.5606878624275144,0.0,-0.4483464929321146
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,attitude/psi-rad,0.2721455708858228,0.0,0.0013346493189393
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,velocities/u-fps,0.6014797040591882,0.0,-3.4181681111228848
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,velocities/v-fps,0.6414717056588682,0.0,-0.1814268854716011
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,velocities/w-fps,0.9446110777844432,0.0,-1.008412227070247
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,velocities/p-rad_sec,0.859628074385123,0.0,-0.1132164779056905
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,velocities/q-rad_sec,0.0797840431913617,0.0,0.1138305145089288
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,velocities/r-rad_sec,0.5282943411317736,0.0,-0.018229888495542
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,velocities/vc-kts,0.614877024595081,0.0,-2.30865032502288
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,velocities/vt-fps,0.5706858628274345,0.0,-2.836869041934622
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,velocities/h-dot-fps,0.6834633073385323,0.0,-1.063666294864781
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,accelerations/pdot-rad_sec2,0.2855428914217157,0.0,0.2188649492831489
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,accelerations/qdot-rad_sec2,0.3893221355728854,0.0,-0.1600503719247314
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,accelerations/rdot-rad_sec2,0.7016596680663867,0.0,-0.0421684559338351
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,accelerations/udot-ft_sec2,0.4757048590281943,0.0,-0.1522011493683419
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,accelerations/vdot-ft_sec2,0.7928414317136573,0.0,-0.0887653243219209
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,accelerations/wdot-ft_sec2,0.0641871625674865,0.0,0.143256026357925
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,aero/alpha-deg,0.8774245150969806,0.0,-1.3977240476010104
B2_atmosphere_gradient_fadeout_05b709c8,heldout,T38,elev_step,aero/beta-deg,0.3103379324135173,0.0,0.0325889961061505
B_elevator_drag_8819410c,development,T38,aileron_step,position/h-sl-ft,0.999000199960008,0.0063684381108628,-6.352698459950738
B_elevator_drag_8819410c,development,T38,aileron_step,position/h-agl-ft,0.999000199960008,0.0063684381216984,-6.334050050076742
B_elevator_drag_8819410c,development,T38,aileron_step,attitude/phi-rad,0.9706058788242352,0.0023157496514701,-6.201689388991058
B_elevator_drag_8819410c,development,T38,aileron_step,attitude/theta-rad,0.9428114377124576,0.0035131030082034,-16.83828246939374
B_elevator_drag_8819410c,development,T38,aileron_step,attitude/psi-rad,0.9562087582483504,0.0063330436180637,-1.560871103108588
B_elevator_drag_8819410c,development,T38,aileron_step,velocities/u-fps,0.4197160567886422,0.062633745646803,-0.525766341060141
B_elevator_drag_8819410c,development,T38,aileron_step,velocities/v-fps,0.5320935812837433,0.000969748455443,-0.1095975194954896
B_elevator_drag_8819410c,development,T38,aileron_step,velocities/w-fps,0.1649670065986802,0.0071482576759195,1.3716547261701582
B_elevator_drag_8819410c,development,T38,aileron_step,velocities/p-rad_sec,0.8620275944811038,0.0006530332653774,-0.5490719479246136
B_elevator_drag_8819410c,development,T38,aileron_step,velocities/q-rad_sec,0.9746050789842032,0.0045223401428144,-33.04814552376544
B_elevator_drag_8819410c,development,T38,aileron_step,velocities/r-rad_sec,0.3873225354929014,0.0048601875984222,-0.7543218316359785
B_elevator_drag_8819410c,development,T38,aileron_step,velocities/vc-kts,0.7742451509698061,0.0467931525163744,-4.482996531760589
B_elevator_drag_8819410c,development,T38,aileron_step,velocities/vt-fps,0.4263147370525895,0.0626721447708001,-0.5588421645731714
B_elevator_drag_8819410c,development,T38,aileron_step,velocities/h-dot-fps,0.9654069186162768,0.0074664868013142,-19.00830185316385
B_elevator_drag_8819410c,development,T38,aileron_step,accelerations/pdot-rad_sec2,0.4407118576284743,0.000144442560059,-0.1043745785682181
B_elevator_drag_8819410c,development,T38,aileron_step,accelerations/qdot-rad_sec2,0.928014397120576,0.0173603104820113,-0.474143093581556
B_elevator_drag_8819410c,development,T38,aileron_step,accelerations/rdot-rad_sec2,0.7514497100579884,0.0012415982560925,-0.306274992399651
B_elevator_drag_8819410c,development,T38,aileron_step,accelerations/udot-ft_sec2,0.9288142371525696,0.1021533082068914,-5.9929538465701535
B_elevator_drag_8819410c,development,T38,aileron_step,accelerations/vdot-ft_sec2,0.7068586282743451,0.0009359494715698,-0.3127802928723024
B_elevator_drag_8819410c,development,T38,aileron_step,accelerations/wdot-ft_sec2,0.6290741851629674,0.0242705111411927,-0.171102421260473
B_elevator_drag_8819410c,development,T38,aileron_step,aero/alpha-deg,0.5172965406918616,0.0179654053325643,-4.354390134920699
B_elevator_drag_8819410c,development,T38,aileron_step,aero/beta-deg,0.5652869426114777,0.002764962335709,-0.2318501958445646
B_pqrdot_5ad2694c,development,T38,aileron_step,position/h-sl-ft,0.996000799840032,0.0,-6.067730369872193
B_pqrdot_5ad2694c,development,T38,aileron_step,position/h-agl-ft,0.996000799840032,0.0,-6.066139784963584
B_pqrdot_5ad2694c,development,T38,aileron_step,attitude/phi-rad,0.9476104779044192,0.0,-5.477637994829081
B_pqrdot_5ad2694c,development,T38,aileron_step,attitude/theta-rad,0.9190161967606478,0.0,-12.788892554449156
B_pqrdot_5ad2694c,development,T38,aileron_step,attitude/psi-rad,0.8904219156168767,0.0,-1.3034935765423148
B_pqrdot_5ad2694c,development,T38,aileron_step,velocities/u-fps,0.9122175564887024,0.0,-11.576995054244186
B_pqrdot_5ad2694c,development,T38,aileron_step,velocities/v-fps,0.2785442911417716,0.0,0.2826857840167802
B_pqrdot_5ad2694c,development,T38,aileron_step,velocities/w-fps,0.8274345130973805,0.0,-2.453520699576165
B_pqrdot_5ad2694c,development,T38,aileron_step,velocities/p-rad_sec,0.6466706658668266,0.0,-0.1212714283632294
B_pqrdot_5ad2694c,development,T38,aileron_step,velocities/q-rad_sec,0.823635272945411,0.0,-13.638097760374263
B_pqrdot_5ad2694c,development,T38,aileron_step,velocities/r-rad_sec,0.0701859628074385,0.0,-0.742610112422665
B_pqrdot_5ad2694c,development,T38,aileron_step,velocities/vc-kts,0.9522095580883824,0.0,-9.348681040594826
B_pqrdot_5ad2694c,development,T38,aileron_step,velocities/vt-fps,0.9064187162567486,0.0,-11.482231190541022
B_pqrdot_5ad2694c,development,T38,aileron_step,velocities/h-dot-fps,0.9084183163367326,0.0,-12.260129908334443
B_pqrdot_5ad2694c,development,T38,aileron_step,accelerations/pdot-rad_sec2,0.4705058988202359,3.8428393791891726e-05,-0.3295307975248596
B_pqrdot_5ad2694c,development,T38,aileron_step,accelerations/qdot-rad_sec2,0.396120775844831,0.0081504652280833,-0.0576576172476546
B_pqrdot_5ad2694c,development,T38,aileron_step,accelerations/rdot-rad_sec2,0.0875824835032993,0.0064526864259824,0.5649921519963552
B_pqrdot_5ad2694c,development,T38,aileron_step,accelerations/udot-ft_sec2,0.9516096780643872,0.0,-6.643646740014409
B_pqrdot_5ad2694c,development,T38,aileron_step,accelerations/vdot-ft_sec2,0.1477704459108178,0.0,0.1757955044507242
B_pqrdot_5ad2694c,development,T38,aileron_step,accelerations/wdot-ft_sec2,0.4427114577084583,0.0,0.3058321576907321
B_pqrdot_5ad2694c,development,T38,aileron_step,aero/alpha-deg,0.7514497100579884,0.0,-5.983853052785793
B_pqrdot_5ad2694c,development,T38,aileron_step,aero/beta-deg,0.2489502099580084,0.0,0.2831939869142186
B_turbine_windmill_2db8e408,development,T38,aileron_step,position/h-sl-ft,0.996000799840032,0.0,-6.067730369872193
B_turbine_windmill_2db8e408,development,T38,aileron_step,position/h-agl-ft,0.996000799840032,0.0,-6.066139784963584
B_turbine_windmill_2db8e408,development,T38,aileron_step,attitude/phi-rad,0.9476104779044192,0.0,-5.477637994829081
B_turbine_windmill_2db8e408,development,T38,aileron_step,attitude/theta-rad,0.9190161967606478,0.0,-12.788892554449156
B_turbine_windmill_2db8e408,development,T38,aileron_step,attitude/psi-rad,0.8904219156168767,0.0,-1.3034935765423148
B_turbine_windmill_2db8e408,development,T38,aileron_step,velocities/u-fps,0.9122175564887024,0.0,-11.576995054244186
B_turbine_windmill_2db8e408,development,T38,aileron_step,velocities/v-fps,0.2785442911417716,0.0,0.2826857840167802
B_turbine_windmill_2db8e408,development,T38,aileron_step,velocities/w-fps,0.8274345130973805,0.0,-2.453520699576165
B_turbine_windmill_2db8e408,development,T38,aileron_step,velocities/p-rad_sec,0.6466706658668266,0.0,-0.1212714283632294
B_turbine_windmill_2db8e408,development,T38,aileron_step,velocities/q-rad_sec,0.823635272945411,0.0,-13.638097760374263
B_turbine_windmill_2db8e408,development,T38,aileron_step,velocities/r-rad_sec,0.0701859628074385,0.0,-0.742610112422665
B_turbine_windmill_2db8e408,development,T38,aileron_step,velocities/vc-kts,0.9522095580883824,0.0,-9.348681040594826
B_turbine_windmill_2db8e408,development,T38,aileron_step,velocities/vt-fps,0.9064187162567486,0.0,-11.482231190541022
B_turbine_windmill_2db8e408,development,T38,aileron_step,velocities/h-dot-fps,0.9084183163367326,0.0,-12.260129908334443
B_turbine_windmill_2db8e408,development,T38,aileron_step,accelerations/pdot-rad_sec2,0.4705058988202359,0.0,-0.3296258201841662
B_turbine_windmill_2db8e408,development,T38,aileron_step,accelerations/qdot-rad_sec2,0.406118776244751,0.0,-0.0652661021310097
B_turbine_windmill_2db8e408,development,T38,aileron_step,accelerations/rdot-rad_sec2,0.0913817236552689,0.0,0.5508016567462706
B_turbine_windmill_2db8e408,development,T38,aileron_step,accelerations/udot-ft_sec2,0.9516096780643872,0.0,-6.643646740014409
B_turbine_windmill_2db8e408,development,T38,aileron_step,accelerations/vdot-ft_sec2,0.1477704459108178,0.0,0.1757955044507242
B_turbine_windmill_2db8e408,development,T38,aileron_step,accelerations/wdot-ft_sec2,0.4427114577084583,0.0,0.3058321576907321
B_turbine_windmill_2db8e408,development,T38,aileron_step,aero/alpha-deg,0.7514497100579884,0.0,-5.983853052785793
B_turbine_windmill_2db8e408,development,T38,aileron_step,aero/beta-deg,0.2489502099580084,0.0,0.2831939869142186
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,position/h-sl-ft,0.996000799840032,0.0,-6.067730369872193
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,position/h-agl-ft,0.996000799840032,0.0,-6.066139784963584
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,attitude/phi-rad,0.9476104779044192,0.0,-5.477637994829081
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,attitude/theta-rad,0.9190161967606478,0.0,-12.788892554449156
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,attitude/psi-rad,0.8904219156168767,0.0,-1.3034935765423148
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,velocities/u-fps,0.9122175564887024,0.0,-11.576995054244186
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,velocities/v-fps,0.2785442911417716,0.0,0.2826857840167802
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,velocities/w-fps,0.8274345130973805,0.0,-2.453520699576165
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,velocities/p-rad_sec,0.6466706658668266,0.0,-0.1212714283632294
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,velocities/q-rad_sec,0.823635272945411,0.0,-13.638097760374263
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,velocities/r-rad_sec,0.0701859628074385,0.0,-0.742610112422665
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,velocities/vc-kts,0.9522095580883824,0.0,-9.348681040594826
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,velocities/vt-fps,0.9064187162567486,0.0,-11.482231190541022
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,velocities/h-dot-fps,0.9084183163367326,0.0,-12.260129908334443
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,accelerations/pdot-rad_sec2,0.4705058988202359,0.0,-0.3296258201841662
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,accelerations/qdot-rad_sec2,0.406118776244751,0.0,-0.0652661021310097
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,accelerations/rdot-rad_sec2,0.0913817236552689,0.0,0.5508016567462706
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,accelerations/udot-ft_sec2,0.9516096780643872,0.0,-6.643646740014409
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,accelerations/vdot-ft_sec2,0.1477704459108178,0.0,0.1757955044507242
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,accelerations/wdot-ft_sec2,0.4427114577084583,0.0,0.3058321576907321
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,aero/alpha-deg,0.7514497100579884,0.0,-5.983853052785793
B2_turbine_throttle_init_c8af9244,heldout,T38,aileron_step,aero/beta-deg,0.2489502099580084,0.0,0.2831939869142186
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,position/h-sl-ft,0.996000799840032,0.0,-6.067730369872193
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,position/h-agl-ft,0.996000799840032,0.0,-6.066139784963584
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,attitude/phi-rad,0.9476104779044192,0.0,-5.477637994829081
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,attitude/theta-rad,0.9190161967606478,0.0,-12.788892554449156
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,attitude/psi-rad,0.8904219156168767,0.0,-1.3034935765423148
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,velocities/u-fps,0.9122175564887024,0.0,-11.576995054244186
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,velocities/v-fps,0.2785442911417716,0.0,0.2826857840167802
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,velocities/w-fps,0.8274345130973805,0.0,-2.453520699576165
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,velocities/p-rad_sec,0.6466706658668266,0.0,-0.1212714283632294
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,velocities/q-rad_sec,0.823635272945411,0.0,-13.638097760374263
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,velocities/r-rad_sec,0.0701859628074385,0.0,-0.742610112422665
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,velocities/vc-kts,0.9522095580883824,0.0,-9.348681040594826
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,velocities/vt-fps,0.9064187162567486,0.0,-11.482231190541022
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,velocities/h-dot-fps,0.9084183163367326,0.0,-12.260129908334443
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,accelerations/pdot-rad_sec2,0.4705058988202359,0.0,-0.3296258201841662
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,accelerations/qdot-rad_sec2,0.406118776244751,0.0,-0.0652661021310097
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,accelerations/rdot-rad_sec2,0.0913817236552689,0.0,0.5508016567462706
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,accelerations/udot-ft_sec2,0.9516096780643872,0.0,-6.643646740014409
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,accelerations/vdot-ft_sec2,0.1477704459108178,0.0,0.1757955044507242
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,accelerations/wdot-ft_sec2,0.4427114577084583,0.0,0.3058321576907321
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,aero/alpha-deg,0.7514497100579884,0.0,-5.983853052785793
B2_turbine_thruster_inputs_20066483,heldout,T38,aileron_step,aero/beta-deg,0.2489502099580084,0.0,0.2831939869142186
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,position/h-sl-ft,0.996000799840032,0.0,-6.067730369872193
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,position/h-agl-ft,0.996000799840032,0.0,-6.066139784963584
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,attitude/phi-rad,0.9476104779044192,0.0,-5.477637994829081
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,attitude/theta-rad,0.9190161967606478,0.0,-12.788892554449156
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,attitude/psi-rad,0.8904219156168767,0.0,-1.3034935765423148
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,velocities/u-fps,0.9122175564887024,0.0,-11.576995054244186
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,velocities/v-fps,0.2785442911417716,0.0,0.2826857840167802
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,velocities/w-fps,0.8274345130973805,0.0,-2.453520699576165
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,velocities/p-rad_sec,0.6466706658668266,0.0,-0.1212714283632294
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,velocities/q-rad_sec,0.823635272945411,0.0,-13.638097760374263
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,velocities/r-rad_sec,0.0701859628074385,0.0,-0.742610112422665
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,velocities/vc-kts,0.9522095580883824,0.0,-9.348681040594826
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,velocities/vt-fps,0.9064187162567486,0.0,-11.482231190541022
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,velocities/h-dot-fps,0.9084183163367326,0.0,-12.260129908334443
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,accelerations/pdot-rad_sec2,0.4705058988202359,0.0,-0.3296258201841662
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,accelerations/qdot-rad_sec2,0.406118776244751,0.0,-0.0652661021310097
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,accelerations/rdot-rad_sec2,0.0913817236552689,0.0,0.5508016567462706
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,accelerations/udot-ft_sec2,0.9516096780643872,0.0,-6.643646740014409
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,accelerations/vdot-ft_sec2,0.1477704459108178,0.0,0.1757955044507242
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,accelerations/wdot-ft_sec2,0.4427114577084583,0.0,0.3058321576907321
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,aero/alpha-deg,0.7514497100579884,0.0,-5.983853052785793
B2_wheel_spin_down_8a9fba1c,heldout,T38,aileron_step,aero/beta-deg,0.2489502099580084,0.0,0.2831939869142186
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,position/h-sl-ft,0.996000799840032,0.0,-6.067730369872193
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,position/h-agl-ft,0.996000799840032,0.0,-6.066139784963584
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,attitude/phi-rad,0.9476104779044192,0.0,-5.477637994829081
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,attitude/theta-rad,0.9190161967606478,0.0,-12.788892554449156
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,attitude/psi-rad,0.8904219156168767,0.0,-1.3034935765423148
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,velocities/u-fps,0.9122175564887024,0.0,-11.576995054244186
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,velocities/v-fps,0.2785442911417716,0.0,0.2826857840167802
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,velocities/w-fps,0.8274345130973805,0.0,-2.453520699576165
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,velocities/p-rad_sec,0.6466706658668266,0.0,-0.1212714283632294
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,velocities/q-rad_sec,0.823635272945411,0.0,-13.638097760374263
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,velocities/r-rad_sec,0.0701859628074385,0.0,-0.742610112422665
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,velocities/vc-kts,0.9522095580883824,0.0,-9.348681040594826
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,velocities/vt-fps,0.9064187162567486,0.0,-11.482231190541022
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,velocities/h-dot-fps,0.9084183163367326,0.0,-12.260129908334443
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,accelerations/pdot-rad_sec2,0.4705058988202359,0.0,-0.3296258201841662
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,accelerations/qdot-rad_sec2,0.406118776244751,0.0,-0.0652661021310097
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,accelerations/rdot-rad_sec2,0.0913817236552689,0.0,0.5508016567462706
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,accelerations/udot-ft_sec2,0.9516096780643872,0.0,-6.643646740014409
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,accelerations/vdot-ft_sec2,0.1477704459108178,0.0,0.1757955044507242
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,accelerations/wdot-ft_sec2,0.4427114577084583,0.0,0.3058321576907321
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,aero/alpha-deg,0.7514497100579884,0.0,-5.983853052785793
B2_sensor_fail_stuck_f543d634,heldout,T38,aileron_step,aero/beta-deg,0.2489502099580084,0.0,0.2831939869142186
B2_atmosphere_high_altitude_61f1e8c3,heldout,T38,aileron_step,position/h-sl-ft,0.996000799840032,0.0,-6.067730369872193
B2_atmosphere_high_altitude_61f1e8c3,heldout,T38,aileron_step,position/h-agl-ft,0.996000799840032,0.0,-6.066139784963584
B2_atmosphere_high_altitude_61f1e8c3,heldout,T38,aileron_step,attitude/phi-rad,0.9476104779044192,0.0,-5.477637994829081
B2_atmosphere_high_altitude_61f1e8c3,heldout,T38,aileron_step,attitude/theta-rad,0.9190161967606478,0.0,-12.788892554449156
B2_atmosphere_high_altitude_61f1e8c3,heldout,T38,aileron_step,attitude/psi-rad,0.8904219156168767,0.0,-1.3034935765423148
B2_atmosphere_high_altitude_61f1e8c3,heldout,T38,aileron_step,velocities/u-fps,0.9122175564887024,0.0,-11.576995054244186
B2_atmosphere_high_altitude_61f1e8c3,heldout,T38,aileron_step,velocities/v-fps,0.2785442911417716,0.0,0.2826857840167802
