aircraft,manoeuvre,config,base_vsd,thr,inertia_x1.6,cmq_x0.5,cmalpha_x0.7,clo_+0.1,noop_fa,noop
Boeing314,elev_doublet,lags+since,0.463,0.145,0.09/1.00 cat 0.20 auc nan,0.46/0.67 cat 0.80 auc 0.40,0.31/0.67 cat 0.60 auc 0.50,0.46/0.43 cat 0.80 auc 0.27,0.18,
Boeing314,elev_doublet,since,0.488,0.141,0.05/1.00 cat 0.20 auc nan,0.38/0.62 cat 0.80 auc 0.38,0.15/1.00 cat 0.40 auc 0.59,0.46/0.43 cat 0.80 auc 0.16,0.23,
Boeing314,elev_step,static,0.717,0.117,0.09/1.00 cat 0.20 auc nan,0.38/0.71 cat 0.60 auc 0.44,0.00/0.00 cat 0.00 auc 0.38,0.15/0.67 cat 0.40 auc 0.44,0.09,
Boeing314,elev_step,lags,0.687,0.114,0.09/1.00 cat 0.40 auc nan,0.46/0.75 cat 0.60 auc 0.53,0.00/0.00 cat 0.00 auc 0.38,0.15/0.67 cat 0.40 auc 0.37,0.09,
Boeing314,elev_step,lags+since,0.501,0.117,0.05/1.00 cat 0.20 auc nan,0.85/0.73 cat 0.80 auc 0.62,0.08/0.33 cat 0.40 auc 0.33,0.15/0.50 cat 0.40 auc 0.38,0.0,
Boeing314,elev_step,since,0.514,0.125,0.05/1.00 cat 0.20 auc nan,0.85/0.73 cat 0.80 auc 0.53,0.08/0.50 cat 0.20 auc 0.34,0.23/0.75 cat 0.40 auc 0.45,0.05,
Boeing314,aileron_step,static,0.661,0.139,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.20 auc 0.32,0.00/0.00 cat 0.00 auc 0.47,0.00/0.00 cat 0.00 auc 0.70,0.0,
Boeing314,aileron_step,lags,0.588,0.139,0.09/1.00 cat 0.40 auc nan,0.00/0.00 cat 0.60 auc 0.19,0.00/0.00 cat 0.60 auc 0.48,0.23/1.00 cat 0.20 auc 0.85,0.09,
Boeing314,aileron_step,lags+since,0.503,0.151,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.20 auc 0.43,0.00/0.00 cat 0.20 auc 0.39,0.23/1.00 cat 0.20 auc 0.72,0.09,
Boeing314,aileron_step,since,0.534,0.148,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.20 auc 0.30,0.00/0.00 cat 0.00 auc 0.39,0.23/1.00 cat 0.20 auc 0.64,0.09,
Boeing314,rudder_doublet,static,0.706,0.115,0.05/1.00 cat 0.20 auc nan,0.15/1.00 cat 0.40 auc 0.66,0.46/1.00 cat 0.60 auc 0.61,0.31/1.00 cat 0.40 auc 0.49,0.0,
Boeing314,rudder_doublet,lags,0.653,0.106,0.09/1.00 cat 0.40 auc nan,0.38/1.00 cat 0.80 auc 0.72,0.54/1.00 cat 0.60 auc 0.65,0.38/1.00 cat 0.40 auc 0.70,0.0,
Boeing314,rudder_doublet,lags+since,0.467,0.119,0.09/1.00 cat 0.40 auc nan,0.85/0.85 cat 0.80 auc 0.79,0.62/0.89 cat 0.80 auc 0.78,0.46/0.86 cat 0.40 auc 0.74,0.0,
Boeing314,rudder_doublet,since,0.475,0.123,0.09/1.00 cat 0.40 auc nan,0.85/0.92 cat 0.80 auc 0.87,0.62/0.80 cat 0.80 auc 0.62,0.46/0.86 cat 0.40 auc 0.69,0.05,
Boeing314,bank_hold,static,0.696,0.114,0.00/0.00 cat 0.00 auc nan,0.31/0.67 cat 0.60 auc 0.44,0.15/0.40 cat 0.80 auc 0.43,0.15/0.67 cat 0.40 auc 0.44,0.0,
Boeing314,bank_hold,lags,0.637,0.107,0.05/1.00 cat 0.20 auc nan,0.23/0.50 cat 0.60 auc 0.51,0.08/0.11 cat 0.80 auc 0.26,0.38/0.56 cat 0.60 auc 0.48,0.09,
Boeing314,bank_hold,lags+since,0.465,0.139,0.05/1.00 cat 0.20 auc nan,0.62/0.67 cat 0.80 auc 0.79,0.46/0.46 cat 0.80 auc 0.52,0.38/0.45 cat 0.80 auc 0.49,0.0,
Boeing314,bank_hold,since,0.5,0.149,0.05/1.00 cat 0.20 auc nan,0.54/0.70 cat 0.60 auc 0.76,0.46/0.50 cat 0.80 auc 0.63,0.38/0.62 cat 0.60 auc 0.55,0.05,
Boeing314,flap_extend,static,0.704,0.064,0.23/1.00 cat 0.20 auc nan,0.46/1.00 cat 0.40 auc 0.71,0.38/0.71 cat 0.80 auc 0.34,0.23/1.00 cat 0.40 auc 0.49,0.09,
Boeing314,flap_extend,lags,0.612,0.075,0.50/1.00 cat 0.80 auc nan,0.85/0.92 cat 0.80 auc 0.75,0.54/0.70 cat 0.80 auc 0.57,0.23/0.60 cat 0.40 auc 0.40,0.32,
Boeing314,flap_extend,lags+since,0.427,0.091,0.45/1.00 cat 0.60 auc nan,0.85/0.79 cat 0.80 auc 0.88,0.77/0.77 cat 0.80 auc 0.57,0.38/0.83 cat 0.60 auc 0.50,0.36,
Boeing314,flap_extend,since,0.453,0.068,0.27/1.00 cat 0.40 auc nan,0.85/0.79 cat 0.80 auc 0.83,0.69/0.82 cat 0.80 auc 0.63,0.46/1.00 cat 0.60 auc 0.68,0.09,
Boeing314,engine_cut,static,0.745,0.046,0.09/1.00 cat 0.20 auc nan,0.15/0.50 cat 0.40 auc 0.40,0.46/0.60 cat 0.80 auc 0.61,0.31/0.80 cat 0.40 auc 0.52,0.05,
Boeing314,engine_cut,lags,0.746,0.047,0.09/1.00 cat 0.20 auc nan,0.15/0.67 cat 0.40 auc 0.45,0.38/0.71 cat 0.60 auc 0.57,0.38/0.83 cat 0.60 auc 0.55,0.05,
Boeing314,engine_cut,lags+since,0.395,0.044,0.09/1.00 cat 0.20 auc nan,0.38/0.56 cat 0.60 auc 0.55,0.38/0.71 cat 0.60 auc 0.67,0.38/0.71 cat 0.60 auc 0.51,0.0,
Boeing314,engine_cut,since,0.395,0.045,0.09/1.00 cat 0.20 auc nan,0.38/0.56 cat 0.60 auc 0.59,0.46/0.75 cat 0.80 auc 0.66,0.38/0.71 cat 0.60 auc 0.50,0.0,
Boeing314,climbing_turn,static,0.567,0.08,0.09/1.00 cat 0.40 auc nan,0.69/0.82 cat 0.80 auc 0.88,0.08/0.33 cat 0.60 auc 0.26,0.23/0.60 cat 0.60 auc 0.68,0.05,
Boeing314,climbing_turn,lags,0.465,0.153,0.00/0.00 cat 0.00 auc nan,0.23/0.75 cat 0.60 auc 0.84,0.00/0.00 cat 0.00 auc 0.58,0.08/1.00 cat 0.20 auc 0.74,0.0,
Boeing314,climbing_turn,lags+since,0.276,0.082,0.05/1.00 cat 0.20 auc nan,0.85/0.79 cat 0.80 auc 0.90,0.31/1.00 cat 0.20 auc 0.85,0.46/1.00 cat 0.40 auc 0.81,0.0,
Boeing314,climbing_turn,since,0.26,0.056,0.23/1.00 cat 0.60 auc nan,0.85/0.61 cat 0.80 auc 0.82,0.46/0.86 cat 0.60 auc 0.59,0.54/0.88 cat 0.80 auc 0.76,0.23,
Boeing314,elev_doublet_distractor,static,0.713,0.092,0.05/1.00 cat 0.20 auc nan,0.15/1.00 cat 0.40 auc 0.76,0.31/1.00 cat 0.40 auc 0.90,0.08/0.50 cat 0.40 auc 0.68,0.0,
Boeing314,elev_doublet_distractor,lags,0.61,0.109,0.00/0.00 cat 0.00 auc nan,0.15/1.00 cat 0.40 auc 0.67,0.31/1.00 cat 0.60 auc 0.86,0.38/0.71 cat 0.60 auc 0.74,0.0,
Boeing314,elev_doublet_distractor,lags+since,0.462,0.113,0.00/0.00 cat 0.00 auc nan,0.77/1.00 cat 0.80 auc 1.00,0.38/1.00 cat 0.60 auc 0.98,0.38/0.71 cat 0.60 auc 0.81,0.0,
Boeing314,elev_doublet_distractor,since,0.499,0.095,0.00/0.00 cat 0.00 auc nan,0.69/0.90 cat 0.80 auc 0.99,0.46/1.00 cat 0.60 auc 0.95,0.15/0.67 cat 0.40 auc 0.76,0.0,
Boeing314,engine_stop,static,0.725,0.07,0.05/1.00 cat 0.20 auc nan,0.08/0.25 cat 0.60 auc 0.30,0.23/1.00 cat 0.40 auc 0.61,0.31/0.67 cat 0.80 auc 0.46,0.0,
Boeing314,engine_stop,lags,0.729,0.068,0.05/1.00 cat 0.20 auc nan,0.38/0.71 cat 0.60 auc 0.43,0.46/0.75 cat 0.80 auc 0.51,0.46/0.75 cat 0.80 auc 0.60,0.18,
Boeing314,engine_stop,lags+since,0.404,0.09,0.05/1.00 cat 0.20 auc nan,0.85/0.73 cat 0.80 auc 0.74,0.77/0.71 cat 0.80 auc 0.82,0.31/1.00 cat 0.60 auc 0.79,0.0,
Boeing314,engine_stop,since,0.404,0.091,0.05/1.00 cat 0.20 auc nan,0.85/0.79 cat 0.80 auc 0.77,0.77/0.83 cat 0.80 auc 0.79,0.23/1.00 cat 0.60 auc 0.73,0.05,
Camel,cruise,static,0.614,0.088,n/a,0.00/0.00 cat 0.00 auc 0.26,0.38/0.62 cat 0.40 auc 0.48,0.54/0.50 cat 0.80 auc 0.56,0.0,
Camel,cruise,lags,0.609,0.102,n/a,0.00/0.00 cat 0.00 auc 0.26,0.38/0.56 cat 0.40 auc 0.47,0.54/0.50 cat 0.80 auc 0.56,0.0,
Camel,cruise,lags+since,0.625,0.108,n/a,0.00/0.00 cat 0.00 auc 0.20,0.31/0.50 cat 0.40 auc 0.39,0.23/0.50 cat 0.60 auc 0.51,0.0,
Camel,cruise,since,0.613,0.111,n/a,0.00/0.00 cat 0.00 auc 0.21,0.31/0.44 cat 0.40 auc 0.38,0.46/0.67 cat 0.80 auc 0.60,0.0,
Camel,throttle_step,static,0.625,0.091,n/a,0.15/0.50 cat 0.60 auc 0.38,0.31/0.57 cat 0.60 auc 0.33,0.38/0.62 cat 0.80 auc 0.60,0.0,
Camel,throttle_step,lags,0.553,0.097,n/a,0.15/0.67 cat 0.60 auc 0.50,0.38/0.62 cat 0.60 auc 0.41,0.38/0.83 cat 0.80 auc 0.79,0.0,
Camel,throttle_step,lags+since,0.383,0.099,n/a,0.31/0.36 cat 0.60 auc 0.44,0.46/0.55 cat 0.80 auc 0.44,0.38/0.71 cat 0.80 auc 0.65,0.0,
Camel,throttle_step,since,0.415,0.087,n/a,0.38/0.42 cat 0.60 auc 0.40,0.46/0.55 cat 0.60 auc 0.45,0.38/0.71 cat 0.80 auc 0.66,0.0,
Camel,elev_doublet,static,0.747,0.152,n/a,0.00/0.00 cat 0.00 auc 0.74,0.08/1.00 cat 0.20 auc 0.82,0.08/1.00 cat 0.20 auc 0.68,0.05,
Camel,elev_doublet,lags,0.697,0.17,n/a,0.00/0.00 cat 0.00 auc 0.62,0.23/1.00 cat 0.20 auc 0.99,0.08/0.33 cat 0.40 auc 0.70,0.0,
Camel,elev_doublet,lags+since,0.611,0.153,n/a,0.00/0.00 cat 0.00 auc 0.56,0.23/1.00 cat 0.20 auc 0.63,0.31/1.00 cat 0.60 auc 0.78,0.0,
Camel,elev_doublet,since,0.642,0.165,n/a,0.00/0.00 cat 0.00 auc 0.55,0.23/1.00 cat 0.20 auc 0.68,0.23/1.00 cat 0.60 auc 0.79,0.0,
Camel,elev_step,static,0.713,0.07,n/a,0.31/0.80 cat 0.60 auc 0.72,0.85/0.61 cat 0.80 auc 0.76,0.54/0.50 cat 0.80 auc 0.56,0.0,
Camel,elev_step,lags,0.65,0.066,n/a,0.23/0.50 cat 0.40 auc 0.51,0.85/0.58 cat 0.80 auc 0.74,0.54/0.64 cat 0.80 auc 0.73,0.0,
Camel,elev_step,lags+since,0.414,0.063,n/a,0.31/0.50 cat 0.60 auc 0.37,1.00/0.62 cat 1.00 auc 0.53,0.92/0.63 cat 1.00 auc 0.74,0.0,
Camel,elev_step,since,0.44,0.067,n/a,0.38/0.56 cat 0.60 auc 0.31,1.00/0.62 cat 1.00 auc 0.51,0.92/0.63 cat 1.00 auc 0.79,0.0,
Camel,aileron_step,static,0.608,0.09,n/a,0.38/0.45 cat 0.80 auc 0.62,0.31/0.44 cat 0.80 auc 0.58,0.54/0.58 cat 0.80 auc 0.65,0.0,
Camel,aileron_step,lags,0.519,0.102,n/a,0.23/0.33 cat 0.80 auc 0.40,0.31/0.50 cat 0.60 auc 0.66,0.38/0.45 cat 0.60 auc 0.61,0.0,
Camel,aileron_step,lags+since,0.329,0.113,n/a,0.38/0.45 cat 0.80 auc 0.59,0.38/0.56 cat 0.40 auc 0.64,0.54/0.50 cat 0.80 auc 0.55,0.0,
Camel,aileron_step,since,0.373,0.115,n/a,0.38/0.45 cat 0.80 auc 0.63,0.46/0.60 cat 0.40 auc 0.63,0.54/0.54 cat 0.80 auc 0.68,0.05,
Camel,rudder_doublet,static,0.683,0.149,n/a,0.00/0.00 cat 0.00 auc 0.32,0.00/0.00 cat 0.00 auc 0.50,0.08/1.00 cat 0.20 auc 0.53,0.0,
Camel,rudder_doublet,lags,0.648,0.159,n/a,0.00/0.00 cat 0.00 auc 0.41,0.00/0.00 cat 0.00 auc 0.42,0.08/1.00 cat 0.20 auc 0.50,0.0,
Camel,rudder_doublet,lags+since,0.561,0.181,n/a,0.00/0.00 cat 0.00 auc 0.50,0.00/0.00 cat 0.00 auc 0.54,0.15/1.00 cat 0.40 auc 0.71,0.0,
Camel,rudder_doublet,since,0.598,0.174,n/a,0.00/0.00 cat 0.00 auc 0.47,0.00/0.00 cat 0.00 auc 0.49,0.08/1.00 cat 0.20 auc 0.70,0.0,
Camel,bank_hold,static,0.611,0.105,n/a,0.00/0.00 cat 0.20 auc 0.53,0.54/0.50 cat 0.80 auc 0.62,0.62/0.50 cat 0.80 auc 0.59,0.0,
Camel,bank_hold,lags,0.55,0.1,n/a,0.00/0.00 cat 0.20 auc 0.54,0.62/0.57 cat 0.80 auc 0.64,0.62/0.50 cat 0.80 auc 0.59,0.09,
Camel,bank_hold,lags+since,0.347,0.065,n/a,0.46/0.43 cat 0.60 auc 0.32,0.69/0.50 cat 0.80 auc 0.62,0.62/0.47 cat 0.80 auc 0.44,0.32,
Camel,bank_hold,since,0.383,0.064,n/a,0.54/0.50 cat 0.60 auc 0.30,0.69/0.50 cat 0.80 auc 0.67,0.69/0.50 cat 0.80 auc 0.50,0.27,
Camel,flap_extend,static,0.615,0.119,n/a,0.15/0.67 cat 0.60 auc 0.57,0.08/1.00 cat 0.20 auc 0.64,0.54/0.58 cat 0.80 auc 0.64,0.05,
Camel,flap_extend,lags,0.51,0.143,n/a,0.15/0.50 cat 0.40 auc 0.65,0.08/1.00 cat 0.20 auc 0.56,0.62/0.57 cat 0.80 auc 0.68,0.09,
Camel,flap_extend,lags+since,0.299,0.102,n/a,0.38/0.36 cat 0.80 auc 0.62,0.31/0.40 cat 0.60 auc 0.49,0.77/0.53 cat 0.80 auc 0.58,0.05,
Camel,flap_extend,since,0.318,0.135,n/a,0.38/0.36 cat 0.80 auc 0.72,0.31/0.36 cat 0.80 auc 0.56,0.62/0.47 cat 0.80 auc 0.68,0.05,
Camel,climbing_turn,static,0.506,0.089,n/a,0.77/0.53 cat 0.80 auc 0.45,0.77/0.56 cat 0.80 auc 0.43,0.69/0.69 cat 0.60 auc 0.76,0.0,
Camel,climbing_turn,lags,0.398,0.098,n/a,0.85/0.55 cat 0.80 auc 0.41,0.77/0.53 cat 0.80 auc 0.43,0.77/0.53 cat 0.80 auc 0.44,0.05,
Camel,climbing_turn,lags+since,0.372,0.095,n/a,0.85/0.55 cat 0.80 auc 0.45,0.77/0.67 cat 0.80 auc 0.50,0.69/0.75 cat 0.80 auc 0.73,0.0,
Camel,climbing_turn,since,0.39,0.087,n/a,0.85/0.55 cat 0.80 auc 0.51,0.85/0.69 cat 0.80 auc 0.43,0.54/0.64 cat 0.80 auc 0.67,0.0,
Camel,elev_doublet_distractor,static,0.738,0.135,n/a,0.00/0.00 cat 0.00 auc 0.30,0.08/1.00 cat 0.20 auc 0.62,0.08/0.50 cat 0.20 auc 0.38,0.05,
Camel,elev_doublet_distractor,lags,0.688,0.138,n/a,0.00/0.00 cat 0.00 auc 0.35,0.08/1.00 cat 0.20 auc 0.64,0.15/0.40 cat 0.60 auc 0.38,0.05,
Camel,elev_doublet_distractor,lags+since,0.602,0.128,n/a,0.00/0.00 cat 0.00 auc 0.58,0.08/0.50 cat 0.20 auc 0.32,0.23/0.43 cat 0.60 auc 0.32,0.0,
Camel,elev_doublet_distractor,since,0.633,0.129,n/a,0.08/0.50 cat 0.40 auc 0.65,0.08/0.33 cat 0.40 auc 0.22,0.15/0.29 cat 0.60 auc 0.21,0.0,
Camel,engine_stop,static,0.705,0.073,n/a,0.54/0.88 cat 0.60 auc 0.62,0.31/0.50 cat 0.80 auc 0.32,0.69/0.50 cat 0.80 auc 0.57,0.0,
Camel,engine_stop,lags,0.704,0.073,n/a,0.46/0.67 cat 0.60 auc 0.64,0.31/0.50 cat 0.80 auc 0.24,0.69/0.60 cat 0.80 auc 0.53,0.0,
Camel,engine_stop,lags+since,0.342,0.056,n/a,0.85/0.61 cat 0.80 auc 0.52,0.62/0.57 cat 0.80 auc 0.33,0.69/0.60 cat 0.80 auc 0.60,0.0,
Camel,engine_stop,since,0.346,0.064,n/a,0.77/0.62 cat 0.80 auc 0.40,0.54/0.50 cat 0.80 auc 0.26,0.77/0.59 cat 0.80 auc 0.63,0.0,
F4N,cruise,static,0.605,0.104,0.05/1.00 cat 0.20 auc nan,0.15/0.67 cat 0.20 auc 0.57,0.38/0.83 cat 1.00 auc 0.71,0.38/0.56 cat 0.80 auc 0.58,0.05,
F4N,cruise,lags,0.61,0.106,0.00/0.00 cat 0.00 auc nan,0.15/1.00 cat 0.20 auc 0.48,0.23/0.75 cat 0.80 auc 0.68,0.38/0.56 cat 0.80 auc 0.63,0.0,
F4N,cruise,lags+since,0.603,0.098,0.05/1.00 cat 0.20 auc nan,0.15/0.67 cat 0.20 auc 0.54,0.23/0.75 cat 0.80 auc 0.70,0.31/0.50 cat 0.80 auc 0.58,0.05,
F4N,cruise,since,0.582,0.103,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.52,0.23/0.75 cat 0.80 auc 0.71,0.46/0.60 cat 0.80 auc 0.57,0.0,
F4N,throttle_step,static,0.202,0.03,0.32/1.00 cat 0.40 auc nan,0.92/0.92 cat 1.00 auc 0.99,0.77/0.71 cat 0.80 auc 0.73,0.69/0.69 cat 0.60 auc 0.85,0.41,
F4N,throttle_step,lags,0.112,0.031,0.64/1.00 cat 1.00 auc nan,1.00/0.62 cat 1.00 auc 1.00,0.85/0.58 cat 0.80 auc 0.73,0.77/0.62 cat 0.80 auc 0.69,0.59,
F4N,throttle_step,lags+since,0.108,0.031,0.68/1.00 cat 1.00 auc nan,1.00/0.65 cat 1.00 auc 1.00,0.85/0.58 cat 0.80 auc 0.74,0.77/0.62 cat 0.80 auc 0.71,0.68,
F4N,throttle_step,since,0.145,0.029,0.68/1.00 cat 1.00 auc nan,0.92/0.75 cat 0.80 auc 0.97,0.85/0.69 cat 0.80 auc 0.63,0.85/0.73 cat 0.80 auc 0.84,0.68,
F4N,elev_doublet,static,0.677,0.187,0.05/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.72,0.00/0.00 cat 0.00 auc 0.58,0.08/0.50 cat 0.40 auc 0.53,0.05,
F4N,elev_doublet,lags,0.646,0.186,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.54,0.15/1.00 cat 0.40 auc 0.54,0.15/0.50 cat 0.60 auc 0.51,0.05,
F4N,elev_doublet,lags+since,0.59,0.156,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.67,0.15/1.00 cat 0.40 auc 0.69,0.15/0.40 cat 0.60 auc 0.56,0.0,
F4N,elev_doublet,since,0.599,0.165,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.66,0.15/1.00 cat 0.40 auc 0.64,0.08/0.33 cat 0.60 auc 0.51,0.0,
F4N,elev_step,static,0.514,0.09,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.42,0.54/0.58 cat 0.80 auc 0.59,0.62/0.57 cat 0.80 auc 0.30,0.0,
F4N,elev_step,lags,0.424,0.092,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.40,0.77/0.77 cat 0.80 auc 0.62,0.62/0.53 cat 0.80 auc 0.32,0.0,
F4N,elev_step,lags+since,0.311,0.082,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.42,0.77/0.77 cat 0.80 auc 0.71,0.31/0.36 cat 0.60 auc 0.26,0.0,
F4N,elev_step,since,0.322,0.084,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.20 auc 0.25,0.77/0.77 cat 0.80 auc 0.76,0.46/0.55 cat 1.00 auc 0.51,0.0,
F4N,aileron_step,static,0.407,0.121,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.55,0.23/0.43 cat 0.60 auc 0.50,0.15/0.33 cat 0.60 auc 0.21,0.0,
F4N,aileron_step,lags,0.323,0.108,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.70,0.31/0.50 cat 0.40 auc 0.48,0.31/0.44 cat 0.60 auc 0.31,0.0,
F4N,aileron_step,lags+since,0.265,0.083,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.67,0.23/0.43 cat 0.40 auc 0.40,0.31/0.40 cat 0.80 auc 0.33,0.0,
F4N,aileron_step,since,0.304,0.103,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.56,0.00/0.00 cat 0.40 auc 0.44,0.31/0.44 cat 0.60 auc 0.32,0.0,
F4N,rudder_doublet,static,0.428,0.12,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.97,0.46/1.00 cat 0.80 auc 0.76,0.15/1.00 cat 0.20 auc 0.59,0.05,
F4N,rudder_doublet,lags,0.382,0.118,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.98,0.46/0.86 cat 0.80 auc 0.79,0.15/0.67 cat 0.40 auc 0.63,0.0,
F4N,rudder_doublet,lags+since,0.339,0.139,0.05/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.96,0.46/1.00 cat 0.80 auc 0.79,0.15/1.00 cat 0.20 auc 0.70,0.05,
F4N,rudder_doublet,since,0.364,0.155,0.14/1.00 cat 0.40 auc nan,0.15/0.67 cat 0.40 auc 0.79,0.38/0.83 cat 0.80 auc 0.81,0.08/1.00 cat 0.20 auc 0.72,0.05,
F4N,bank_hold,static,0.359,0.088,0.50/1.00 cat 0.60 auc nan,0.77/0.83 cat 0.80 auc 0.99,0.54/0.70 cat 0.60 auc 0.61,0.38/0.45 cat 0.60 auc 0.45,0.45,
F4N,bank_hold,lags,0.266,0.119,0.41/1.00 cat 0.80 auc nan,0.77/0.83 cat 0.80 auc 0.99,0.38/0.56 cat 0.60 auc 0.68,0.31/0.40 cat 0.60 auc 0.54,0.45,
F4N,bank_hold,lags+since,0.234,0.1,0.55/1.00 cat 0.80 auc nan,0.85/0.79 cat 1.00 auc 0.98,0.38/0.50 cat 0.60 auc 0.62,0.38/0.45 cat 0.60 auc 0.59,0.45,
F4N,bank_hold,since,0.269,0.105,0.50/1.00 cat 1.00 auc nan,0.85/0.85 cat 1.00 auc 0.99,0.31/0.50 cat 0.60 auc 0.56,0.46/0.46 cat 0.60 auc 0.63,0.45,
F4N,flap_extend,static,0.206,0.061,0.23/1.00 cat 0.40 auc nan,0.54/0.88 cat 0.80 auc 0.58,0.31/0.44 cat 0.80 auc 0.41,0.77/0.62 cat 1.00 auc 0.38,0.05,
F4N,flap_extend,lags,0.176,0.066,0.09/1.00 cat 0.40 auc nan,0.31/0.80 cat 0.80 auc 0.41,0.54/0.50 cat 0.80 auc 0.38,0.92/0.60 cat 1.00 auc 0.39,0.0,
F4N,flap_extend,lags+since,0.156,0.046,0.05/1.00 cat 0.20 auc nan,0.46/0.86 cat 0.80 auc 0.49,0.54/0.47 cat 0.80 auc 0.31,0.77/0.59 cat 1.00 auc 0.39,0.0,
F4N,flap_extend,since,0.172,0.055,0.18/1.00 cat 0.40 auc nan,0.23/0.60 cat 0.60 auc 0.47,0.46/0.50 cat 0.80 auc 0.48,0.85/0.61 cat 1.00 auc 0.42,0.0,
F4N,engine_cut,static,0.284,0.056,0.05/1.00 cat 0.20 auc nan,0.54/0.88 cat 0.60 auc 0.80,0.62/0.80 cat 0.60 auc 0.79,0.46/0.43 cat 0.80 auc 0.31,0.05,
F4N,engine_cut,lags,0.247,0.052,0.05/1.00 cat 0.20 auc nan,0.54/0.88 cat 0.60 auc 0.79,0.69/0.90 cat 0.60 auc 0.79,0.62/0.47 cat 0.80 auc 0.33,0.0,
F4N,engine_cut,lags+since,0.224,0.047,0.00/0.00 cat 0.00 auc nan,0.46/0.86 cat 0.60 auc 0.79,0.77/0.83 cat 0.60 auc 0.79,0.69/0.50 cat 0.80 auc 0.43,0.0,
F4N,engine_cut,since,0.239,0.045,0.05/1.00 cat 0.20 auc nan,0.62/0.89 cat 0.60 auc 0.83,0.77/0.83 cat 0.60 auc 0.79,0.69/0.53 cat 0.80 auc 0.45,0.0,
F4N,climbing_turn,static,0.386,0.097,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.51,0.15/0.40 cat 0.40 auc 0.15,0.38/0.56 cat 0.60 auc 0.42,0.0,
F4N,climbing_turn,lags,0.281,0.086,0.05/1.00 cat 0.20 auc nan,0.54/0.78 cat 0.80 auc 0.77,0.31/0.50 cat 0.60 auc 0.36,0.69/0.56 cat 1.00 auc 0.68,0.05,
F4N,climbing_turn,lags+since,0.261,0.085,0.05/1.00 cat 0.20 auc nan,0.46/0.75 cat 0.60 auc 0.87,0.15/0.33 cat 0.60 auc 0.38,0.54/0.54 cat 0.80 auc 0.49,0.0,
F4N,climbing_turn,since,0.274,0.088,0.00/0.00 cat 0.00 auc nan,0.54/0.70 cat 0.80 auc 0.85,0.31/0.67 cat 0.40 auc 0.36,0.62/0.62 cat 1.00 auc 0.62,0.0,
F4N,elev_doublet_distractor,static,0.454,0.131,0.09/1.00 cat 0.40 auc nan,0.15/1.00 cat 0.40 auc 0.72,0.46/0.67 cat 0.80 auc 0.87,0.38/0.42 cat 0.80 auc 0.66,0.09,
F4N,elev_doublet_distractor,lags,0.411,0.111,0.09/1.00 cat 0.40 auc nan,0.15/1.00 cat 0.40 auc 0.93,0.69/0.90 cat 0.80 auc 0.97,0.31/0.33 cat 0.80 auc 0.65,0.09,
F4N,elev_doublet_distractor,lags+since,0.388,0.11,0.09/1.00 cat 0.40 auc nan,0.15/1.00 cat 0.40 auc 0.90,0.62/1.00 cat 0.80 auc 1.00,0.38/0.38 cat 0.80 auc 0.67,0.09,
F4N,elev_doublet_distractor,since,0.436,0.117,0.14/1.00 cat 0.60 auc nan,0.23/1.00 cat 0.60 auc 0.86,0.62/1.00 cat 0.80 auc 0.88,0.31/0.67 cat 0.60 auc 0.69,0.09,
F4N,engine_restart,static,0.251,0.024,0.00/0.00 cat 0.00 auc nan,0.46/1.00 cat 0.60 auc 0.82,0.46/0.60 cat 0.80 auc 0.51,0.54/0.50 cat 0.80 auc 0.58,0.0,
F4N,engine_restart,lags,0.11,0.026,0.14/1.00 cat 0.40 auc nan,0.77/0.83 cat 0.80 auc 1.00,0.85/0.65 cat 0.80 auc 0.82,0.69/0.50 cat 0.80 auc 0.54,0.09,
F4N,engine_restart,lags+since,0.095,0.022,0.18/1.00 cat 0.60 auc nan,0.85/0.92 cat 0.80 auc 1.00,0.85/0.69 cat 0.80 auc 0.88,0.62/0.50 cat 0.80 auc 0.57,0.14,
