aircraft,mission,variant,mode,n_flagged,recall,precision,auc,gated_recall,gated_auc,n_gated,agreement,correctness,n_explained,false_alarm
global5000,climb_cruise_descend,cmalpha_x0.7,sig_dynamic_phase:climb,11,0.3076923076923077,0.36363636363636365,0.6068376068376069,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,sig_dynamic_phase:turn,10,0.6153846153846154,0.8,0.6837606837606838,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,sig_dynamic_phase:cruise,5,0.3076923076923077,0.8,0.7692307692307693,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,sig_dynamic_phase:slow,12,0.5384615384615384,0.5833333333333334,0.7521367521367521,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,sig_dynamic_phase:descend,12,0.5384615384615384,0.5833333333333334,0.49572649572649574,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,sig_dynamic_phase:turnback,12,0.6923076923076923,0.75,0.7350427350427351,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,sig_dynamic_phase:level,3,0.23076923076923078,1.0,0.7991452991452992,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,sig_dynamic_phase_any,22,1.0,0.5909090909090909,0.5,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,sig_dynamic_phase_max,13,0.6153846153846154,0.6153846153846154,0.5641025641025641,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,det_whole,9,0.46153846153846156,0.6666666666666666,0.4273504273504274,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,sig_dynamic_whole,5,0.3076923076923077,0.8,0.6666666666666667,,,,0.5555555555555556,,,
global5000,climb_cruise_descend,cmq_x0.5,sig_static_whole,0,0.0,,0.42735042735042733,,,,0.0,,,
global5000,climb_cruise_descend,cmq_x0.5,envelope_whole,7,0.46153846153846156,0.8571428571428571,0.6410256410256411,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,ks_whole,1,0.07692307692307693,1.0,0.22222222222222227,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,det_win30,9,0.38461538461538464,0.5555555555555556,0.4358974358974359,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,sig_dynamic_win30,2,0.07692307692307693,0.5,0.7521367521367521,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,det_win120,8,0.38461538461538464,0.625,0.4358974358974359,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,sig_dynamic_win120,3,0.15384615384615385,0.6666666666666666,0.6068376068376068,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,det_phase:settle,8,0.6153846153846154,1.0,0.6153846153846154,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,det_phase:climb,5,0.38461538461538464,1.0,0.7692307692307693,,,,,0.4,5.0,
global5000,climb_cruise_descend,cmq_x0.5,det_phase:turn,0,0.0,,0.5811965811965812,,,,,,0.0,
global5000,climb_cruise_descend,cmq_x0.5,det_phase:cruise,5,0.07692307692307693,0.2,0.6495726495726497,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,det_phase:slow,0,0.0,,0.5384615384615384,,,,,,0.0,
global5000,climb_cruise_descend,cmq_x0.5,det_phase:descend,9,0.38461538461538464,0.5555555555555556,0.7863247863247864,,,,,0.7777777777777778,9.0,
global5000,climb_cruise_descend,cmq_x0.5,det_phase:turnback,2,0.07692307692307693,0.5,0.5213675213675213,,,,,0.0,2.0,
global5000,climb_cruise_descend,cmq_x0.5,det_phase:level,0,0.0,,0.30769230769230765,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,det_phase_any,20,0.8461538461538461,0.55,0.5,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,det_phase_max,12,0.5384615384615384,0.5833333333333334,0.4102564102564103,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,sig_dynamic_phase:settle,9,0.46153846153846156,0.6666666666666666,0.6068376068376069,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,sig_dynamic_phase:climb,5,0.15384615384615385,0.4,0.43589743589743596,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,sig_dynamic_phase:turn,4,0.23076923076923078,0.75,0.5726495726495727,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,sig_dynamic_phase:cruise,0,0.0,,0.5042735042735043,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,sig_dynamic_phase:slow,0,0.0,,0.6068376068376069,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,sig_dynamic_phase:descend,1,0.07692307692307693,1.0,0.3846153846153846,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,sig_dynamic_phase:turnback,3,0.07692307692307693,0.3333333333333333,0.5811965811965812,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,sig_dynamic_phase:level,0,0.0,,0.6282051282051283,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,sig_dynamic_phase_any,13,0.6923076923076923,0.6923076923076923,0.5,,,,,,,
global5000,climb_cruise_descend,cmq_x0.5,sig_dynamic_phase_max,8,0.46153846153846156,0.75,0.5641025641025641,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,det_whole,9,0.4090909090909091,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,sig_dynamic_whole,8,0.36363636363636365,1.0,,,,,0.6666666666666666,,,
global5000,climb_cruise_descend,inertia_x1.6,sig_static_whole,0,0.0,,,,,,0.0,,,
global5000,climb_cruise_descend,inertia_x1.6,envelope_whole,1,0.045454545454545456,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,ks_whole,0,0.0,,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,det_win30,10,0.45454545454545453,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,sig_dynamic_win30,1,0.045454545454545456,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,det_win120,9,0.4090909090909091,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,sig_dynamic_win120,2,0.09090909090909091,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,det_phase:settle,16,0.7272727272727273,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,det_phase:climb,5,0.22727272727272727,1.0,,,,,,0.6,5.0,
global5000,climb_cruise_descend,inertia_x1.6,det_phase:turn,1,0.045454545454545456,1.0,,,,,,0.0,1.0,
global5000,climb_cruise_descend,inertia_x1.6,det_phase:cruise,1,0.045454545454545456,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,det_phase:slow,0,0.0,,,,,,,,0.0,
global5000,climb_cruise_descend,inertia_x1.6,det_phase:descend,8,0.36363636363636365,1.0,,,,,,1.0,8.0,
global5000,climb_cruise_descend,inertia_x1.6,det_phase:turnback,1,0.045454545454545456,1.0,,,,,,0.0,1.0,
global5000,climb_cruise_descend,inertia_x1.6,det_phase:level,0,0.0,,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,det_phase_any,19,0.8636363636363636,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,det_phase_max,12,0.5454545454545454,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,sig_dynamic_phase:settle,10,0.45454545454545453,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,sig_dynamic_phase:climb,2,0.09090909090909091,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,sig_dynamic_phase:turn,3,0.13636363636363635,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,sig_dynamic_phase:cruise,0,0.0,,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,sig_dynamic_phase:slow,0,0.0,,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,sig_dynamic_phase:descend,3,0.13636363636363635,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,sig_dynamic_phase:turnback,6,0.2727272727272727,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,sig_dynamic_phase:level,0,0.0,,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,sig_dynamic_phase_any,15,0.6818181818181818,1.0,,,,,,,,
global5000,climb_cruise_descend,inertia_x1.6,sig_dynamic_phase_max,8,0.36363636363636365,1.0,,,,,,,,
global5000,climb_cruise_descend,noop,det_whole,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,sig_dynamic_whole,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,sig_static_whole,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,envelope_whole,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,ks_whole,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,det_win30,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,sig_dynamic_win30,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,det_win120,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,sig_dynamic_win120,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,det_phase:settle,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,det_phase:climb,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,det_phase:turn,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,det_phase:cruise,1,,,,,,,,,,0.045454545454545456
global5000,climb_cruise_descend,noop,det_phase:slow,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,det_phase:descend,3,,,,,,,,,,0.13636363636363635
global5000,climb_cruise_descend,noop,det_phase:turnback,1,,,,,,,,,,0.045454545454545456
global5000,climb_cruise_descend,noop,det_phase:level,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,det_phase_any,5,,,,,,,,,,0.22727272727272727
global5000,climb_cruise_descend,noop,det_phase_max,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,sig_dynamic_phase:settle,1,,,,,,,,,,0.045454545454545456
global5000,climb_cruise_descend,noop,sig_dynamic_phase:climb,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,sig_dynamic_phase:turn,3,,,,,,,,,,0.13636363636363635
global5000,climb_cruise_descend,noop,sig_dynamic_phase:cruise,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,sig_dynamic_phase:slow,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,sig_dynamic_phase:descend,1,,,,,,,,,,0.045454545454545456
global5000,climb_cruise_descend,noop,sig_dynamic_phase:turnback,3,,,,,,,,,,0.13636363636363635
global5000,climb_cruise_descend,noop,sig_dynamic_phase:level,0,,,,,,,,,,0.0
global5000,climb_cruise_descend,noop,sig_dynamic_phase_any,8,,,,,,,,,,0.36363636363636365
global5000,climb_cruise_descend,noop,sig_dynamic_phase_max,0,,,,,,,,,,0.0
global5000,approach,clo_+0.1,det_whole,20,1.0,0.65,0.8717948717948718,1.0,0.875,6.0,,,,
global5000,approach,clo_+0.1,sig_dynamic_whole,22,1.0,0.5909090909090909,0.7094017094017094,1.0,0.5104166666666666,6.0,1.0,,,
global5000,approach,clo_+0.1,sig_static_whole,18,0.6923076923076923,0.5,0.33333333333333337,0.6666666666666666,0.3958333333333333,6.0,0.8,,,
global5000,approach,clo_+0.1,envelope_whole,19,0.7692307692307693,0.5263157894736842,0.3504273504273504,1.0,0.8333333333333334,6.0,,,,
global5000,approach,clo_+0.1,ks_whole,16,0.6153846153846154,0.5,0.4444444444444445,0.8333333333333334,0.7291666666666666,6.0,,,,
global5000,approach,clo_+0.1,det_win30,21,1.0,0.6190476190476191,0.7777777777777778,1.0,0.8541666666666666,6.0,,,,
global5000,approach,clo_+0.1,sig_dynamic_win30,21,0.9230769230769231,0.5714285714285714,0.3418803418803419,0.8333333333333334,0.3958333333333333,6.0,,,,
global5000,approach,clo_+0.1,det_win120,21,1.0,0.6190476190476191,0.8205128205128205,1.0,0.875,6.0,,,,
global5000,approach,clo_+0.1,sig_dynamic_win120,22,1.0,0.5909090909090909,0.6153846153846154,1.0,0.46875,6.0,,,,
global5000,approach,clo_+0.1,det_phase:settle,14,0.6153846153846154,0.5714285714285714,0.4871794871794872,0.5,0.6458333333333333,6.0,,,,
global5000,approach,clo_+0.1,det_phase:descend,10,0.5384615384615384,0.7,0.8376068376068376,0.6666666666666666,0.8854166666666666,6.0,,0.6,10.0,
global5000,approach,clo_+0.1,det_phase:config,13,0.6153846153846154,0.6153846153846154,0.623931623931624,1.0,0.9895833333333334,6.0,,0.07692307692307693,13.0,
global5000,approach,clo_+0.1,det_phase:gear,9,0.38461538461538464,0.5555555555555556,0.4700854700854701,0.6666666666666666,0.8229166666666666,6.0,,0.0,9.0,
global5000,approach,clo_+0.1,det_phase:final,11,0.6153846153846154,0.7272727272727273,0.6752136752136753,0.6666666666666666,0.7916666666666666,6.0,,0.7272727272727273,11.0,
global5000,approach,clo_+0.1,det_phase_any,20,0.8461538461538461,0.55,0.5,1.0,0.5,6.0,,,,
global5000,approach,clo_+0.1,det_phase_max,19,0.7692307692307693,0.5263157894736842,0.5641025641025641,0.8333333333333334,0.6458333333333333,6.0,,,,
global5000,approach,clo_+0.1,sig_dynamic_phase:settle,10,0.38461538461538464,0.5,0.4786324786324787,0.16666666666666666,0.32291666666666663,6.0,,,,
global5000,approach,clo_+0.1,sig_dynamic_phase:descend,11,0.38461538461538464,0.45454545454545453,0.6324786324786325,0.3333333333333333,0.6041666666666667,6.0,,,,
global5000,approach,clo_+0.1,sig_dynamic_phase:config,8,0.15384615384615385,0.25,0.20512820512820515,0.3333333333333333,0.3125,6.0,,,,
global5000,approach,clo_+0.1,sig_dynamic_phase:gear,7,0.15384615384615385,0.2857142857142857,0.22222222222222224,0.16666666666666666,0.31249999999999994,6.0,,,,
global5000,approach,clo_+0.1,sig_dynamic_phase:final,9,0.38461538461538464,0.5555555555555556,0.5213675213675214,0.3333333333333333,0.5208333333333333,6.0,,,,
global5000,approach,clo_+0.1,sig_dynamic_phase_any,19,0.7692307692307693,0.5263157894736842,0.5,0.8333333333333334,0.5,6.0,,,,
global5000,approach,clo_+0.1,sig_dynamic_phase_max,17,0.6153846153846154,0.47058823529411764,0.2564102564102564,0.6666666666666666,0.4270833333333333,6.0,,,,
global5000,approach,cmalpha_x0.7,det_whole,21,1.0,0.6190476190476191,0.7606837606837608,1.0,0.6666666666666666,3.0,,,,
global5000,approach,cmalpha_x0.7,sig_dynamic_whole,22,1.0,0.5909090909090909,0.7777777777777778,1.0,0.7192982456140351,3.0,1.0,,,
global5000,approach,cmalpha_x0.7,sig_static_whole,20,0.8461538461538461,0.55,0.6239316239316239,1.0,0.8947368421052632,3.0,0.9047619047619048,,,
global5000,approach,cmalpha_x0.7,envelope_whole,16,0.5384615384615384,0.4375,0.1794871794871795,1.0,0.736842105263158,3.0,,,,
global5000,approach,cmalpha_x0.7,ks_whole,10,0.3076923076923077,0.4,0.28205128205128205,0.6666666666666666,0.5263157894736842,3.0,,,,
