aircraft,manoeuvre,fault,explainer,n_flagged,agreement,agreement_null_median,n_explained,correctness,correctness_largest_movement,correctness_only_changing,correctness_residual_importance,stability,n_with_trim_shift
OV10,bank_hold,clo_+0.1,dynamic,13,0.8461538461538461,1.0,13,1.0,1.0,1.0,1.0,0.5153846153846154,13
OV10,bank_hold,clo_+0.1,static,13,0.8461538461538461,0.8461538461538461,13,1.0,1.0,1.0,,,13
OV10,flap_extend,inertia_x1.6,dynamic,20,0.65,0.8,20,1.0,1.0,1.0,1.0,0.6799999999999999,0
OV10,flap_extend,inertia_x1.6,static,20,0.35,0.85,20,1.0,1.0,1.0,,,0
OV10,flap_extend,cmq_x0.5,dynamic,22,1.0,1.0,22,1.0,1.0,1.0,0.9090909090909091,0.7545454545454546,0
OV10,flap_extend,cmq_x0.5,static,22,0.6818181818181818,0.9545454545454546,22,1.0,1.0,1.0,,,0
OV10,flap_extend,cmalpha_x0.7,dynamic,22,0.6818181818181818,0.8636363636363636,22,1.0,1.0,1.0,1.0,0.7045454545454546,0
OV10,flap_extend,cmalpha_x0.7,static,22,0.3181818181818182,0.5,22,1.0,1.0,1.0,,,0
OV10,flap_extend,clo_+0.1,dynamic,22,0.5454545454545454,0.9545454545454546,22,1.0,1.0,1.0,1.0,0.5045454545454546,22
OV10,flap_extend,clo_+0.1,static,22,0.22727272727272727,0.5909090909090909,22,1.0,1.0,1.0,,,22
OV10,engine_cut,inertia_x1.6,dynamic,12,0.16666666666666666,0.6666666666666666,12,1.0,1.0,1.0,1.0,1.0,0
OV10,engine_cut,inertia_x1.6,static,12,0.25,0.4166666666666667,0,,,,,,0
OV10,engine_cut,cmq_x0.5,dynamic,19,0.8421052631578947,0.8421052631578947,19,1.0,1.0,1.0,1.0,1.0,0
OV10,engine_cut,cmq_x0.5,static,19,0.47368421052631576,0.6842105263157895,0,,,,,,0
OV10,engine_cut,cmalpha_x0.7,dynamic,16,0.5,0.875,16,1.0,1.0,1.0,1.0,1.0,16
OV10,engine_cut,cmalpha_x0.7,static,16,0.25,0.375,0,,,,,,16
OV10,engine_cut,clo_+0.1,dynamic,19,0.3684210526315789,0.7368421052631579,19,1.0,1.0,1.0,1.0,1.0,19
OV10,engine_cut,clo_+0.1,static,19,0.3157894736842105,0.631578947368421,0,,,,,,19
OV10,elev_doublet_distractor,inertia_x1.6,dynamic,3,0.0,0.0,3,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0
OV10,elev_doublet_distractor,inertia_x1.6,static,3,0.0,0.0,3,0.6666666666666666,1.0,1.0,,,0
OV10,elev_doublet_distractor,cmq_x0.5,dynamic,5,0.0,0.0,5,0.4,1.0,1.0,1.0,0.2,0
OV10,elev_doublet_distractor,cmq_x0.5,static,5,0.0,0.0,5,0.2,1.0,1.0,,,0
OV10,elev_doublet_distractor,cmalpha_x0.7,dynamic,6,0.6666666666666666,0.8333333333333334,6,0.6666666666666666,0.5,0.5,1.0,0.2833333333333334,6
OV10,elev_doublet_distractor,cmalpha_x0.7,static,6,0.5,0.8333333333333334,6,0.5,0.5,0.5,,,6
OV10,elev_doublet_distractor,clo_+0.1,dynamic,8,0.25,0.375,8,0.5,0.75,0.75,1.0,0.41250000000000003,8
OV10,elev_doublet_distractor,clo_+0.1,static,8,0.125,0.5,8,0.375,0.75,0.75,,,8
Short_S23,throttle_step,inertia_x1.6,dynamic,4,0.5,0.75,4,1.0,1.0,1.0,1.0,1.0,0
Short_S23,throttle_step,inertia_x1.6,static,4,0.0,0.25,4,1.0,1.0,1.0,,,0
Short_S23,elev_doublet,inertia_x1.6,dynamic,7,0.0,0.8571428571428571,7,1.0,1.0,1.0,0.42857142857142855,0.48571428571428565,0
Short_S23,elev_doublet,inertia_x1.6,static,7,0.0,0.5714285714285714,7,1.0,1.0,1.0,,,0
Short_S23,elev_step,inertia_x1.6,dynamic,3,0.3333333333333333,1.0,3,1.0,1.0,1.0,1.0,0.19999999999999998,0
Short_S23,elev_step,inertia_x1.6,static,3,0.3333333333333333,1.0,3,1.0,1.0,1.0,,,0
Short_S23,aileron_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,aileron_step,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,rudder_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,rudder_doublet,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,bank_hold,inertia_x1.6,dynamic,5,0.6,0.8,5,1.0,1.0,1.0,1.0,0.38,0
Short_S23,bank_hold,inertia_x1.6,static,5,0.0,0.4,5,1.0,1.0,1.0,,,0
Short_S23,flap_extend,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,flap_extend,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,engine_cut,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,engine_cut,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,climbing_turn,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,climbing_turn,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,elev_doublet_distractor,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,elev_doublet_distractor,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,engine_stop,inertia_x1.6,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,1.0,1.0,0
Short_S23,engine_stop,inertia_x1.6,static,2,0.5,1.0,0,,,,,,0
T37,throttle_step,inertia_x1.6,dynamic,7,0.0,0.14285714285714285,7,1.0,1.0,1.0,1.0,1.0,0
T37,throttle_step,inertia_x1.6,static,7,0.14285714285714285,0.42857142857142855,7,1.0,1.0,1.0,,,0
T37,throttle_step,cmq_x0.5,dynamic,12,0.9166666666666666,0.9166666666666666,12,1.0,1.0,1.0,0.9166666666666666,1.0,0
T37,throttle_step,cmq_x0.5,static,12,0.6666666666666666,0.75,12,1.0,1.0,1.0,,,0
T37,throttle_step,cmalpha_x0.7,dynamic,8,0.25,0.75,8,1.0,1.0,1.0,1.0,1.0,8
T37,throttle_step,cmalpha_x0.7,static,8,0.125,0.625,8,1.0,1.0,1.0,,,8
T37,throttle_step,clo_+0.1,dynamic,22,0.9090909090909091,0.9090909090909091,22,1.0,1.0,1.0,1.0,1.0,22
T37,throttle_step,clo_+0.1,static,22,0.9090909090909091,0.9090909090909091,20,1.0,1.0,1.0,,,20
T37,elev_doublet,inertia_x1.6,dynamic,9,0.3333333333333333,0.6666666666666666,9,1.0,1.0,1.0,0.8888888888888888,0.5666666666666668,0
T37,elev_doublet,inertia_x1.6,static,9,0.0,0.4444444444444444,9,1.0,1.0,1.0,,,0
T37,elev_doublet,cmq_x0.5,dynamic,14,0.07142857142857142,0.8571428571428571,14,1.0,1.0,1.0,0.7857142857142857,0.5,0
T37,elev_doublet,cmq_x0.5,static,14,0.07142857142857142,0.5714285714285714,14,1.0,1.0,1.0,,,0
T37,elev_doublet,cmalpha_x0.7,dynamic,14,0.14285714285714285,0.7142857142857143,14,1.0,1.0,1.0,0.6428571428571429,0.5714285714285714,14
T37,elev_doublet,cmalpha_x0.7,static,14,0.35714285714285715,0.6428571428571429,13,1.0,1.0,1.0,,,13
T37,elev_doublet,clo_+0.1,dynamic,21,0.42857142857142855,0.6666666666666666,20,1.0,1.0,1.0,0.8,0.6849999999999999,20
T37,elev_doublet,clo_+0.1,static,21,0.3333333333333333,0.6190476190476191,20,1.0,1.0,1.0,,,20
T37,elev_step,inertia_x1.6,dynamic,3,1.0,1.0,3,1.0,1.0,1.0,1.0,0.3,0
T37,elev_step,inertia_x1.6,static,3,0.0,0.0,3,1.0,1.0,1.0,,,0
T37,elev_step,cmq_x0.5,dynamic,17,0.7647058823529411,1.0,17,1.0,1.0,1.0,1.0,0.4058823529411764,0
T37,elev_step,cmq_x0.5,static,17,0.17647058823529413,0.23529411764705882,17,1.0,1.0,1.0,,,0
T37,elev_step,cmalpha_x0.7,dynamic,20,0.4,0.65,20,1.0,1.0,1.0,0.95,0.605,20
T37,elev_step,cmalpha_x0.7,static,20,0.05,0.3,20,1.0,1.0,1.0,,,20
T37,elev_step,clo_+0.1,dynamic,17,0.7647058823529411,0.8823529411764706,17,1.0,1.0,1.0,1.0,0.6588235294117647,17
T37,elev_step,clo_+0.1,static,17,0.23529411764705882,0.35294117647058826,14,1.0,1.0,1.0,,,14
T37,aileron_step,inertia_x1.6,dynamic,12,0.25,0.5,12,1.0,1.0,1.0,1.0,0.37499999999999994,0
T37,aileron_step,inertia_x1.6,static,12,0.5833333333333334,0.9166666666666666,12,1.0,1.0,1.0,,,0
T37,aileron_step,cmq_x0.5,dynamic,13,0.3076923076923077,0.7692307692307693,13,1.0,1.0,1.0,0.9230769230769231,0.3076923076923077,0
T37,aileron_step,cmq_x0.5,static,13,0.5384615384615384,0.8461538461538461,13,1.0,1.0,1.0,,,0
T37,aileron_step,cmalpha_x0.7,dynamic,15,0.5333333333333333,1.0,15,1.0,1.0,1.0,1.0,0.5133333333333333,15
T37,aileron_step,cmalpha_x0.7,static,15,0.6666666666666666,0.9333333333333333,15,1.0,1.0,1.0,,,15
T37,aileron_step,clo_+0.1,dynamic,17,0.9411764705882353,1.0,17,1.0,1.0,1.0,1.0,0.5294117647058824,17
T37,aileron_step,clo_+0.1,static,17,1.0,1.0,17,1.0,1.0,1.0,,,17
T37,rudder_doublet,inertia_x1.6,dynamic,4,0.75,1.0,4,1.0,1.0,1.0,1.0,0.325,0
T37,rudder_doublet,inertia_x1.6,static,4,0.25,0.75,4,1.0,1.0,1.0,,,0
T37,rudder_doublet,cmq_x0.5,dynamic,6,1.0,1.0,6,1.0,1.0,1.0,1.0,0.4333333333333333,0
T37,rudder_doublet,cmq_x0.5,static,6,0.6666666666666666,0.8333333333333334,6,1.0,1.0,1.0,,,0
T37,rudder_doublet,cmalpha_x0.7,dynamic,7,1.0,1.0,7,1.0,1.0,1.0,0.2857142857142857,0.07142857142857142,7
T37,rudder_doublet,cmalpha_x0.7,static,7,0.8571428571428571,1.0,7,1.0,1.0,1.0,,,7
T37,rudder_doublet,clo_+0.1,dynamic,11,0.6363636363636364,0.6363636363636364,9,1.0,1.0,1.0,1.0,0.5333333333333334,9
T37,rudder_doublet,clo_+0.1,static,11,0.18181818181818182,0.36363636363636365,9,1.0,1.0,1.0,,,9
T37,bank_hold,inertia_x1.6,dynamic,8,0.25,0.5,8,1.0,1.0,1.0,1.0,0.42499999999999993,0
T37,bank_hold,inertia_x1.6,static,8,0.375,0.625,8,1.0,1.0,1.0,,,0
T37,bank_hold,cmq_x0.5,dynamic,12,0.5833333333333334,0.9166666666666666,12,1.0,1.0,1.0,0.9166666666666666,0.29166666666666663,0
T37,bank_hold,cmq_x0.5,static,12,0.8333333333333334,0.9166666666666666,12,1.0,1.0,1.0,,,0
T37,bank_hold,cmalpha_x0.7,dynamic,3,0.0,0.3333333333333333,3,1.0,1.0,1.0,1.0,0.9333333333333332,3
T37,bank_hold,cmalpha_x0.7,static,3,0.6666666666666666,1.0,3,1.0,1.0,1.0,,,3
T37,bank_hold,clo_+0.1,dynamic,12,0.6666666666666666,0.8333333333333334,12,1.0,1.0,1.0,1.0,1.0,12
T37,bank_hold,clo_+0.1,static,12,0.5,0.8333333333333334,12,1.0,1.0,1.0,,,12
T37,flap_extend,inertia_x1.6,dynamic,11,0.18181818181818182,0.6363636363636364,11,1.0,1.0,1.0,1.0,0.6818181818181819,0
T37,flap_extend,inertia_x1.6,static,11,0.18181818181818182,0.2727272727272727,11,1.0,1.0,1.0,,,0
T37,flap_extend,cmq_x0.5,dynamic,22,0.9090909090909091,1.0,22,1.0,1.0,1.0,1.0,0.5954545454545456,0
T37,flap_extend,cmq_x0.5,static,22,0.3181818181818182,0.36363636363636365,22,1.0,1.0,1.0,,,0
T37,flap_extend,cmalpha_x0.7,dynamic,22,0.5454545454545454,0.6818181818181818,22,1.0,1.0,1.0,1.0,0.5227272727272727,22
T37,flap_extend,cmalpha_x0.7,static,22,0.22727272727272727,0.4090909090909091,22,1.0,1.0,1.0,,,22
T37,flap_extend,clo_+0.1,dynamic,21,0.7142857142857143,0.9047619047619048,21,1.0,1.0,1.0,1.0,0.5904761904761904,21
T37,flap_extend,clo_+0.1,static,21,0.23809523809523808,0.38095238095238093,21,1.0,1.0,1.0,,,21
T37,engine_cut,inertia_x1.6,dynamic,9,0.0,0.1111111111111111,9,1.0,1.0,1.0,1.0,1.0,0
T37,engine_cut,inertia_x1.6,static,9,0.4444444444444444,0.6666666666666666,0,,,,,,0
T37,engine_cut,cmq_x0.5,dynamic,19,0.8421052631578947,1.0,19,1.0,1.0,1.0,1.0,1.0,0
T37,engine_cut,cmq_x0.5,static,19,0.2631578947368421,0.42105263157894735,0,,,,,,0
T37,engine_cut,cmalpha_x0.7,dynamic,19,0.6842105263157895,0.7894736842105263,19,1.0,1.0,1.0,1.0,1.0,19
T37,engine_cut,cmalpha_x0.7,static,19,0.5789473684210527,0.5789473684210527,0,,,,,,19
T37,engine_cut,clo_+0.1,dynamic,22,0.9545454545454546,0.9545454545454546,22,1.0,1.0,1.0,1.0,1.0,22
T37,engine_cut,clo_+0.1,static,22,0.3181818181818182,0.4090909090909091,0,,,,,,20
T37,climbing_turn,cmq_x0.5,dynamic,14,0.7142857142857143,1.0,14,0.6428571428571429,0.8571428571428571,0.8571428571428571,0.5,0.17142857142857146,0
T37,climbing_turn,cmq_x0.5,static,14,0.42857142857142855,0.8571428571428571,14,0.7142857142857143,0.8571428571428571,0.8571428571428571,,,0
T37,climbing_turn,clo_+0.1,dynamic,20,0.9,0.9,20,0.35,0.65,0.65,0.7,0.6799999999999999,20
T37,climbing_turn,clo_+0.1,static,20,0.9,0.95,19,0.42105263157894735,0.631578947368421,0.631578947368421,,,19
T37,elev_doublet_distractor,inertia_x1.6,dynamic,6,0.5,0.6666666666666666,6,0.8333333333333334,0.0,0.0,0.8333333333333334,0.20000000000000004,0
T37,elev_doublet_distractor,inertia_x1.6,static,6,0.3333333333333333,0.8333333333333334,6,1.0,0.0,0.0,,,0
T37,elev_doublet_distractor,cmq_x0.5,dynamic,7,0.0,0.8571428571428571,7,0.7142857142857143,1.0,1.0,1.0,0.3142857142857142,0
T37,elev_doublet_distractor,cmq_x0.5,static,7,0.14285714285714285,0.7142857142857143,7,0.42857142857142855,1.0,1.0,,,0
T37,elev_doublet_distractor,cmalpha_x0.7,dynamic,8,0.875,1.0,8,0.375,0.75,0.75,0.5,0.2125,8
T37,elev_doublet_distractor,cmalpha_x0.7,static,8,0.75,1.0,8,0.375,0.75,0.75,,,8
T37,elev_doublet_distractor,clo_+0.1,dynamic,18,0.7222222222222222,0.8333333333333334,18,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.8333333333333334,0.4222222222222222,18
T37,elev_doublet_distractor,clo_+0.1,static,18,0.6111111111111112,0.6666666666666666,18,0.4444444444444444,0.6111111111111112,0.6111111111111112,,,18
T38,throttle_step,inertia_x1.6,dynamic,4,0.0,1.0,4,0.75,1.0,1.0,0.0,0.2,0
T38,throttle_step,inertia_x1.6,static,4,0.0,0.25,4,0.5,1.0,1.0,,,0
T38,throttle_step,cmq_x0.5,dynamic,5,0.4,0.8,5,0.2,1.0,1.0,0.2,0.32,0
T38,throttle_step,cmq_x0.5,static,5,0.4,0.8,5,0.2,1.0,1.0,,,0
T38,throttle_step,cmalpha_x0.7,dynamic,17,0.9411764705882353,0.9411764705882353,17,0.0,1.0,1.0,0.6470588235294118,0.8941176470588235,17
T38,throttle_step,cmalpha_x0.7,static,17,0.47058823529411764,0.8823529411764706,17,0.0,1.0,1.0,,,17
T38,throttle_step,clo_+0.1,dynamic,20,0.95,1.0,20,0.15,1.0,1.0,0.5,0.6150000000000001,20
T38,throttle_step,clo_+0.1,static,20,0.8,0.9,20,0.0,1.0,1.0,,,20
T38,elev_doublet,inertia_x1.6,dynamic,13,0.07692307692307693,0.6153846153846154,13,0.7692307692307693,1.0,1.0,0.6923076923076923,0.7230769230769231,0
T38,elev_doublet,inertia_x1.6,static,13,0.0,0.6153846153846154,13,0.6923076923076923,1.0,1.0,,,0
T38,elev_doublet,cmq_x0.5,dynamic,8,0.0,0.375,8,0.875,1.0,1.0,1.0,0.6125,0
T38,elev_doublet,cmq_x0.5,static,8,0.0,0.625,8,0.625,1.0,1.0,,,0
T38,elev_doublet,cmalpha_x0.7,dynamic,13,0.5384615384615384,0.7692307692307693,12,0.6666666666666666,1.0,1.0,0.9166666666666666,0.625,12
T38,elev_doublet,cmalpha_x0.7,static,13,0.46153846153846156,0.6153846153846154,11,0.18181818181818182,1.0,1.0,,,11
T38,elev_doublet,clo_+0.1,dynamic,20,0.75,0.75,18,1.0,1.0,1.0,0.8888888888888888,0.9222222222222223,18
T38,elev_doublet,clo_+0.1,static,20,0.5,0.75,17,1.0,1.0,1.0,,,17
T38,elev_step,inertia_x1.6,dynamic,10,0.2,0.7,10,0.9,1.0,1.0,0.8,0.73,0
T38,elev_step,inertia_x1.6,static,10,0.0,0.2,10,0.8,1.0,1.0,,,0
T38,elev_step,cmq_x0.5,dynamic,11,0.0,0.8181818181818182,11,1.0,1.0,1.0,1.0,0.6727272727272727,0
T38,elev_step,cmq_x0.5,static,11,0.0,0.2727272727272727,11,0.9090909090909091,1.0,1.0,,,0
T38,elev_step,cmalpha_x0.7,dynamic,18,0.7222222222222222,0.8333333333333334,18,0.7777777777777778,1.0,1.0,0.9444444444444444,0.6222222222222222,18
T38,elev_step,cmalpha_x0.7,static,18,0.5555555555555556,0.7777777777777778,16,0.75,1.0,1.0,,,16
T38,elev_step,clo_+0.1,dynamic,19,0.7368421052631579,0.7368421052631579,17,0.8823529411764706,1.0,1.0,0.9411764705882353,0.7647058823529411,17
T38,elev_step,clo_+0.1,static,19,0.6842105263157895,0.7894736842105263,17,1.0,1.0,1.0,,,17
T38,aileron_step,inertia_x1.6,dynamic,9,0.2222222222222222,0.4444444444444444,9,0.6666666666666666,1.0,1.0,0.7777777777777778,0.17777777777777776,0
T38,aileron_step,inertia_x1.6,static,9,0.2222222222222222,0.5555555555555556,9,0.3333333333333333,1.0,1.0,,,0
T38,aileron_step,cmq_x0.5,dynamic,4,0.0,0.5,4,0.5,1.0,1.0,0.75,0.3,0
T38,aileron_step,cmq_x0.5,static,4,0.0,0.25,4,0.75,1.0,1.0,,,0
T38,aileron_step,cmalpha_x0.7,dynamic,11,0.8181818181818182,1.0,11,0.9090909090909091,1.0,1.0,0.5454545454545454,0.9545454545454546,11
T38,aileron_step,cmalpha_x0.7,static,11,0.45454545454545453,0.7272727272727273,11,0.9090909090909091,1.0,1.0,,,11
T38,aileron_step,clo_+0.1,dynamic,13,0.7692307692307693,0.9230769230769231,13,1.0,1.0,1.0,0.38461538461538464,0.9230769230769231,13
T38,aileron_step,clo_+0.1,static,13,0.5384615384615384,0.8461538461538461,13,0.9230769230769231,1.0,1.0,,,13
T38,rudder_doublet,inertia_x1.6,dynamic,4,0.5,1.0,4,1.0,1.0,1.0,0.5,0.375,0
T38,rudder_doublet,inertia_x1.6,static,4,0.25,0.75,4,1.0,1.0,1.0,,,0
T38,rudder_doublet,cmq_x0.5,dynamic,2,0.5,1.0,2,0.5,1.0,1.0,0.0,0.2,0
T38,rudder_doublet,cmq_x0.5,static,2,0.5,1.0,2,1.0,1.0,1.0,,,0
T38,rudder_doublet,cmalpha_x0.7,dynamic,13,0.38461538461538464,0.8461538461538461,13,0.8461538461538461,1.0,1.0,0.6923076923076923,0.8,13
T38,rudder_doublet,cmalpha_x0.7,static,13,0.23076923076923078,0.7692307692307693,13,0.7692307692307693,1.0,1.0,,,13
T38,rudder_doublet,clo_+0.1,dynamic,20,0.85,0.9,20,0.7,1.0,1.0,0.95,0.7449999999999999,20
T38,rudder_doublet,clo_+0.1,static,20,0.5,0.85,20,0.7,1.0,1.0,,,20
T38,bank_hold,inertia_x1.6,dynamic,9,0.2222222222222222,0.4444444444444444,9,0.3333333333333333,1.0,1.0,0.5555555555555556,0.24444444444444446,0
T38,bank_hold,inertia_x1.6,static,9,0.2222222222222222,0.5555555555555556,9,0.5555555555555556,1.0,1.0,,,0
T38,bank_hold,cmq_x0.5,dynamic,4,0.5,0.75,4,0.0,1.0,1.0,0.5,0.22499999999999998,0
T38,bank_hold,cmq_x0.5,static,4,0.5,0.5,4,0.0,1.0,1.0,,,0
T38,bank_hold,cmalpha_x0.7,dynamic,12,0.8333333333333334,1.0,12,0.9166666666666666,1.0,1.0,0.4166666666666667,0.9666666666666667,12
T38,bank_hold,cmalpha_x0.7,static,12,0.5833333333333334,0.9166666666666666,12,0.9166666666666666,1.0,1.0,,,12
T38,bank_hold,clo_+0.1,dynamic,16,0.9375,1.0,16,0.9375,1.0,1.0,0.5,0.89375,16
T38,bank_hold,clo_+0.1,static,16,0.875,0.9375,16,0.875,1.0,1.0,,,16
T38,flap_extend,inertia_x1.6,dynamic,11,0.36363636363636365,0.9090909090909091,11,0.5454545454545454,1.0,1.0,0.9090909090909091,0.33636363636363636,0
T38,flap_extend,inertia_x1.6,static,11,0.09090909090909091,0.5454545454545454,11,0.45454545454545453,1.0,1.0,,,0
T38,flap_extend,cmq_x0.5,dynamic,17,0.23529411764705882,0.8823529411764706,17,0.8823529411764706,1.0,1.0,1.0,0.2222222222222222,0
T38,flap_extend,cmq_x0.5,static,17,0.17647058823529413,0.4117647058823529,17,0.9411764705882353,1.0,1.0,,,0
T38,flap_extend,clo_+0.1,dynamic,22,0.7727272727272727,0.9545454545454546,22,0.22727272727272727,1.0,1.0,0.9545454545454546,0.6727272727272727,22
T38,flap_extend,clo_+0.1,static,22,0.8636363636363636,0.9090909090909091,20,0.05,1.0,1.0,,,20
T38,engine_cut,inertia_x1.6,dynamic,17,0.7058823529411765,0.8823529411764706,17,0.5294117647058824,1.0,1.0,0.7647058823529411,0.11176470588235293,0
T38,engine_cut,inertia_x1.6,static,17,0.29411764705882354,0.6470588235294118,17,0.0,1.0,1.0,,,0
T38,engine_cut,cmq_x0.5,dynamic,19,0.42105263157894735,0.7894736842105263,19,0.631578947368421,1.0,1.0,0.7368421052631579,0.06315789473684212,0
T38,engine_cut,cmq_x0.5,static,19,0.21052631578947367,0.3684210526315789,19,0.0,1.0,1.0,,,0
T38,engine_cut,cmalpha_x0.7,dynamic,20,0.75,0.95,20,0.3,1.0,1.0,0.85,0.595,20
T38,engine_cut,cmalpha_x0.7,static,20,1.0,1.0,20,0.0,1.0,1.0,,,20
T38,engine_cut,clo_+0.1,dynamic,22,1.0,1.0,22,0.4090909090909091,1.0,1.0,0.7272727272727273,0.5181818181818182,22
T38,engine_cut,clo_+0.1,static,22,1.0,1.0,22,0.0,1.0,1.0,,,22
T38,climbing_turn,inertia_x1.6,dynamic,10,0.1,0.4,10,0.4,0.4,0.4,0.6,0.4444444444444445,0
T38,climbing_turn,inertia_x1.6,static,10,0.0,0.6,10,0.6,0.4,0.4,,,0
T38,climbing_turn,cmq_x0.5,dynamic,9,0.5555555555555556,0.7777777777777778,9,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.1728395061728395,0
T38,climbing_turn,cmq_x0.5,static,9,0.2222222222222222,0.7777777777777778,9,0.3333333333333333,0.4444444444444444,0.4444444444444444,,,0
T38,climbing_turn,cmalpha_x0.7,dynamic,11,0.45454545454545453,0.9090909090909091,11,0.6363636363636364,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.6818181818181818,11
T38,climbing_turn,cmalpha_x0.7,static,11,0.5454545454545454,0.9090909090909091,11,0.7272727272727273,0.45454545454545453,0.45454545454545453,,,11
T38,elev_doublet_distractor,inertia_x1.6,dynamic,12,0.16666666666666666,0.9166666666666666,12,0.8333333333333334,0.5,0.5,1.0,0.18333333333333338,0
T38,elev_doublet_distractor,inertia_x1.6,static,12,0.0,0.3333333333333333,12,0.6666666666666666,0.5,0.5,,,0
T38,elev_doublet_distractor,cmq_x0.5,dynamic,6,0.0,0.8333333333333334,6,0.8333333333333334,1.0,1.0,1.0,0.13333333333333333,0
T38,elev_doublet_distractor,cmq_x0.5,static,6,0.0,0.3333333333333333,6,1.0,1.0,1.0,,,0
T38,elev_doublet_distractor,cmalpha_x0.7,dynamic,15,0.4,0.8666666666666667,15,0.6,0.5333333333333333,0.5333333333333333,0.8666666666666667,0.84,15
T38,elev_doublet_distractor,cmalpha_x0.7,static,15,0.2,0.6,15,0.8,0.5333333333333333,0.5333333333333333,,,15
T38,elev_doublet_distractor,clo_+0.1,dynamic,19,0.6842105263157895,0.8947368421052632,19,0.8421052631578947,0.5789473684210527,0.5789473684210527,0.7368421052631579,0.9736842105263158,19
T38,elev_doublet_distractor,clo_+0.1,static,19,0.3684210526315789,0.7368421052631579,19,0.8947368421052632,0.5789473684210527,0.5789473684210527,,,19
c172p,throttle_step,inertia_x1.6,dynamic,4,0.25,0.75,4,1.0,1.0,1.0,1.0,1.0,0
c172p,throttle_step,inertia_x1.6,static,4,0.0,0.5,4,1.0,1.0,1.0,,,0
c172p,throttle_step,cmq_x0.5,dynamic,7,0.42857142857142855,0.5714285714285714,7,1.0,1.0,1.0,1.0,1.0,0
c172p,throttle_step,cmq_x0.5,static,7,0.5714285714285714,0.7142857142857143,7,1.0,1.0,1.0,,,0
c172p,throttle_step,cmalpha_x0.7,dynamic,16,0.6875,0.9375,16,1.0,1.0,1.0,1.0,1.0,0
c172p,throttle_step,cmalpha_x0.7,static,16,0.25,0.75,16,1.0,1.0,1.0,,,0
c172p,throttle_step,clo_+0.1,dynamic,20,1.0,1.0,20,1.0,1.0,1.0,1.0,1.0,20
c172p,throttle_step,clo_+0.1,static,20,0.9,0.95,20,1.0,1.0,1.0,,,20
c172p,elev_doublet,inertia_x1.6,dynamic,11,0.36363636363636365,0.8181818181818182,11,1.0,1.0,1.0,0.9090909090909091,0.41818181818181804,0
c172p,elev_doublet,inertia_x1.6,static,11,0.0,0.2727272727272727,11,1.0,1.0,1.0,,,0
c172p,elev_doublet,cmq_x0.5,dynamic,10,0.0,0.6,10,1.0,1.0,1.0,1.0,0.36,0
c172p,elev_doublet,cmq_x0.5,static,10,0.1,0.6,10,1.0,1.0,1.0,,,0
c172p,elev_doublet,cmalpha_x0.7,dynamic,11,0.09090909090909091,0.5454545454545454,11,1.0,1.0,1.0,1.0,0.5818181818181818,0
c172p,elev_doublet,cmalpha_x0.7,static,11,0.18181818181818182,0.6363636363636364,11,1.0,1.0,1.0,,,0
c172p,elev_doublet,clo_+0.1,dynamic,16,0.5625,0.8125,16,1.0,1.0,1.0,0.9375,0.525,16
c172p,elev_doublet,clo_+0.1,static,16,0.25,0.6875,16,1.0,1.0,1.0,,,16
c172p,elev_step,inertia_x1.6,dynamic,11,0.09090909090909091,0.6363636363636364,11,1.0,1.0,1.0,1.0,0.19090909090909092,0
c172p,elev_step,inertia_x1.6,static,11,0.09090909090909091,0.6363636363636364,11,1.0,1.0,1.0,,,0
c172p,elev_step,cmq_x0.5,dynamic,18,0.5555555555555556,0.7777777777777778,18,1.0,1.0,1.0,1.0,0.3277777777777777,0
c172p,elev_step,cmq_x0.5,static,18,0.1111111111111111,0.5,18,1.0,1.0,1.0,,,0
c172p,elev_step,cmalpha_x0.7,dynamic,18,0.7222222222222222,0.8888888888888888,18,1.0,1.0,1.0,1.0,0.6111111111111112,0
c172p,elev_step,cmalpha_x0.7,static,18,0.2222222222222222,0.3333333333333333,18,1.0,1.0,1.0,,,0
c172p,elev_step,clo_+0.1,dynamic,21,0.6190476190476191,0.7619047619047619,21,1.0,1.0,1.0,1.0,0.7761904761904764,21
c172p,elev_step,clo_+0.1,static,21,0.14285714285714285,0.5238095238095238,21,1.0,1.0,1.0,,,21
