aircraft,manoeuvre,fault,n_flag,base_vsd,es_max,n_gated,phys_R/P,phys_cat,phys_auc,gated_R/P,gated_cat,gated_auc,false_alarm
pa28,rudder_doublet,clo_+0.1,11,0.727,5.16,6.0,0.54/0.64,0.80/1.00,0.71,0.50/0.27,1.00/1.00,0.43,
pa28,rudder_doublet,noop,0,0.727,,,,,,,,,0.0
pa28,bank_hold,inertia_x1.6,0,0.684,5.8,8.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.57,
pa28,bank_hold,cmq_x0.5,0,0.684,0.76,0.0,0.00/0.00,0.00/0.00,0.28,-,,,
pa28,bank_hold,cmalpha_x0.7,1,0.684,0.88,0.0,0.08/1.00,0.20/1.00,0.75,-,,,
pa28,bank_hold,clo_+0.1,1,0.684,3.81,6.0,0.00/0.00,0.20/1.00,0.24,0.00/0.00,0.25/1.00,0.09,
pa28,bank_hold,noop,0,0.684,,,,,,,,,0.0
pa28,flap_extend,inertia_x1.6,1,0.682,2.75,8.0,0.05/1.00,0.20/1.00,,0.12/1.00,0.33/1.00,0.92,
pa28,flap_extend,cmq_x0.5,0,0.682,1.44,0.0,0.00/0.00,0.00/0.00,0.17,-,,,
pa28,flap_extend,cmalpha_x0.7,14,0.682,3.85,10.0,0.85/0.79,0.80/1.00,0.85,0.80/0.57,0.75/0.75,0.74,
pa28,flap_extend,clo_+0.1,4,0.682,3.86,5.0,0.08/0.25,0.40/1.00,0.18,0.20/0.25,0.67/1.00,0.39,
pa28,flap_extend,noop,0,0.682,,,,,,,,,0.0
pa28,climbing_turn,inertia_x1.6,0,0.572,5.69,4.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.28,
pa28,climbing_turn,cmq_x0.5,0,0.572,0.81,0.0,0.00/0.00,0.00/0.00,0.5,-,,,
pa28,climbing_turn,cmalpha_x0.7,8,0.572,1.06,1.0,0.46/0.75,0.60/1.00,0.4,0.00/0.00,1.00/0.33,0.14,
pa28,climbing_turn,clo_+0.1,12,0.572,3.51,6.0,0.54/0.58,0.80/1.00,0.44,0.33/0.17,1.00/1.00,0.21,
pa28,climbing_turn,noop,0,0.572,,,,,,,,,0.0
pa28,elev_doublet_distractor,inertia_x1.6,5,0.693,1.97,7.0,0.23/1.00,0.60/1.00,,0.71/1.00,1.00/1.00,0.65,
pa28,elev_doublet_distractor,cmq_x0.5,2,0.693,0.84,0.0,0.00/0.00,0.40/1.00,0.33,-,,,
pa28,elev_doublet_distractor,cmalpha_x0.7,3,0.693,0.8,0.0,0.15/0.67,0.60/1.00,0.55,-,,,
pa28,elev_doublet_distractor,clo_+0.1,9,0.693,3.37,3.0,0.31/0.44,0.60/1.00,0.46,0.00/0.00,0.67/0.67,0.0,
pa28,elev_doublet_distractor,noop,0,0.693,,,,,,,,,0.0
pa28,engine_stop,inertia_x1.6,4,0.726,4.73,10.0,0.18/1.00,0.40/1.00,,0.40/1.00,0.67/1.00,0.37,
pa28,engine_stop,cmq_x0.5,6,0.726,1.28,3.0,0.23/0.50,0.60/1.00,0.57,0.33/0.17,1.00/0.67,0.4,
pa28,engine_stop,cmalpha_x0.7,9,0.726,1.27,3.0,0.54/0.78,0.80/1.00,0.74,0.67/0.22,1.00/0.50,0.46,
pa28,engine_stop,clo_+0.1,12,0.726,6.06,6.0,0.46/0.50,0.80/1.00,0.32,0.33/0.17,1.00/1.00,0.23,
pa28,engine_stop,noop,1,0.726,,,,,,,,,0.05
pc7,cruise,inertia_x1.6,6,0.743,0.55,0.0,0.27/1.00,0.40/1.00,,-,,,
pc7,cruise,cmq_x0.5,3,0.743,0.75,0.0,0.23/1.00,0.40/1.00,0.62,-,,,
pc7,cruise,cmalpha_x0.7,2,0.743,0.69,0.0,0.15/1.00,0.40/1.00,0.43,-,,,
pc7,cruise,clo_+0.1,7,0.743,2.43,2.0,0.38/0.71,0.80/1.00,0.68,0.50/0.14,1.00/0.50,0.5,
pc7,cruise,noop,2,0.743,,,,,,,,,0.09
pc7,throttle_step,inertia_x1.6,0,0.728,0.61,0.0,0.00/0.00,0.00/0.00,,-,,,
pc7,throttle_step,cmq_x0.5,0,0.728,0.61,0.0,0.00/0.00,0.00/0.00,0.44,-,,,
pc7,throttle_step,cmalpha_x0.7,1,0.728,0.77,0.0,0.00/0.00,0.20/1.00,0.51,-,,,
pc7,throttle_step,clo_+0.1,7,0.728,1.91,5.0,0.38/0.71,0.60/1.00,0.78,0.40/0.29,0.75/1.00,0.69,
pc7,throttle_step,noop,0,0.728,,,,,,,,,0.0
pc7,elev_doublet,inertia_x1.6,1,0.786,0.67,0.0,0.05/1.00,0.20/1.00,,-,,,
pc7,elev_doublet,cmq_x0.5,0,0.786,0.72,0.0,0.00/0.00,0.00/0.00,0.64,-,,,
pc7,elev_doublet,cmalpha_x0.7,0,0.786,1.23,2.0,0.00/0.00,0.00/0.00,0.5,0.00/0.00,0.00/0.00,0.05,
pc7,elev_doublet,clo_+0.1,0,0.786,1.93,2.0,0.00/0.00,0.00/0.00,0.44,0.00/0.00,0.00/0.00,0.0,
pc7,elev_doublet,noop,0,0.786,,,,,,,,,0.0
pc7,elev_step,inertia_x1.6,3,0.749,0.52,0.0,0.14/1.00,0.40/1.00,,-,,,
pc7,elev_step,cmq_x0.5,3,0.749,0.82,0.0,0.08/0.33,0.40/1.00,0.32,-,,,
pc7,elev_step,cmalpha_x0.7,3,0.749,0.87,0.0,0.15/0.67,0.60/1.00,0.21,-,,,
pc7,elev_step,clo_+0.1,7,0.749,2.37,2.0,0.38/0.71,0.60/1.00,0.25,0.00/0.00,1.00/0.67,0.0,
pc7,elev_step,noop,3,0.749,,,,,,,,,0.14
pc7,aileron_step,inertia_x1.6,0,0.712,1.22,1.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.57,
pc7,aileron_step,cmq_x0.5,3,0.712,0.55,0.0,0.23/1.00,0.40/1.00,0.56,-,,,
pc7,aileron_step,cmalpha_x0.7,0,0.712,0.47,0.0,0.00/0.00,0.00/0.00,0.44,-,,,
pc7,aileron_step,clo_+0.1,13,0.712,1.37,2.0,0.46/0.46,0.80/1.00,0.41,1.00/0.15,1.00/0.50,1.0,
pc7,aileron_step,noop,0,0.712,,,,,,,,,0.0
pc7,rudder_doublet,inertia_x1.6,6,0.771,0.83,0.0,0.27/1.00,0.40/1.00,,-,,,
pc7,rudder_doublet,cmq_x0.5,1,0.771,0.66,0.0,0.08/1.00,0.20/1.00,0.35,-,,,
pc7,rudder_doublet,cmalpha_x0.7,0,0.771,0.81,0.0,0.00/0.00,0.00/0.00,0.27,-,,,
pc7,rudder_doublet,clo_+0.1,2,0.771,1.79,2.0,0.15/1.00,0.40/1.00,0.61,0.00/0.00,0.50/0.50,0.22,
pc7,rudder_doublet,noop,0,0.771,,,,,,,,,0.0
pc7,bank_hold,inertia_x1.6,0,0.737,1.2,1.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.14,
pc7,bank_hold,cmq_x0.5,6,0.737,0.41,0.0,0.31/0.67,0.80/1.00,0.68,-,,,
pc7,bank_hold,cmalpha_x0.7,4,0.737,0.74,0.0,0.00/0.00,0.60/1.00,0.4,-,,,
pc7,bank_hold,clo_+0.1,12,0.737,1.77,2.0,0.46/0.50,0.60/1.00,0.34,1.00/0.17,1.00/0.67,1.0,
pc7,bank_hold,noop,0,0.737,,,,,,,,,0.0
pc7,flap_extend,inertia_x1.6,0,0.734,0.58,0.0,0.00/0.00,0.00/0.00,,-,,,
pc7,flap_extend,cmq_x0.5,1,0.734,0.54,0.0,0.08/1.00,0.20/1.00,0.53,-,,,
pc7,flap_extend,cmalpha_x0.7,0,0.734,0.68,0.0,0.00/0.00,0.00/0.00,0.42,-,,,
pc7,flap_extend,clo_+0.1,8,0.734,2.0,2.0,0.46/0.75,0.40/1.00,0.58,0.00/0.00,0.50/0.50,0.5,
pc7,flap_extend,noop,0,0.734,,,,,,,,,0.0
pc7,climbing_turn,inertia_x1.6,0,0.625,1.22,1.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.24,
pc7,climbing_turn,cmq_x0.5,2,0.625,0.51,0.0,0.08/0.50,0.20/1.00,0.5,-,,,
pc7,climbing_turn,cmalpha_x0.7,3,0.625,0.78,0.0,0.15/0.67,0.40/1.00,0.44,-,,,
pc7,climbing_turn,clo_+0.1,9,0.625,2.14,2.0,0.38/0.56,0.60/1.00,0.59,1.00/0.22,1.00/0.67,1.0,
pc7,climbing_turn,noop,0,0.625,,,,,,,,,0.0
pc7,elev_doublet_distractor,inertia_x1.6,2,0.734,0.98,0.0,0.09/1.00,0.40/1.00,,-,,,
pc7,elev_doublet_distractor,cmq_x0.5,3,0.734,0.71,0.0,0.08/0.33,0.40/1.00,0.32,-,,,
pc7,elev_doublet_distractor,cmalpha_x0.7,3,0.734,1.33,5.0,0.08/0.33,0.40/1.00,0.31,0.00/0.00,0.67/1.00,0.18,
pc7,elev_doublet_distractor,clo_+0.1,6,0.734,2.23,4.0,0.23/0.50,0.40/1.00,0.34,0.00/0.00,0.33/0.50,0.21,
pc7,elev_doublet_distractor,noop,1,0.734,,,,,,,,,0.05
t6texan2,cruise,inertia_x1.6,0,0.643,3.77,2.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.57,
t6texan2,cruise,cmq_x0.5,0,0.643,1.5,1.0,0.00/0.00,0.00/0.00,0.38,0.00/0.00,0.00/0.00,0.62,
t6texan2,cruise,cmalpha_x0.7,10,0.643,1.53,1.0,0.62/0.80,0.60/1.00,0.94,1.00/0.10,1.00/0.33,0.62,
t6texan2,cruise,clo_+0.1,7,0.643,9.26,5.0,0.38/0.71,0.40/1.00,0.7,0.20/0.14,0.50/1.00,0.27,
t6texan2,cruise,noop,0,0.643,,,,,,,,,0.0
t6texan2,throttle_step,inertia_x1.6,4,0.587,1.32,4.0,0.18/1.00,0.40/1.00,,0.75/0.75,1.00/1.00,0.74,
t6texan2,throttle_step,cmq_x0.5,4,0.587,0.74,0.0,0.08/0.25,0.60/1.00,0.4,-,,,
t6texan2,throttle_step,cmalpha_x0.7,10,0.587,0.81,0.0,0.38/0.50,0.80/1.00,0.53,-,,,
t6texan2,throttle_step,clo_+0.1,19,0.587,12.06,4.0,0.77/0.53,1.00/1.00,0.33,0.25/0.05,1.00/0.80,0.04,
t6texan2,throttle_step,noop,3,0.587,,,,,,,,,0.14
t6texan2,elev_doublet,inertia_x1.6,5,0.678,5.47,8.0,0.23/1.00,0.80/1.00,,0.50/0.80,1.00/1.00,0.26,
t6texan2,elev_doublet,cmq_x0.5,3,0.678,0.21,0.0,0.00/0.00,0.60/1.00,0.84,-,,,
t6texan2,elev_doublet,cmalpha_x0.7,5,0.678,1.18,0.0,0.15/0.40,0.60/1.00,0.74,-,,,
t6texan2,elev_doublet,clo_+0.1,11,0.678,4.36,3.0,0.38/0.45,0.80/1.00,0.58,0.00/0.00,1.00/0.75,0.04,
t6texan2,elev_doublet,noop,3,0.678,,,,,,,,,0.14
t6texan2,elev_step,inertia_x1.6,1,0.695,5.32,2.0,0.05/1.00,0.20/1.00,,0.00/0.00,0.00/0.00,0.1,
t6texan2,elev_step,cmq_x0.5,1,0.695,0.47,0.0,0.08/1.00,0.20/1.00,0.76,-,,,
t6texan2,elev_step,cmalpha_x0.7,10,0.695,2.87,6.0,0.46/0.60,0.80/1.00,0.46,0.33/0.20,1.00/0.75,0.31,
t6texan2,elev_step,clo_+0.1,5,0.695,5.63,3.0,0.00/0.00,0.60/1.00,0.35,0.00/0.00,0.67/0.67,0.04,
t6texan2,elev_step,noop,0,0.695,,,,,,,,,0.0
t6texan2,aileron_step,inertia_x1.6,1,0.731,3.92,8.0,0.05/1.00,0.20/1.00,,0.12/1.00,0.33/1.00,0.61,
t6texan2,aileron_step,cmq_x0.5,1,0.731,0.72,0.0,0.08/1.00,0.20/1.00,0.58,-,,,
t6texan2,aileron_step,cmalpha_x0.7,3,0.731,0.79,0.0,0.23/1.00,0.60/1.00,0.58,-,,,
t6texan2,aileron_step,clo_+0.1,2,0.731,11.13,2.0,0.15/1.00,0.40/1.00,0.65,0.00/0.00,0.00/0.00,0.0,
t6texan2,aileron_step,noop,0,0.731,,,,,,,,,0.0
t6texan2,rudder_doublet,inertia_x1.6,13,0.747,1.69,9.0,0.59/1.00,0.80/1.00,,0.89/0.62,1.00/1.00,0.82,
t6texan2,rudder_doublet,cmq_x0.5,0,0.747,0.34,0.0,0.00/0.00,0.00/0.00,0.32,-,,,
t6texan2,rudder_doublet,cmalpha_x0.7,2,0.747,0.56,0.0,0.15/1.00,0.40/1.00,0.62,-,,,
t6texan2,rudder_doublet,clo_+0.1,4,0.747,4.6,2.0,0.00/0.00,0.60/1.00,0.44,0.00/0.00,1.00/0.67,0.0,
t6texan2,rudder_doublet,noop,0,0.747,,,,,,,,,0.0
t6texan2,bank_hold,inertia_x1.6,2,0.702,2.75,7.0,0.09/1.00,0.20/1.00,,0.00/0.00,0.00/0.00,0.2,
t6texan2,bank_hold,cmq_x0.5,3,0.702,0.66,0.0,0.08/0.33,0.60/1.00,0.43,-,,,
t6texan2,bank_hold,cmalpha_x0.7,4,0.702,0.63,0.0,0.23/0.75,0.80/1.00,0.68,-,,,
t6texan2,bank_hold,clo_+0.1,11,0.702,10.87,3.0,0.54/0.64,0.80/1.00,0.5,0.00/0.00,0.67/0.50,0.0,
t6texan2,bank_hold,noop,2,0.702,,,,,,,,,0.09
t6texan2,flap_extend,inertia_x1.6,1,0.661,3.24,5.0,0.05/1.00,0.20/1.00,,0.20/1.00,0.33/1.00,0.91,
t6texan2,flap_extend,cmq_x0.5,1,0.661,0.96,0.0,0.08/1.00,0.20/1.00,0.24,-,,,
t6texan2,flap_extend,cmalpha_x0.7,8,0.661,2.71,10.0,0.46/0.75,0.60/1.00,0.7,0.50/0.62,0.75/1.00,0.66,
t6texan2,flap_extend,clo_+0.1,1,0.661,8.35,3.0,0.00/0.00,0.20/1.00,0.22,0.00/0.00,0.33/1.00,0.0,
t6texan2,flap_extend,noop,0,0.661,,,,,,,,,0.0
t6texan2,climbing_turn,inertia_x1.6,12,0.532,2.74,5.0,0.55/1.00,0.80/1.00,,0.00/0.00,0.67/0.50,0.28,
t6texan2,climbing_turn,cmq_x0.5,8,0.532,0.47,0.0,0.31/0.50,0.80/1.00,0.44,-,,,
t6texan2,climbing_turn,cmalpha_x0.7,8,0.532,0.96,0.0,0.46/0.75,0.60/1.00,0.56,-,,,
t6texan2,climbing_turn,clo_+0.1,17,0.532,5.74,2.0,0.85/0.65,1.00/1.00,0.62,1.00/0.12,1.00/0.40,1.0,
t6texan2,climbing_turn,noop,6,0.532,,,,,,,,,0.27
t6texan2,elev_doublet_distractor,inertia_x1.6,1,0.652,1.54,6.0,0.05/1.00,0.20/1.00,,0.17/1.00,0.33/1.00,0.33,
t6texan2,elev_doublet_distractor,cmq_x0.5,1,0.652,0.18,0.0,0.00/0.00,0.20/1.00,0.73,-,,,
t6texan2,elev_doublet_distractor,cmalpha_x0.7,0,0.652,0.7,0.0,0.00/0.00,0.00/0.00,0.75,-,,,
t6texan2,elev_doublet_distractor,clo_+0.1,3,0.652,4.07,3.0,0.23/1.00,0.60/1.00,0.63,0.67/0.67,0.67/0.67,0.96,
t6texan2,elev_doublet_distractor,noop,1,0.652,,,,,,,,,0.05
