aircraft,manoeuvre,variant,es_max,n_gated,n_flagged,n_cand,phys_recall,phys_precision,phys_cat_recall,phys_auc,gated_recall,gated_precision,gated_auc,agree_dynamic,correct_dynamic,agree_static,correct_static,gated_cat_recall
A4,climbing_turn,B_turbine_windmill_2db8e408,0.0,0,2,10,0.07692307692307693,0.5,0.2,0.49572649572649574,,,,0.0,0.5,0.0,0.0,
A4,elev_doublet_distractor,B_elevator_drag_8819410c,0.2964230628454837,0,1,10,0.0,0.0,0.2,0.24786324786324793,,,,1.0,1.0,0.0,1.0,
A4,elev_doublet_distractor,B_pqrdot_5ad2694c,0.00029542925762141606,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
A4,elev_doublet_distractor,B_turbine_windmill_2db8e408,0.0,0,1,10,0.0,0.0,0.2,0.23931623931623933,,,,0.0,1.0,0.0,1.0,
B747,cruise,B_elevator_drag_8819410c,3.902314470742716,0,8,10,0.5384615384615384,0.875,0.6,0.6495726495726496,,,,0.875,,0.875,,
B747,cruise,B_pqrdot_5ad2694c,93.14798913135637,1,1,10,0.045454545454545456,1.0,0.2,,1.0,1.0,0.9047619047619048,1.0,,1.0,,1.0
B747,cruise,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.45299145299145305,,,,,,,,
B747,throttle_step,B_elevator_drag_8819410c,0.4897861830276021,0,11,10,0.5384615384615384,0.6363636363636364,1.0,0.6666666666666666,,,,0.6363636363636364,0.9090909090909091,0.36363636363636365,0.9090909090909091,
B747,throttle_step,B_pqrdot_5ad2694c,0.009042437870133516,0,0,10,0.0,,0.0,,,,,,,,,
B747,throttle_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.22222222222222224,,,,,,,,
B747,elev_doublet,B_elevator_drag_8819410c,0.4502809079950397,0,6,10,0.23076923076923078,0.5,0.6,0.5641025641025641,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,
B747,elev_doublet,B_pqrdot_5ad2694c,33.703159849391405,1,1,10,0.045454545454545456,1.0,0.2,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
B747,elev_doublet,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.46153846153846156,,,,,,,,
B747,elev_step,B_elevator_drag_8819410c,0.7203203919536348,0,12,10,0.7692307692307693,0.8333333333333334,1.0,0.9316239316239316,,,,0.5,0.6666666666666666,0.5833333333333334,0.9166666666666666,
B747,elev_step,B_pqrdot_5ad2694c,43.625495591039794,2,4,10,0.18181818181818182,1.0,0.4,,1.0,0.5,0.9249999999999999,0.25,0.75,0.0,1.0,1.0
B747,elev_step,B_turbine_windmill_2db8e408,0.0,0,2,10,0.07692307692307693,0.5,0.4,0.7264957264957265,,,,0.0,0.5,0.0,1.0,
B747,aileron_step,B_elevator_drag_8819410c,0.030691392747923155,0,5,10,0.38461538461538464,1.0,0.4,0.6581196581196581,,,,1.0,1.0,1.0,1.0,
B747,aileron_step,B_pqrdot_5ad2694c,0.03294226897149437,0,0,10,0.0,,0.0,,,,,,,,,
B747,aileron_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.5470085470085471,,,,,,,,
