aircraft,manoeuvre,fault,explainer,n_flagged,agreement,agreement_null_median,n_explained,correctness,correctness_largest_movement,correctness_only_changing,correctness_residual_importance,stability,n_with_trim_shift
Camel,elev_doublet,clo_+0.1,static,1,0.0,1.0,1,1.0,1.0,1.0,,,1
Camel,elev_step,cmq_x0.5,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,1.0,0.5,0
Camel,elev_step,cmq_x0.5,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
Camel,elev_step,cmalpha_x0.7,dynamic,19,0.21052631578947367,0.631578947368421,19,1.0,1.0,1.0,0.3684210526315789,0.5263157894736842,0
Camel,elev_step,cmalpha_x0.7,static,19,0.42105263157894735,0.631578947368421,19,1.0,1.0,1.0,,,0
Camel,elev_step,clo_+0.1,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,1.0,0.5,2
Camel,elev_step,clo_+0.1,static,2,0.0,1.0,2,1.0,1.0,1.0,,,2
Camel,aileron_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
Camel,aileron_step,cmq_x0.5,static,0,,,0,,,,,,0
Camel,aileron_step,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
Camel,aileron_step,cmalpha_x0.7,static,0,,,0,,,,,,0
Camel,aileron_step,clo_+0.1,dynamic,1,1.0,1.0,1,1.0,1.0,1.0,0.0,0.3,1
Camel,aileron_step,clo_+0.1,static,1,1.0,1.0,1,1.0,1.0,1.0,,,1
Camel,rudder_doublet,cmq_x0.5,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,0.1,0
Camel,rudder_doublet,cmq_x0.5,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
Camel,rudder_doublet,cmalpha_x0.7,dynamic,2,0.0,1.0,2,1.0,1.0,1.0,0.5,0.35,0
Camel,rudder_doublet,cmalpha_x0.7,static,2,0.0,1.0,2,1.0,1.0,1.0,,,0
Camel,rudder_doublet,clo_+0.1,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,0.5,0.7,2
Camel,rudder_doublet,clo_+0.1,static,2,0.5,1.0,2,1.0,1.0,1.0,,,2
Camel,bank_hold,cmq_x0.5,dynamic,0,,,0,,,,,,0
Camel,bank_hold,cmq_x0.5,static,0,,,0,,,,,,0
Camel,bank_hold,cmalpha_x0.7,dynamic,2,0.0,0.0,2,1.0,1.0,1.0,1.0,0.35,0
Camel,bank_hold,cmalpha_x0.7,static,2,0.0,0.0,2,1.0,1.0,1.0,,,0
Camel,bank_hold,clo_+0.1,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,0.0,0.3,1
Camel,bank_hold,clo_+0.1,static,1,1.0,1.0,1,1.0,1.0,1.0,,,1
Camel,flap_extend,cmq_x0.5,dynamic,0,,,0,,,,,,0
Camel,flap_extend,cmq_x0.5,static,0,,,0,,,,,,0
Camel,flap_extend,cmalpha_x0.7,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0
Camel,flap_extend,cmalpha_x0.7,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
Camel,flap_extend,clo_+0.1,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1
Camel,flap_extend,clo_+0.1,static,1,0.0,1.0,1,1.0,1.0,1.0,,,1
Camel,climbing_turn,cmq_x0.5,dynamic,15,0.8666666666666667,1.0,15,0.6,0.4,0.4,0.4,0.1866666666666667,0
Camel,climbing_turn,cmq_x0.5,static,15,0.7333333333333333,1.0,15,0.6,0.4,0.4,,,0
Camel,climbing_turn,cmalpha_x0.7,dynamic,10,0.7,1.0,10,0.5,0.4,0.4,0.4,0.22000000000000003,0
Camel,climbing_turn,cmalpha_x0.7,static,10,0.6,1.0,10,0.7,0.4,0.4,,,0
Camel,climbing_turn,clo_+0.1,dynamic,0,,,0,,,,,,0
Camel,climbing_turn,clo_+0.1,static,0,,,0,,,,,,0
Camel,elev_doublet_distractor,cmq_x0.5,dynamic,0,,,0,,,,,,0
Camel,elev_doublet_distractor,cmq_x0.5,static,0,,,0,,,,,,0
Camel,elev_doublet_distractor,cmalpha_x0.7,dynamic,2,0.0,0.0,2,1.0,1.0,1.0,0.0,0.15000000000000002,0
Camel,elev_doublet_distractor,cmalpha_x0.7,static,2,0.0,1.0,2,1.0,1.0,1.0,,,0
Camel,elev_doublet_distractor,clo_+0.1,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,1
Camel,elev_doublet_distractor,clo_+0.1,static,1,0.0,0.0,1,1.0,1.0,1.0,,,1
Camel,engine_stop,cmq_x0.5,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0
Camel,engine_stop,cmq_x0.5,static,1,1.0,1.0,0,,,,,,0
Camel,engine_stop,cmalpha_x0.7,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,1.0,1.0,0
Camel,engine_stop,cmalpha_x0.7,static,2,0.0,1.0,0,,,,,,0
Camel,engine_stop,clo_+0.1,dynamic,3,0.0,0.6666666666666666,3,1.0,1.0,1.0,1.0,1.0,3
Camel,engine_stop,clo_+0.1,static,3,0.0,0.6666666666666666,0,,,,,,3
F4N,throttle_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
F4N,throttle_step,inertia_x1.6,static,0,,,0,,,,,,0
F4N,throttle_step,cmq_x0.5,dynamic,8,0.625,1.0,8,1.0,1.0,1.0,1.0,1.0,0
F4N,throttle_step,cmq_x0.5,static,8,0.25,0.75,8,1.0,1.0,1.0,,,0
F4N,throttle_step,cmalpha_x0.7,dynamic,10,0.7,0.8,10,1.0,1.0,1.0,1.0,1.0,10
F4N,throttle_step,cmalpha_x0.7,static,10,0.3,0.8,10,1.0,1.0,1.0,,,10
F4N,throttle_step,clo_+0.1,dynamic,10,0.3,0.5,10,1.0,1.0,1.0,1.0,1.0,10
F4N,throttle_step,clo_+0.1,static,10,0.2,0.5,10,0.9,1.0,1.0,,,10
F4N,elev_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
F4N,elev_doublet,inertia_x1.6,static,0,,,0,,,,,,0
F4N,elev_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
F4N,elev_doublet,cmq_x0.5,static,0,,,0,,,,,,0
F4N,elev_doublet,cmalpha_x0.7,dynamic,3,0.0,0.6666666666666666,3,1.0,1.0,1.0,0.6666666666666666,0.7000000000000001,3
F4N,elev_doublet,cmalpha_x0.7,static,3,0.3333333333333333,0.6666666666666666,3,1.0,1.0,1.0,,,3
F4N,elev_doublet,clo_+0.1,dynamic,9,0.3333333333333333,0.7777777777777778,9,1.0,1.0,1.0,0.3333333333333333,0.8333333333333334,9
F4N,elev_doublet,clo_+0.1,static,9,0.4444444444444444,0.7777777777777778,8,1.0,1.0,1.0,,,8
F4N,elev_step,inertia_x1.6,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,0.4,0
F4N,elev_step,inertia_x1.6,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
F4N,elev_step,cmq_x0.5,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,0.4,0
F4N,elev_step,cmq_x0.5,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
F4N,elev_step,cmalpha_x0.7,dynamic,10,0.5,0.7,10,1.0,1.0,1.0,1.0,0.55,10
F4N,elev_step,cmalpha_x0.7,static,10,0.2,0.5,10,1.0,1.0,1.0,,,10
F4N,elev_step,clo_+0.1,dynamic,10,0.3,0.9,10,1.0,1.0,1.0,0.7,0.44000000000000006,10
F4N,elev_step,clo_+0.1,static,10,0.7,1.0,10,1.0,1.0,1.0,,,10
F4N,aileron_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
F4N,aileron_step,inertia_x1.6,static,0,,,0,,,,,,0
F4N,aileron_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
F4N,aileron_step,cmq_x0.5,static,0,,,0,,,,,,0
F4N,aileron_step,cmalpha_x0.7,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1
F4N,aileron_step,cmalpha_x0.7,static,1,0.0,0.0,1,1.0,1.0,1.0,,,1
F4N,aileron_step,clo_+0.1,dynamic,6,0.3333333333333333,0.5,6,1.0,1.0,1.0,1.0,0.9500000000000001,6
F4N,aileron_step,clo_+0.1,static,6,0.5,0.5,4,1.0,1.0,1.0,,,4
F4N,rudder_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
F4N,rudder_doublet,inertia_x1.6,static,0,,,0,,,,,,0
F4N,rudder_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
F4N,rudder_doublet,cmq_x0.5,static,0,,,0,,,,,,0
F4N,rudder_doublet,cmalpha_x0.7,dynamic,2,1.0,1.0,2,1.0,1.0,1.0,0.0,1.0,0
F4N,rudder_doublet,cmalpha_x0.7,static,2,1.0,1.0,2,1.0,1.0,1.0,,,0
F4N,rudder_doublet,clo_+0.1,dynamic,6,0.0,0.16666666666666666,6,1.0,1.0,1.0,0.5,0.9333333333333332,6
F4N,rudder_doublet,clo_+0.1,static,6,0.0,0.3333333333333333,6,1.0,1.0,1.0,,,6
F4N,bank_hold,inertia_x1.6,dynamic,3,0.3333333333333333,1.0,3,1.0,1.0,1.0,1.0,0.3,0
F4N,bank_hold,inertia_x1.6,static,3,0.0,1.0,3,1.0,1.0,1.0,,,0
F4N,bank_hold,cmq_x0.5,dynamic,8,0.5,1.0,8,1.0,1.0,1.0,1.0,0.1875,0
F4N,bank_hold,cmq_x0.5,static,8,0.375,1.0,8,1.0,1.0,1.0,,,0
F4N,bank_hold,cmalpha_x0.7,dynamic,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0
F4N,bank_hold,cmalpha_x0.7,static,1,1.0,1.0,1,1.0,1.0,1.0,,,0
F4N,bank_hold,clo_+0.1,dynamic,4,0.5,0.5,4,1.0,1.0,1.0,0.75,0.675,4
F4N,bank_hold,clo_+0.1,static,4,0.25,0.5,4,0.75,1.0,1.0,,,4
F4N,flap_extend,inertia_x1.6,dynamic,0,,,0,,,,,,0
F4N,flap_extend,inertia_x1.6,static,0,,,0,,,,,,0
F4N,flap_extend,cmq_x0.5,dynamic,11,0.09090909090909091,0.5454545454545454,11,1.0,1.0,1.0,1.0,0.7363636363636364,0
F4N,flap_extend,cmq_x0.5,static,11,0.0,0.2727272727272727,11,1.0,1.0,1.0,,,0
F4N,flap_extend,cmalpha_x0.7,dynamic,11,0.18181818181818182,0.8181818181818182,11,1.0,1.0,1.0,1.0,0.7636363636363637,0
F4N,flap_extend,cmalpha_x0.7,static,11,0.0,0.18181818181818182,11,1.0,1.0,1.0,,,0
F4N,flap_extend,clo_+0.1,dynamic,10,0.5,0.9,10,1.0,1.0,1.0,1.0,0.5800000000000001,10
F4N,flap_extend,clo_+0.1,static,10,0.0,0.1,10,0.9,1.0,1.0,,,10
F4N,engine_cut,inertia_x1.6,dynamic,0,,,0,,,,,,0
F4N,engine_cut,inertia_x1.6,static,0,,,0,,,,,,0
F4N,engine_cut,cmq_x0.5,dynamic,0,,,0,,,,,,0
F4N,engine_cut,cmq_x0.5,static,0,,,0,,,,,,0
F4N,engine_cut,cmalpha_x0.7,dynamic,1,1.0,1.0,1,1.0,1.0,1.0,1.0,0.9,1
F4N,engine_cut,cmalpha_x0.7,static,1,0.0,0.0,1,0.0,1.0,1.0,,,1
F4N,engine_cut,clo_+0.1,dynamic,5,0.6,0.6,5,1.0,1.0,1.0,1.0,0.9,5
F4N,engine_cut,clo_+0.1,static,5,0.4,0.4,4,0.0,1.0,1.0,,,4
F4N,climbing_turn,inertia_x1.6,dynamic,5,0.0,0.8,5,0.8,0.0,0.0,0.8,0.13999999999999999,0
F4N,climbing_turn,inertia_x1.6,static,5,0.0,0.6,5,1.0,0.0,0.0,,,0
F4N,climbing_turn,cmq_x0.5,dynamic,12,0.75,0.9166666666666666,12,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.75,0.11666666666666665,0
F4N,climbing_turn,cmq_x0.5,static,12,0.4166666666666667,0.6666666666666666,12,0.9166666666666666,0.16666666666666666,0.16666666666666666,,,0
F4N,climbing_turn,cmalpha_x0.7,dynamic,7,0.0,0.5714285714285714,7,0.5714285714285714,0.0,0.0,1.0,0.11428571428571428,7
F4N,climbing_turn,cmalpha_x0.7,static,7,0.0,0.7142857142857143,7,0.5714285714285714,0.0,0.0,,,7
F4N,climbing_turn,clo_+0.1,dynamic,8,0.5,0.75,8,0.25,0.375,0.375,0.625,0.8500000000000001,8
F4N,climbing_turn,clo_+0.1,static,8,0.375,0.875,8,0.25,0.375,0.375,,,8
F4N,elev_doublet_distractor,inertia_x1.6,dynamic,0,,,0,,,,,,0
F4N,elev_doublet_distractor,inertia_x1.6,static,0,,,0,,,,,,0
F4N,elev_doublet_distractor,cmq_x0.5,dynamic,0,,,0,,,,,,0
F4N,elev_doublet_distractor,cmq_x0.5,static,0,,,0,,,,,,0
F4N,elev_doublet_distractor,cmalpha_x0.7,dynamic,5,0.8,1.0,5,0.6,0.8,0.8,0.4,0.66,0
F4N,elev_doublet_distractor,cmalpha_x0.7,static,5,0.4,1.0,5,0.2,0.8,0.8,,,0
F4N,elev_doublet_distractor,clo_+0.1,dynamic,11,0.5454545454545454,0.6363636363636364,11,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.36363636363636365,0.6454545454545456,11
F4N,elev_doublet_distractor,clo_+0.1,static,11,0.36363636363636365,0.8181818181818182,10,0.7,0.8,0.8,,,10
F4N,engine_restart,inertia_x1.6,dynamic,0,,,0,,,,,,0
F4N,engine_restart,inertia_x1.6,static,0,,,0,,,,,,0
F4N,engine_restart,cmq_x0.5,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,1.0,0.8,0
F4N,engine_restart,cmq_x0.5,static,1,1.0,1.0,1,1.0,1.0,1.0,,,0
F4N,engine_restart,cmalpha_x0.7,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,1.0,0.1,1
F4N,engine_restart,cmalpha_x0.7,static,1,0.0,0.0,1,1.0,1.0,1.0,,,1
F4N,engine_restart,clo_+0.1,dynamic,8,0.125,0.625,8,0.875,1.0,1.0,0.875,0.6875,8
F4N,engine_restart,clo_+0.1,static,8,0.25,0.375,8,0.625,1.0,1.0,,,8
F80C,throttle_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
F80C,throttle_step,inertia_x1.6,static,0,,,0,,,,,,0
F80C,throttle_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
F80C,throttle_step,cmq_x0.5,static,0,,,0,,,,,,0
F80C,throttle_step,cmalpha_x0.7,dynamic,8,0.0,0.75,8,0.0,1.0,1.0,1.0,1.0,8
F80C,throttle_step,cmalpha_x0.7,static,8,0.125,0.375,8,0.0,1.0,1.0,,,8
F80C,throttle_step,clo_+0.1,dynamic,10,0.7,0.9,10,1.0,1.0,1.0,0.8,1.0,10
F80C,throttle_step,clo_+0.1,static,10,0.4,0.9,10,0.9,1.0,1.0,,,10
F80C,elev_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
F80C,elev_doublet,inertia_x1.6,static,0,,,0,,,,,,0
F80C,elev_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
F80C,elev_doublet,cmq_x0.5,static,0,,,0,,,,,,0
F80C,elev_doublet,cmalpha_x0.7,dynamic,5,0.6,0.8,5,1.0,1.0,1.0,0.8,0.54,5
F80C,elev_doublet,cmalpha_x0.7,static,5,0.8,0.8,5,1.0,1.0,1.0,,,5
F80C,elev_doublet,clo_+0.1,dynamic,11,0.18181818181818182,0.6363636363636364,11,1.0,1.0,1.0,0.6363636363636364,0.6727272727272727,11
F80C,elev_doublet,clo_+0.1,static,11,0.36363636363636365,0.5454545454545454,11,0.9090909090909091,1.0,1.0,,,11
F80C,elev_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
F80C,elev_step,inertia_x1.6,static,0,,,0,,,,,,0
F80C,elev_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
F80C,elev_step,cmq_x0.5,static,0,,,0,,,,,,0
F80C,elev_step,cmalpha_x0.7,dynamic,5,0.6,0.8,5,1.0,1.0,1.0,1.0,0.5599999999999999,5
F80C,elev_step,cmalpha_x0.7,static,5,0.8,1.0,5,1.0,1.0,1.0,,,5
F80C,elev_step,clo_+0.1,dynamic,9,0.4444444444444444,0.6666666666666666,9,1.0,1.0,1.0,1.0,0.6666666666666666,9
F80C,elev_step,clo_+0.1,static,9,0.5555555555555556,0.7777777777777778,9,1.0,1.0,1.0,,,9
F80C,aileron_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
F80C,aileron_step,inertia_x1.6,static,0,,,0,,,,,,0
F80C,aileron_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
F80C,aileron_step,cmq_x0.5,static,0,,,0,,,,,,0
F80C,aileron_step,cmalpha_x0.7,dynamic,5,0.2,0.6,5,0.2,1.0,1.0,0.6,0.76,5
F80C,aileron_step,cmalpha_x0.7,static,5,0.4,0.6,5,0.2,1.0,1.0,,,5
F80C,aileron_step,clo_+0.1,dynamic,4,0.25,0.5,4,0.0,1.0,1.0,0.75,0.675,4
F80C,aileron_step,clo_+0.1,static,4,0.5,0.5,3,0.0,1.0,1.0,,,3
F80C,rudder_doublet,inertia_x1.6,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,0.7,0
F80C,rudder_doublet,inertia_x1.6,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
F80C,rudder_doublet,cmq_x0.5,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,0.6,0
F80C,rudder_doublet,cmq_x0.5,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
F80C,rudder_doublet,cmalpha_x0.7,dynamic,9,0.5555555555555556,0.8888888888888888,9,0.0,1.0,1.0,0.5555555555555556,0.5555555555555556,9
F80C,rudder_doublet,cmalpha_x0.7,static,9,0.5555555555555556,0.6666666666666666,9,0.0,1.0,1.0,,,9
F80C,rudder_doublet,clo_+0.1,dynamic,10,0.4,0.6,10,0.2,1.0,1.0,0.8,0.4699999999999999,10
F80C,rudder_doublet,clo_+0.1,static,10,0.4,0.4,9,0.2222222222222222,1.0,1.0,,,9
F80C,bank_hold,inertia_x1.6,dynamic,0,,,0,,,,,,0
F80C,bank_hold,inertia_x1.6,static,0,,,0,,,,,,0
F80C,bank_hold,cmq_x0.5,dynamic,0,,,0,,,,,,0
F80C,bank_hold,cmq_x0.5,static,0,,,0,,,,,,0
F80C,bank_hold,cmalpha_x0.7,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1
F80C,bank_hold,cmalpha_x0.7,static,1,0.0,0.0,1,1.0,1.0,1.0,,,1
F80C,bank_hold,clo_+0.1,dynamic,7,0.2857142857142857,0.7142857142857143,7,1.0,1.0,1.0,0.2857142857142857,0.7999999999999999,7
F80C,bank_hold,clo_+0.1,static,7,0.2857142857142857,0.7142857142857143,6,1.0,1.0,1.0,,,6
F80C,flap_extend,inertia_x1.6,dynamic,0,,,0,,,,,,0
F80C,flap_extend,inertia_x1.6,static,0,,,0,,,,,,0
F80C,flap_extend,cmq_x0.5,dynamic,5,0.0,0.4,5,0.8,1.0,1.0,1.0,0.28,0
F80C,flap_extend,cmq_x0.5,static,5,0.0,0.0,5,1.0,1.0,1.0,,,0
F80C,flap_extend,clo_+0.1,dynamic,10,0.8,0.9,10,0.0,1.0,1.0,1.0,0.8700000000000001,10
F80C,flap_extend,clo_+0.1,static,10,0.7,0.9,10,0.0,1.0,1.0,,,10
F80C,climbing_turn,inertia_x1.6,dynamic,0,,,0,,,,,,0
F80C,climbing_turn,inertia_x1.6,static,0,,,0,,,,,,0
F80C,climbing_turn,cmq_x0.5,dynamic,0,,,0,,,,,,0
F80C,climbing_turn,cmq_x0.5,static,0,,,0,,,,,,0
F80C,climbing_turn,cmalpha_x0.7,dynamic,9,0.5555555555555556,0.8888888888888888,9,0.0,1.0,1.0,0.6666666666666666,0.4222222222222223,9
F80C,climbing_turn,cmalpha_x0.7,static,9,0.7777777777777778,1.0,9,0.0,1.0,1.0,,,9
F80C,climbing_turn,clo_+0.1,dynamic,9,0.4444444444444444,0.7777777777777778,9,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.6,9
F80C,climbing_turn,clo_+0.1,static,9,0.8888888888888888,0.8888888888888888,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,,,9
F80C,elev_doublet_distractor,inertia_x1.6,dynamic,3,0.0,1.0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.13333333333333333,0
F80C,elev_doublet_distractor,inertia_x1.6,static,3,0.0,1.0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,0
F80C,elev_doublet_distractor,cmq_x0.5,dynamic,1,0.0,1.0,1,0.0,1.0,1.0,0.0,0.2,0
F80C,elev_doublet_distractor,cmq_x0.5,static,1,0.0,1.0,1,0.0,1.0,1.0,,,0
F80C,elev_doublet_distractor,cmalpha_x0.7,dynamic,5,0.2,0.8,5,1.0,0.6,0.6,0.8,0.5800000000000001,5
F80C,elev_doublet_distractor,cmalpha_x0.7,static,5,0.8,0.8,5,0.8,0.6,0.6,,,5
F80C,elev_doublet_distractor,clo_+0.1,dynamic,6,0.3333333333333333,0.6666666666666666,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.6166666666666666,6
F80C,elev_doublet_distractor,clo_+0.1,static,6,0.3333333333333333,0.3333333333333333,5,0.8,0.8,0.8,,,5
J3Cub,throttle_step,cmq_x0.5,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,0.5,1.0,0
J3Cub,throttle_step,cmq_x0.5,static,2,0.0,1.0,2,1.0,1.0,1.0,,,0
J3Cub,throttle_step,cmalpha_x0.7,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0
J3Cub,throttle_step,cmalpha_x0.7,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
J3Cub,throttle_step,clo_+0.1,dynamic,5,0.4,0.8,5,1.0,1.0,1.0,0.4,1.0,5
J3Cub,throttle_step,clo_+0.1,static,5,0.4,0.6,5,1.0,1.0,1.0,,,5
J3Cub,elev_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
J3Cub,elev_doublet,cmq_x0.5,static,0,,,0,,,,,,0
J3Cub,elev_doublet,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
J3Cub,elev_doublet,cmalpha_x0.7,static,0,,,0,,,,,,0
J3Cub,elev_doublet,clo_+0.1,dynamic,3,0.0,0.0,3,1.0,1.0,1.0,0.3333333333333333,0.5333333333333333,3
J3Cub,elev_doublet,clo_+0.1,static,3,0.0,0.3333333333333333,3,1.0,1.0,1.0,,,3
J3Cub,elev_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
J3Cub,elev_step,cmq_x0.5,static,0,,,0,,,,,,0
J3Cub,elev_step,cmalpha_x0.7,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,0.0,0.4,0
J3Cub,elev_step,cmalpha_x0.7,static,2,0.5,1.0,2,1.0,1.0,1.0,,,0
J3Cub,elev_step,clo_+0.1,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,0.5,1
J3Cub,elev_step,clo_+0.1,static,1,0.0,0.0,1,1.0,1.0,1.0,,,1
J3Cub,aileron_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
J3Cub,aileron_step,cmq_x0.5,static,0,,,0,,,,,,0
J3Cub,aileron_step,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
J3Cub,aileron_step,cmalpha_x0.7,static,0,,,0,,,,,,0
J3Cub,aileron_step,clo_+0.1,dynamic,4,0.5,0.75,4,1.0,1.0,1.0,0.75,0.42500000000000004,4
J3Cub,aileron_step,clo_+0.1,static,4,0.5,0.5,4,1.0,1.0,1.0,,,4
J3Cub,rudder_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
J3Cub,rudder_doublet,cmq_x0.5,static,0,,,0,,,,,,0
J3Cub,rudder_doublet,cmalpha_x0.7,dynamic,3,0.0,1.0,3,1.0,1.0,1.0,0.3333333333333333,0.3,0
J3Cub,rudder_doublet,cmalpha_x0.7,static,3,1.0,1.0,3,1.0,1.0,1.0,,,0
J3Cub,rudder_doublet,clo_+0.1,dynamic,3,0.3333333333333333,0.3333333333333333,3,1.0,1.0,1.0,0.6666666666666666,0.09999999999999999,3
J3Cub,rudder_doublet,clo_+0.1,static,3,0.6666666666666666,0.6666666666666666,3,1.0,1.0,1.0,,,3
J3Cub,bank_hold,cmq_x0.5,dynamic,0,,,0,,,,,,0
J3Cub,bank_hold,cmq_x0.5,static,0,,,0,,,,,,0
J3Cub,bank_hold,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
J3Cub,bank_hold,cmalpha_x0.7,static,0,,,0,,,,,,0
J3Cub,bank_hold,clo_+0.1,dynamic,1,1.0,1.0,1,1.0,1.0,1.0,0.0,0.8,1
J3Cub,bank_hold,clo_+0.1,static,1,1.0,1.0,1,1.0,1.0,1.0,,,1
J3Cub,flap_extend,cmq_x0.5,dynamic,0,,,0,,,,,,0
J3Cub,flap_extend,cmq_x0.5,static,0,,,0,,,,,,0
J3Cub,flap_extend,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
J3Cub,flap_extend,cmalpha_x0.7,static,0,,,0,,,,,,0
J3Cub,flap_extend,clo_+0.1,dynamic,3,0.3333333333333333,0.6666666666666666,3,1.0,1.0,1.0,0.3333333333333333,1.0,3
J3Cub,flap_extend,clo_+0.1,static,3,0.3333333333333333,0.6666666666666666,3,1.0,1.0,1.0,,,3
J3Cub,climbing_turn,cmq_x0.5,dynamic,2,0.0,1.0,2,0.0,0.5,0.5,0.5,0.1,0
J3Cub,climbing_turn,cmq_x0.5,static,2,0.0,0.0,2,0.0,0.5,0.5,,,0
J3Cub,climbing_turn,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
J3Cub,climbing_turn,cmalpha_x0.7,static,0,,,0,,,,,,0
J3Cub,climbing_turn,clo_+0.1,dynamic,1,0.0,0.0,1,0.0,1.0,1.0,1.0,0.2,1
J3Cub,climbing_turn,clo_+0.1,static,1,0.0,0.0,1,0.0,1.0,1.0,,,1
J3Cub,elev_doublet_distractor,cmq_x0.5,dynamic,0,,,0,,,,,,0
J3Cub,elev_doublet_distractor,cmq_x0.5,static,0,,,0,,,,,,0
J3Cub,elev_doublet_distractor,cmalpha_x0.7,dynamic,2,0.0,0.5,2,0.5,0.5,0.5,1.0,0.2,0
J3Cub,elev_doublet_distractor,cmalpha_x0.7,static,2,0.5,1.0,2,0.5,0.5,0.5,,,0
J3Cub,elev_doublet_distractor,clo_+0.1,dynamic,3,0.3333333333333333,0.6666666666666666,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.36666666666666664,3
J3Cub,elev_doublet_distractor,clo_+0.1,static,3,0.0,0.0,3,0.0,0.3333333333333333,0.3333333333333333,,,3
J3Cub,engine_stop,cmq_x0.5,dynamic,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0
J3Cub,engine_stop,cmq_x0.5,static,1,0.0,1.0,0,,,,,,0
J3Cub,engine_stop,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
J3Cub,engine_stop,cmalpha_x0.7,static,0,,,0,,,,,,0
J3Cub,engine_stop,clo_+0.1,dynamic,3,0.3333333333333333,1.0,3,1.0,1.0,1.0,1.0,1.0,3
J3Cub,engine_stop,clo_+0.1,static,3,0.6666666666666666,0.6666666666666666,0,,,,,,3
MD11,throttle_step,inertia_x1.6,dynamic,2,0.0,1.0,2,1.0,1.0,1.0,0.5,1.0,0
MD11,throttle_step,inertia_x1.6,static,2,0.0,0.5,2,1.0,1.0,1.0,,,0
