fault,set,aircraft,test_case,output,p,es,rsd
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Short_S23,rudder_doublet,velocities/r-rad_sec,0.760247950409918,0.0,-0.9900025789769296
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Short_S23,rudder_doublet,velocities/vc-kts,0.8346330733853229,0.0,-1.3160322952210397
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Short_S23,rudder_doublet,velocities/vt-fps,0.9102179564087184,0.0,-1.4661317771622016
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Short_S23,rudder_doublet,velocities/h-dot-fps,0.9868026394721056,0.0,-1.456413388357321
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Short_S23,rudder_doublet,accelerations/pdot-rad_sec2,0.0265946810637872,0.0,0.135999729265398
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Short_S23,rudder_doublet,accelerations/qdot-rad_sec2,0.9684063187362528,0.0,-0.3334094603268257
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Short_S23,rudder_doublet,accelerations/rdot-rad_sec2,0.4549090181963607,0.0,0.003924084720055
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Short_S23,rudder_doublet,accelerations/udot-ft_sec2,0.8684263147370526,0.0,-1.4483672844107511
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Short_S23,rudder_doublet,accelerations/vdot-ft_sec2,0.6556688662267547,0.0,-0.2141723310666303
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Short_S23,rudder_doublet,accelerations/wdot-ft_sec2,0.968006398720256,0.0,-0.1697329676476928
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Short_S23,rudder_doublet,aero/alpha-deg,0.7450509898020395,0.0,-0.1686848853712392
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Short_S23,rudder_doublet,aero/beta-deg,0.6560687862427514,0.0,-0.3059376623085366
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,position/h-sl-ft,0.8270345930813837,0.0,-8.212714368206854
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,position/h-agl-ft,0.8234353129374126,0.0,-7.971258058200956
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,attitude/phi-rad,0.847630473905219,0.0,-3.3254067849806344
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,attitude/theta-rad,0.8768246350729854,0.0,-2.2324411298852143
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,attitude/psi-rad,0.8714257148570286,0.0,-23.59573350124003
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,velocities/u-fps,0.9596080783843232,0.0,-4.254257227651081
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,velocities/v-fps,0.4465106978604279,0.0,-0.1189792285307129
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,velocities/w-fps,0.8938212357528494,0.0,-1.002007003998362
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,velocities/p-rad_sec,0.5336932613477304,0.0,-0.0606477538067045
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,velocities/q-rad_sec,0.9534093181363728,0.0,-1.625748042979315
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,velocities/r-rad_sec,0.760247950409918,0.0,-0.9900025789769296
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,velocities/vc-kts,0.8346330733853229,0.0,-1.3160322952210397
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,velocities/vt-fps,0.9102179564087184,0.0,-1.4661317771622016
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,velocities/h-dot-fps,0.9868026394721056,0.0,-1.456413388357321
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,accelerations/pdot-rad_sec2,0.0265946810637872,0.0,0.135999729265398
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,accelerations/qdot-rad_sec2,0.9684063187362528,0.0,-0.3334094603268257
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,accelerations/rdot-rad_sec2,0.4549090181963607,0.0,0.003924084720055
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,accelerations/udot-ft_sec2,0.8684263147370526,0.0,-1.4483672844107511
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,accelerations/vdot-ft_sec2,0.6556688662267547,0.0,-0.2141723310666303
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,accelerations/wdot-ft_sec2,0.968006398720256,0.0,-0.1697329676476928
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,aero/alpha-deg,0.7450509898020395,0.0,-0.1686848853712392
B2_systems_xml_validation_95e5a16b,heldout,Short_S23,rudder_doublet,aero/beta-deg,0.6560687862427514,0.0,-0.3059376623085366
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,position/h-sl-ft,0.1411717656468706,0.0,1.8269976447648693
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,position/h-agl-ft,0.1221755648870226,0.0,2.396422878384998
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,attitude/phi-rad,0.533493301339732,0.0,-1.020560117621886
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,attitude/theta-rad,0.8376324735052989,0.0,-0.616045850791906
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,attitude/psi-rad,0.3427314537092581,0.0,-0.1569861550525999
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,velocities/u-fps,0.8342331533693261,0.0,-1.2912264826589466
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,velocities/v-fps,0.8344331133773245,0.0,-0.3842510836352781
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,velocities/w-fps,0.974005198960208,0.0,-0.8318306718774955
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,velocities/p-rad_sec,0.2751449710057988,0.0,0.0606024201207655
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,velocities/q-rad_sec,0.7684463107378524,0.0,-0.5194190353922612
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,velocities/r-rad_sec,0.7094581083783243,0.0,-0.6527255645189398
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,velocities/vc-kts,0.858628274345131,0.0,-0.7137994731495656
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,velocities/vt-fps,0.740251949610078,0.0,-0.5238172229153526
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,velocities/h-dot-fps,0.9926014797040592,0.0,-1.152650092361041
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,accelerations/pdot-rad_sec2,0.395120975804839,6.273289813576295e-05,0.0024052010963941
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,accelerations/qdot-rad_sec2,0.4221155768846231,0.0001596600217299,0.1066291894884201
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,accelerations/rdot-rad_sec2,0.740251949610078,0.0001741917671393,-0.0598086598433948
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,accelerations/udot-ft_sec2,0.9402119576084784,0.0,-1.0012123745392527
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,accelerations/vdot-ft_sec2,0.6652669466106779,0.0,-0.0701716610986076
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,accelerations/wdot-ft_sec2,0.9518096380723856,0.0,-0.1409491528341953
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,aero/alpha-deg,0.9162167566486704,0.0,-0.2233906069597491
B_pqrdot_5ad2694c,development,Short_S23,bank_hold,aero/beta-deg,0.2235552889422115,0.0,0.1366496941801278
B_piston_power_bcd3f980,development,Short_S23,bank_hold,position/h-sl-ft,0.1411717656468706,0.0,1.8269976447648693
B_piston_power_bcd3f980,development,Short_S23,bank_hold,position/h-agl-ft,0.1221755648870226,0.0,2.396422878384998
B_piston_power_bcd3f980,development,Short_S23,bank_hold,attitude/phi-rad,0.533493301339732,0.0,-1.020560117621886
B_piston_power_bcd3f980,development,Short_S23,bank_hold,attitude/theta-rad,0.8376324735052989,0.0,-0.616045850791906
B_piston_power_bcd3f980,development,Short_S23,bank_hold,attitude/psi-rad,0.3427314537092581,0.0,-0.1569861550525999
B_piston_power_bcd3f980,development,Short_S23,bank_hold,velocities/u-fps,0.8342331533693261,0.0,-1.2912264826589466
B_piston_power_bcd3f980,development,Short_S23,bank_hold,velocities/v-fps,0.8344331133773245,0.0,-0.3842510836352781
B_piston_power_bcd3f980,development,Short_S23,bank_hold,velocities/w-fps,0.974005198960208,0.0,-0.8318306718774955
B_piston_power_bcd3f980,development,Short_S23,bank_hold,velocities/p-rad_sec,0.2751449710057988,0.0,0.0606024201207655
B_piston_power_bcd3f980,development,Short_S23,bank_hold,velocities/q-rad_sec,0.7684463107378524,0.0,-0.5194190353922612
B_piston_power_bcd3f980,development,Short_S23,bank_hold,velocities/r-rad_sec,0.7094581083783243,0.0,-0.6527255645189398
B_piston_power_bcd3f980,development,Short_S23,bank_hold,velocities/vc-kts,0.858628274345131,0.0,-0.7137994731495656
B_piston_power_bcd3f980,development,Short_S23,bank_hold,velocities/vt-fps,0.740251949610078,0.0,-0.5238172229153526
B_piston_power_bcd3f980,development,Short_S23,bank_hold,velocities/h-dot-fps,0.9926014797040592,0.0,-1.152650092361041
B_piston_power_bcd3f980,development,Short_S23,bank_hold,accelerations/pdot-rad_sec2,0.395120975804839,0.0,0.0024072396241527
B_piston_power_bcd3f980,development,Short_S23,bank_hold,accelerations/qdot-rad_sec2,0.4221155768846231,0.0,0.1066148187676248
B_piston_power_bcd3f980,development,Short_S23,bank_hold,accelerations/rdot-rad_sec2,0.740251949610078,0.0,-0.0598148880688107
B_piston_power_bcd3f980,development,Short_S23,bank_hold,accelerations/udot-ft_sec2,0.9402119576084784,0.0,-1.0012123745392527
B_piston_power_bcd3f980,development,Short_S23,bank_hold,accelerations/vdot-ft_sec2,0.6652669466106779,0.0,-0.0701716610986076
B_piston_power_bcd3f980,development,Short_S23,bank_hold,accelerations/wdot-ft_sec2,0.9518096380723856,0.0,-0.1409491528341953
B_piston_power_bcd3f980,development,Short_S23,bank_hold,aero/alpha-deg,0.9162167566486704,0.0,-0.2233906069597491
B_piston_power_bcd3f980,development,Short_S23,bank_hold,aero/beta-deg,0.2235552889422115,0.0,0.1366496941801278
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,position/h-sl-ft,0.1411717656468706,0.0,1.8269976447648693
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,position/h-agl-ft,0.1221755648870226,0.0,2.396422878384998
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,attitude/phi-rad,0.533493301339732,0.0,-1.020560117621886
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,attitude/theta-rad,0.8376324735052989,0.0,-0.616045850791906
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,attitude/psi-rad,0.3427314537092581,0.0,-0.1569861550525999
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,velocities/u-fps,0.8342331533693261,0.0,-1.2912264826589466
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,velocities/v-fps,0.8344331133773245,0.0,-0.3842510836352781
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,velocities/w-fps,0.974005198960208,0.0,-0.8318306718774955
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,velocities/p-rad_sec,0.2751449710057988,0.0,0.0606024201207655
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,velocities/q-rad_sec,0.7684463107378524,0.0,-0.5194190353922612
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,velocities/r-rad_sec,0.7094581083783243,0.0,-0.6527255645189398
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,velocities/vc-kts,0.858628274345131,0.0,-0.7137994731495656
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,velocities/vt-fps,0.740251949610078,0.0,-0.5238172229153526
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,velocities/h-dot-fps,0.9926014797040592,0.0,-1.152650092361041
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,accelerations/pdot-rad_sec2,0.395120975804839,0.0,0.0024072396241527
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,accelerations/qdot-rad_sec2,0.4221155768846231,0.0,0.1066148187676248
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,accelerations/rdot-rad_sec2,0.740251949610078,0.0,-0.0598148880688107
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,accelerations/udot-ft_sec2,0.9402119576084784,0.0,-1.0012123745392527
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,accelerations/vdot-ft_sec2,0.6652669466106779,0.0,-0.0701716610986076
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,accelerations/wdot-ft_sec2,0.9518096380723856,0.0,-0.1409491528341953
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,aero/alpha-deg,0.9162167566486704,0.0,-0.2233906069597491
B2_turbine_throttle_init_c8af9244,heldout,Short_S23,bank_hold,aero/beta-deg,0.2235552889422115,0.0,0.1366496941801278
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,position/h-sl-ft,0.1411717656468706,0.0,1.8269976447648693
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,position/h-agl-ft,0.1221755648870226,0.0,2.396422878384998
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,attitude/phi-rad,0.533493301339732,0.0,-1.020560117621886
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,attitude/theta-rad,0.8376324735052989,0.0,-0.616045850791906
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,attitude/psi-rad,0.3427314537092581,0.0,-0.1569861550525999
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,velocities/u-fps,0.8342331533693261,0.0,-1.2912264826589466
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,velocities/v-fps,0.8344331133773245,0.0,-0.3842510836352781
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,velocities/w-fps,0.974005198960208,0.0,-0.8318306718774955
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,velocities/p-rad_sec,0.2751449710057988,0.0,0.0606024201207655
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,velocities/q-rad_sec,0.7684463107378524,0.0,-0.5194190353922612
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,velocities/r-rad_sec,0.7094581083783243,0.0,-0.6527255645189398
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,velocities/vc-kts,0.858628274345131,0.0,-0.7137994731495656
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,velocities/vt-fps,0.740251949610078,0.0,-0.5238172229153526
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,velocities/h-dot-fps,0.9926014797040592,0.0,-1.152650092361041
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,accelerations/pdot-rad_sec2,0.395120975804839,0.0,0.0024072396241527
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,accelerations/qdot-rad_sec2,0.4221155768846231,0.0,0.1066148187676248
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,accelerations/rdot-rad_sec2,0.740251949610078,0.0,-0.0598148880688107
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,accelerations/udot-ft_sec2,0.9402119576084784,0.0,-1.0012123745392527
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,accelerations/vdot-ft_sec2,0.6652669466106779,0.0,-0.0701716610986076
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,accelerations/wdot-ft_sec2,0.9518096380723856,0.0,-0.1409491528341953
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,aero/alpha-deg,0.9162167566486704,0.0,-0.2233906069597491
B2_turbine_thruster_inputs_20066483,heldout,Short_S23,bank_hold,aero/beta-deg,0.2235552889422115,0.0,0.1366496941801278
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,position/h-sl-ft,0.1411717656468706,0.0,1.8269976447648693
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,position/h-agl-ft,0.1221755648870226,0.0,2.396422878384998
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,attitude/phi-rad,0.533493301339732,0.0,-1.020560117621886
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,attitude/theta-rad,0.8376324735052989,0.0,-0.616045850791906
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,attitude/psi-rad,0.3427314537092581,0.0,-0.1569861550525999
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,velocities/u-fps,0.8342331533693261,0.0,-1.2912264826589466
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,velocities/v-fps,0.8344331133773245,0.0,-0.3842510836352781
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,velocities/w-fps,0.974005198960208,0.0,-0.8318306718774955
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,velocities/p-rad_sec,0.2751449710057988,0.0,0.0606024201207655
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,velocities/q-rad_sec,0.7684463107378524,0.0,-0.5194190353922612
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,velocities/r-rad_sec,0.7094581083783243,0.0,-0.6527255645189398
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,velocities/vc-kts,0.858628274345131,0.0,-0.7137994731495656
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,velocities/vt-fps,0.740251949610078,0.0,-0.5238172229153526
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,velocities/h-dot-fps,0.9926014797040592,0.0,-1.152650092361041
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,accelerations/pdot-rad_sec2,0.395120975804839,0.0,0.0024072396241527
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,accelerations/qdot-rad_sec2,0.4221155768846231,0.0,0.1066148187676248
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,accelerations/rdot-rad_sec2,0.740251949610078,0.0,-0.0598148880688107
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,accelerations/udot-ft_sec2,0.9402119576084784,0.0,-1.0012123745392527
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,accelerations/vdot-ft_sec2,0.6652669466106779,0.0,-0.0701716610986076
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,accelerations/wdot-ft_sec2,0.9518096380723856,0.0,-0.1409491528341953
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,aero/alpha-deg,0.9162167566486704,0.0,-0.2233906069597491
B2_wheel_spin_down_8a9fba1c,heldout,Short_S23,bank_hold,aero/beta-deg,0.2235552889422115,0.0,0.1366496941801278
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,position/h-sl-ft,0.1411717656468706,0.0,1.8269976447648693
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,position/h-agl-ft,0.1221755648870226,0.0,2.396422878384998
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,attitude/phi-rad,0.533493301339732,0.0,-1.020560117621886
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,attitude/theta-rad,0.8376324735052989,0.0,-0.616045850791906
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,attitude/psi-rad,0.3427314537092581,0.0,-0.1569861550525999
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,velocities/u-fps,0.8342331533693261,0.0,-1.2912264826589466
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,velocities/v-fps,0.8344331133773245,0.0,-0.3842510836352781
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,velocities/w-fps,0.974005198960208,0.0,-0.8318306718774955
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,velocities/p-rad_sec,0.2751449710057988,0.0,0.0606024201207655
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,velocities/q-rad_sec,0.7684463107378524,0.0,-0.5194190353922612
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,velocities/r-rad_sec,0.7094581083783243,0.0,-0.6527255645189398
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,velocities/vc-kts,0.858628274345131,0.0,-0.7137994731495656
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,velocities/vt-fps,0.740251949610078,0.0,-0.5238172229153526
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,velocities/h-dot-fps,0.9926014797040592,0.0,-1.152650092361041
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,accelerations/pdot-rad_sec2,0.395120975804839,0.0,0.0024072396241527
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,accelerations/qdot-rad_sec2,0.4221155768846231,0.0,0.1066148187676248
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,accelerations/rdot-rad_sec2,0.740251949610078,0.0,-0.0598148880688107
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,accelerations/udot-ft_sec2,0.9402119576084784,0.0,-1.0012123745392527
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,accelerations/vdot-ft_sec2,0.6652669466106779,0.0,-0.0701716610986076
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,accelerations/wdot-ft_sec2,0.9518096380723856,0.0,-0.1409491528341953
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,aero/alpha-deg,0.9162167566486704,0.0,-0.2233906069597491
B2_sensor_fail_stuck_f543d634,heldout,Short_S23,bank_hold,aero/beta-deg,0.2235552889422115,0.0,0.1366496941801278
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,position/h-sl-ft,0.1411717656468706,0.0,1.8269976447648693
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,position/h-agl-ft,0.1221755648870226,0.0,2.396422878384998
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,attitude/phi-rad,0.533493301339732,0.0,-1.020560117621886
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,attitude/theta-rad,0.8376324735052989,0.0,-0.616045850791906
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,attitude/psi-rad,0.3427314537092581,0.0,-0.1569861550525999
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,velocities/u-fps,0.8342331533693261,0.0,-1.2912264826589466
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,velocities/v-fps,0.8344331133773245,0.0,-0.3842510836352781
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,velocities/w-fps,0.974005198960208,0.0,-0.8318306718774955
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,velocities/p-rad_sec,0.2751449710057988,0.0,0.0606024201207655
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,velocities/q-rad_sec,0.7684463107378524,0.0,-0.5194190353922612
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,velocities/r-rad_sec,0.7094581083783243,0.0,-0.6527255645189398
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,velocities/vc-kts,0.858628274345131,0.0,-0.7137994731495656
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,velocities/vt-fps,0.740251949610078,0.0,-0.5238172229153526
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,velocities/h-dot-fps,0.9926014797040592,0.0,-1.152650092361041
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,accelerations/pdot-rad_sec2,0.395120975804839,0.0,0.0024072396241527
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,accelerations/qdot-rad_sec2,0.4221155768846231,0.0,0.1066148187676248
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,accelerations/rdot-rad_sec2,0.740251949610078,0.0,-0.0598148880688107
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,accelerations/udot-ft_sec2,0.9402119576084784,0.0,-1.0012123745392527
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,accelerations/vdot-ft_sec2,0.6652669466106779,0.0,-0.0701716610986076
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,accelerations/wdot-ft_sec2,0.9518096380723856,0.0,-0.1409491528341953
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,aero/alpha-deg,0.9162167566486704,0.0,-0.2233906069597491
B2_atmosphere_high_altitude_61f1e8c3,heldout,Short_S23,bank_hold,aero/beta-deg,0.2235552889422115,0.0,0.1366496941801278
B2_load_factor_sign_c3fa7d22,heldout,Short_S23,bank_hold,position/h-sl-ft,0.1411717656468706,0.0,1.8269976447648693
B2_load_factor_sign_c3fa7d22,heldout,Short_S23,bank_hold,position/h-agl-ft,0.1221755648870226,0.0,2.396422878384998
B2_load_factor_sign_c3fa7d22,heldout,Short_S23,bank_hold,attitude/phi-rad,0.533493301339732,0.0,-1.020560117621886
B2_load_factor_sign_c3fa7d22,heldout,Short_S23,bank_hold,attitude/theta-rad,0.8376324735052989,0.0,-0.616045850791906
B2_load_factor_sign_c3fa7d22,heldout,Short_S23,bank_hold,attitude/psi-rad,0.3427314537092581,0.0,-0.1569861550525999
B2_load_factor_sign_c3fa7d22,heldout,Short_S23,bank_hold,velocities/u-fps,0.8342331533693261,0.0,-1.2912264826589466
B2_load_factor_sign_c3fa7d22,heldout,Short_S23,bank_hold,velocities/v-fps,0.8344331133773245,0.0,-0.3842510836352781
B2_load_factor_sign_c3fa7d22,heldout,Short_S23,bank_hold,velocities/w-fps,0.974005198960208,0.0,-0.8318306718774955
B2_load_factor_sign_c3fa7d22,heldout,Short_S23,bank_hold,velocities/p-rad_sec,0.2751449710057988,0.0,0.0606024201207655
B2_load_factor_sign_c3fa7d22,heldout,Short_S23,bank_hold,velocities/q-rad_sec,0.7684463107378524,0.0,-0.5194190353922612
B2_load_factor_sign_c3fa7d22,heldout,Short_S23,bank_hold,velocities/r-rad_sec,0.7094581083783243,0.0,-0.6527255645189398
B2_load_factor_sign_c3fa7d22,heldout,Short_S23,bank_hold,velocities/vc-kts,0.858628274345131,0.0,-0.7137994731495656
B2_load_factor_sign_c3fa7d22,heldout,Short_S23,bank_hold,velocities/vt-fps,0.740251949610078,0.0,-0.5238172229153526
B2_load_factor_sign_c3fa7d22,heldout,Short_S23,bank_hold,velocities/h-dot-fps,0.9926014797040592,0.0,-1.152650092361041
