fault,set,kind,aircraft,test_case,n_matched,n_cand,n_missing,structural,propagated,es1_max,es1_output,es_max,observable,n_observable_outputs,n_flag_05,min_p
B2_sensor_fail_stuck_f543d634,heldout,cpp,MD11,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0457908418316336
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,MD11,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0457908418316336
B2_load_factor_sign_c3fa7d22,heldout,cpp,MD11,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0457908418316336
B2_propeller_inflow_angle_82cc3893,heldout,cpp,MD11,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0457908418316336
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,MD11,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0457908418316336
B_elevator_drag_8819410c,development,model,MD11,engine_restart,10,10,0,False,True,1.2849685063096512,velocities/h-dot-fps,0.7451092936858686,False,0.0,3.0,0.0041991601679664
B_pqrdot_5ad2694c,development,cpp,MD11,engine_restart,10,10,0,False,True,0.0004583321004521,accelerations/qdot-rad_sec2,0.0004867682805066,False,0.0,2.0,0.0237952409518096
B_turbine_windmill_2db8e408,development,cpp,MD11,engine_restart,10,10,0,False,True,3.4940417390326743,attitude/phi-rad,3.624839769573712,True,5.0,12.0,0.0001999600079984
B2_turbine_throttle_init_c8af9244,heldout,cpp,MD11,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0237952409518096
B2_turbine_thruster_inputs_20066483,heldout,cpp,MD11,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0237952409518096
B2_wheel_spin_down_8a9fba1c,heldout,cpp,MD11,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0237952409518096
B2_sensor_fail_stuck_f543d634,heldout,cpp,MD11,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0237952409518096
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,MD11,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0237952409518096
B2_load_factor_sign_c3fa7d22,heldout,cpp,MD11,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0237952409518096
B2_propeller_inflow_angle_82cc3893,heldout,cpp,MD11,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0237952409518096
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,MD11,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0237952409518096
B_elevator_drag_8819410c,development,model,OV10,cruise,10,10,0,False,True,0.1280359453482185,attitude/theta-rad,0.4549911476336689,False,0.0,0.0,0.2241551689662067
B_pqrdot_5ad2694c,development,cpp,OV10,cruise,10,10,0,False,True,4.604829376512725e-05,accelerations/qdot-rad_sec2,4.664466268039543e-05,False,0.0,0.0,0.1885622875424915
B2_turbine_throttle_init_c8af9244,heldout,cpp,OV10,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1885622875424915
B2_turbine_thruster_inputs_20066483,heldout,cpp,OV10,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1885622875424915
B2_wheel_spin_down_8a9fba1c,heldout,cpp,OV10,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1885622875424915
B2_sensor_fail_stuck_f543d634,heldout,cpp,OV10,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1885622875424915
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,OV10,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1885622875424915
B2_load_factor_sign_c3fa7d22,heldout,cpp,OV10,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1885622875424915
B2_propeller_inflow_angle_82cc3893,heldout,cpp,OV10,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1885622875424915
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,OV10,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1885622875424915
B_elevator_drag_8819410c,development,model,OV10,throttle_step,10,10,0,False,True,0.1011163642147681,accelerations/udot-ft_sec2,0.3869995450723349,False,0.0,0.0,0.0697860427914417
B_pqrdot_5ad2694c,development,cpp,OV10,throttle_step,10,10,0,False,True,4.084149742321425e-05,accelerations/rdot-rad_sec2,5.231876613274028e-05,False,0.0,0.0,0.0621875624875025
B2_turbine_throttle_init_c8af9244,heldout,cpp,OV10,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0621875624875025
B2_turbine_thruster_inputs_20066483,heldout,cpp,OV10,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0621875624875025
B2_wheel_spin_down_8a9fba1c,heldout,cpp,OV10,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0621875624875025
B2_sensor_fail_stuck_f543d634,heldout,cpp,OV10,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0621875624875025
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,OV10,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0621875624875025
B2_load_factor_sign_c3fa7d22,heldout,cpp,OV10,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0621875624875025
B2_propeller_inflow_angle_82cc3893,heldout,cpp,OV10,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0621875624875025
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,OV10,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0621875624875025
B_elevator_drag_8819410c,development,model,OV10,elev_doublet,10,10,0,False,True,0.1186099857835239,accelerations/udot-ft_sec2,0.5925206819433664,False,0.0,2.0,0.0131973605278944
B_pqrdot_5ad2694c,development,cpp,OV10,elev_doublet,10,10,0,False,True,4.286468786400864e-05,accelerations/rdot-rad_sec2,4.382256240805099e-05,False,0.0,0.0,0.1669666066786642
B2_turbine_throttle_init_c8af9244,heldout,cpp,OV10,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1669666066786642
B2_turbine_thruster_inputs_20066483,heldout,cpp,OV10,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1669666066786642
B2_wheel_spin_down_8a9fba1c,heldout,cpp,OV10,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1669666066786642
B2_sensor_fail_stuck_f543d634,heldout,cpp,OV10,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1669666066786642
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,OV10,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1669666066786642
B2_load_factor_sign_c3fa7d22,heldout,cpp,OV10,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1669666066786642
B2_propeller_inflow_angle_82cc3893,heldout,cpp,OV10,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1669666066786642
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,OV10,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1669666066786642
B_elevator_drag_8819410c,development,model,OV10,elev_step,10,10,0,False,True,0.1291970683955381,accelerations/udot-ft_sec2,0.4922480194721093,False,0.0,0.0,0.0879824035192961
B_pqrdot_5ad2694c,development,cpp,OV10,elev_step,10,10,0,False,True,4.825827187992452e-05,accelerations/qdot-rad_sec2,4.746017407345069e-05,False,0.0,0.0,0.2037592481503699
B2_turbine_throttle_init_c8af9244,heldout,cpp,OV10,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2037592481503699
B2_turbine_thruster_inputs_20066483,heldout,cpp,OV10,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2037592481503699
B2_wheel_spin_down_8a9fba1c,heldout,cpp,OV10,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2037592481503699
B2_sensor_fail_stuck_f543d634,heldout,cpp,OV10,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2037592481503699
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,OV10,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2037592481503699
B2_load_factor_sign_c3fa7d22,heldout,cpp,OV10,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2037592481503699
B2_propeller_inflow_angle_82cc3893,heldout,cpp,OV10,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2037592481503699
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,OV10,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2037592481503699
B_elevator_drag_8819410c,development,model,OV10,aileron_step,10,10,0,False,True,0.242336304520427,attitude/phi-rad,0.286644778028564,False,0.0,9.0,0.0077984403119376
B_pqrdot_5ad2694c,development,cpp,OV10,aileron_step,10,10,0,False,True,0.0001176994371583,accelerations/rdot-rad_sec2,0.000122883738552,False,0.0,1.0,0.0473905218956208
B2_turbine_throttle_init_c8af9244,heldout,cpp,OV10,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0473905218956208
B2_turbine_thruster_inputs_20066483,heldout,cpp,OV10,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0473905218956208
B2_wheel_spin_down_8a9fba1c,heldout,cpp,OV10,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0473905218956208
B2_sensor_fail_stuck_f543d634,heldout,cpp,OV10,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0473905218956208
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,OV10,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0473905218956208
B2_load_factor_sign_c3fa7d22,heldout,cpp,OV10,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0473905218956208
B2_propeller_inflow_angle_82cc3893,heldout,cpp,OV10,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0473905218956208
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,OV10,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0473905218956208
B_elevator_drag_8819410c,development,model,OV10,rudder_doublet,10,10,0,False,True,0.2281160285385816,attitude/theta-rad,0.6945355975233946,False,0.0,0.0,0.0677864427114577
B_pqrdot_5ad2694c,development,cpp,OV10,rudder_doublet,10,10,0,False,True,7.931967566777408e-05,accelerations/qdot-rad_sec2,8.21337161043995e-05,False,0.0,0.0,0.2025594881023795
B2_turbine_throttle_init_c8af9244,heldout,cpp,OV10,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2025594881023795
B2_turbine_thruster_inputs_20066483,heldout,cpp,OV10,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2025594881023795
B2_wheel_spin_down_8a9fba1c,heldout,cpp,OV10,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2025594881023795
B2_sensor_fail_stuck_f543d634,heldout,cpp,OV10,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2025594881023795
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,OV10,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2025594881023795
B2_load_factor_sign_c3fa7d22,heldout,cpp,OV10,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2025594881023795
B2_propeller_inflow_angle_82cc3893,heldout,cpp,OV10,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2025594881023795
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,OV10,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2025594881023795
B_elevator_drag_8819410c,development,model,OV10,bank_hold,10,10,0,False,True,1.5450672691971683,attitude/phi-rad,0.62174258775396,False,0.0,0.0,0.0667866426714657
B_pqrdot_5ad2694c,development,cpp,OV10,bank_hold,10,10,0,False,True,8.319433818822829e-05,accelerations/rdot-rad_sec2,7.899751485675094e-05,False,0.0,2.0,0.0183963207358528
B2_turbine_throttle_init_c8af9244,heldout,cpp,OV10,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0183963207358528
B2_turbine_thruster_inputs_20066483,heldout,cpp,OV10,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0183963207358528
B2_wheel_spin_down_8a9fba1c,heldout,cpp,OV10,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0183963207358528
B2_sensor_fail_stuck_f543d634,heldout,cpp,OV10,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0183963207358528
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,OV10,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0183963207358528
B2_load_factor_sign_c3fa7d22,heldout,cpp,OV10,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0183963207358528
B2_propeller_inflow_angle_82cc3893,heldout,cpp,OV10,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0183963207358528
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,OV10,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0183963207358528
B_elevator_drag_8819410c,development,model,OV10,flap_extend,10,10,0,False,True,2.853479516139813,attitude/psi-rad,0.7957502069256026,False,0.0,0.0,0.0719856028794241
B_pqrdot_5ad2694c,development,cpp,OV10,flap_extend,10,10,0,False,True,7.293630879430315e-05,accelerations/rdot-rad_sec2,6.383500111438596e-05,False,0.0,0.0,0.1615676864627074
B2_turbine_throttle_init_c8af9244,heldout,cpp,OV10,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1615676864627074
B2_turbine_thruster_inputs_20066483,heldout,cpp,OV10,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1615676864627074
B2_wheel_spin_down_8a9fba1c,heldout,cpp,OV10,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1615676864627074
B2_sensor_fail_stuck_f543d634,heldout,cpp,OV10,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1615676864627074
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,OV10,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1615676864627074
B2_load_factor_sign_c3fa7d22,heldout,cpp,OV10,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1615676864627074
B2_propeller_inflow_angle_82cc3893,heldout,cpp,OV10,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1615676864627074
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,OV10,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1615676864627074
B_elevator_drag_8819410c,development,model,OV10,engine_cut,10,10,0,False,True,0.0935607725203716,velocities/q-rad_sec,0.7570604298261122,False,0.0,0.0,0.0635872825434913
B_pqrdot_5ad2694c,development,cpp,OV10,engine_cut,10,10,0,False,True,0.0001167744134861,accelerations/qdot-rad_sec2,0.0001163410221208,False,0.0,0.0,0.4289142171565687
B2_turbine_throttle_init_c8af9244,heldout,cpp,OV10,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.4289142171565687
B2_turbine_thruster_inputs_20066483,heldout,cpp,OV10,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.4289142171565687
B2_wheel_spin_down_8a9fba1c,heldout,cpp,OV10,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.4289142171565687
B2_sensor_fail_stuck_f543d634,heldout,cpp,OV10,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.4289142171565687
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,OV10,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.4289142171565687
B2_load_factor_sign_c3fa7d22,heldout,cpp,OV10,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.4289142171565687
B2_propeller_inflow_angle_82cc3893,heldout,cpp,OV10,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.4289142171565687
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,OV10,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.4289142171565687
B_elevator_drag_8819410c,development,model,OV10,elev_doublet_distractor,10,10,0,False,True,0.10818132102905,accelerations/udot-ft_sec2,0.5019890838499378,False,0.0,0.0,0.2765446910617876
B_pqrdot_5ad2694c,development,cpp,OV10,elev_doublet_distractor,10,10,0,False,True,6.277682625531961e-05,accelerations/rdot-rad_sec2,5.41348451248391e-05,False,0.0,0.0,0.3023395320935813
B2_turbine_throttle_init_c8af9244,heldout,cpp,OV10,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.3023395320935813
B2_turbine_thruster_inputs_20066483,heldout,cpp,OV10,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.3023395320935813
B2_wheel_spin_down_8a9fba1c,heldout,cpp,OV10,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.3023395320935813
B2_sensor_fail_stuck_f543d634,heldout,cpp,OV10,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.3023395320935813
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,OV10,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.3023395320935813
B2_load_factor_sign_c3fa7d22,heldout,cpp,OV10,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.3023395320935813
B2_propeller_inflow_angle_82cc3893,heldout,cpp,OV10,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.3023395320935813
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,OV10,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.3023395320935813
B_pqrdot_5ad2694c,development,cpp,Short_S23,cruise,10,10,0,False,True,9.463932029128918e-05,accelerations/rdot-rad_sec2,0.0001391558208287,False,0.0,0.0,0.2249550089982003
B_piston_power_bcd3f980,development,cpp,Short_S23,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2249550089982003
B2_turbine_throttle_init_c8af9244,heldout,cpp,Short_S23,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2249550089982003
B2_turbine_thruster_inputs_20066483,heldout,cpp,Short_S23,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2249550089982003
B2_wheel_spin_down_8a9fba1c,heldout,cpp,Short_S23,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2249550089982003
B2_sensor_fail_stuck_f543d634,heldout,cpp,Short_S23,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2249550089982003
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,Short_S23,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2249550089982003
B2_load_factor_sign_c3fa7d22,heldout,cpp,Short_S23,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2249550089982003
B2_propeller_inflow_angle_82cc3893,heldout,cpp,Short_S23,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2249550089982003
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,Short_S23,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2249550089982003
B2_systems_xml_validation_95e5a16b,heldout,model,Short_S23,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2249550089982003
B_pqrdot_5ad2694c,development,cpp,Short_S23,throttle_step,10,10,0,False,True,0.0002921548847688,accelerations/rdot-rad_sec2,0.0002004695509782,False,0.0,0.0,0.170365926814637
B_piston_power_bcd3f980,development,cpp,Short_S23,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.170365926814637
B2_turbine_throttle_init_c8af9244,heldout,cpp,Short_S23,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.170365926814637
B2_turbine_thruster_inputs_20066483,heldout,cpp,Short_S23,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.170365926814637
B2_wheel_spin_down_8a9fba1c,heldout,cpp,Short_S23,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.170365926814637
B2_sensor_fail_stuck_f543d634,heldout,cpp,Short_S23,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.170365926814637
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,Short_S23,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.170365926814637
B2_load_factor_sign_c3fa7d22,heldout,cpp,Short_S23,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.170365926814637
B2_propeller_inflow_angle_82cc3893,heldout,cpp,Short_S23,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.170365926814637
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,Short_S23,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.170365926814637
B2_systems_xml_validation_95e5a16b,heldout,model,Short_S23,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.170365926814637
B_pqrdot_5ad2694c,development,cpp,Short_S23,elev_doublet,10,10,0,False,True,0.0001130820238435,accelerations/rdot-rad_sec2,0.0001540555993913,False,0.0,0.0,0.0733853229354129
B_piston_power_bcd3f980,development,cpp,Short_S23,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0733853229354129
B2_turbine_throttle_init_c8af9244,heldout,cpp,Short_S23,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0733853229354129
B2_turbine_thruster_inputs_20066483,heldout,cpp,Short_S23,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0733853229354129
B2_wheel_spin_down_8a9fba1c,heldout,cpp,Short_S23,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0733853229354129
B2_sensor_fail_stuck_f543d634,heldout,cpp,Short_S23,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0733853229354129
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,Short_S23,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0733853229354129
B2_load_factor_sign_c3fa7d22,heldout,cpp,Short_S23,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0733853229354129
B2_propeller_inflow_angle_82cc3893,heldout,cpp,Short_S23,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0733853229354129
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,Short_S23,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0733853229354129
B2_systems_xml_validation_95e5a16b,heldout,model,Short_S23,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0733853229354129
B_pqrdot_5ad2694c,development,cpp,Short_S23,elev_step,10,10,0,False,True,0.0001259175412152,accelerations/qdot-rad_sec2,0.0001512580519672,False,0.0,0.0,0.1385722855428914
B_piston_power_bcd3f980,development,cpp,Short_S23,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1385722855428914
B2_turbine_throttle_init_c8af9244,heldout,cpp,Short_S23,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1385722855428914
B2_turbine_thruster_inputs_20066483,heldout,cpp,Short_S23,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1385722855428914
B2_wheel_spin_down_8a9fba1c,heldout,cpp,Short_S23,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1385722855428914
B2_sensor_fail_stuck_f543d634,heldout,cpp,Short_S23,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1385722855428914
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,Short_S23,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1385722855428914
B2_load_factor_sign_c3fa7d22,heldout,cpp,Short_S23,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1385722855428914
B2_propeller_inflow_angle_82cc3893,heldout,cpp,Short_S23,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1385722855428914
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,Short_S23,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1385722855428914
