aircraft,manoeuvre,variant,es_max,n_gated,n_flagged,n_cand,phys_recall,phys_precision,phys_cat_recall,phys_auc,gated_recall,gated_precision,gated_auc,agree_dynamic,correct_dynamic,agree_static,correct_static,gated_cat_recall
T37,elev_doublet,B_elevator_drag_8819410c,0.32678758208348685,0,3,10,0.15384615384615385,0.6666666666666666,0.6,0.41025641025641024,,,,0.6666666666666666,1.0,0.3333333333333333,1.0,
T37,elev_doublet,B_pqrdot_5ad2694c,3.155733051877328e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
T37,elev_doublet,B_turbine_windmill_2db8e408,0.0,0,1,10,0.07692307692307693,1.0,0.2,0.47008547008547014,,,,0.0,1.0,0.0,1.0,
T37,elev_step,B_elevator_drag_8819410c,1.0345273696105326,0,0,10,0.0,,0.0,0.39316239316239315,,,,,,,,
T37,elev_step,B_pqrdot_5ad2694c,2.957973486798961e-05,0,0,10,0.0,,0.0,,,,,,,,,
T37,elev_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.05982905982905983,,,,,,,,
T37,aileron_step,B_elevator_drag_8819410c,0.49901119022577745,0,2,10,0.15384615384615385,1.0,0.2,0.6923076923076923,,,,0.0,1.0,0.0,1.0,
T37,aileron_step,B_pqrdot_5ad2694c,5.3361963514460416e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
T37,aileron_step,B_turbine_windmill_2db8e408,0.0,0,1,10,0.07692307692307693,1.0,0.2,0.5726495726495726,,,,0.0,1.0,0.0,1.0,
T37,rudder_doublet,B_elevator_drag_8819410c,0.5640622711803286,0,0,10,0.0,,0.0,0.41880341880341887,,,,,,,,
T37,rudder_doublet,B_pqrdot_5ad2694c,3.365154192463938e-05,0,0,10,0.0,,0.0,,,,,,,,,
T37,rudder_doublet,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.15384615384615385,,,,,,,,
T37,bank_hold,B_elevator_drag_8819410c,0.5867520886793192,0,0,10,0.0,,0.0,0.35897435897435903,,,,,,,,
T37,bank_hold,B_pqrdot_5ad2694c,3.8794718333564575e-05,0,2,10,0.09090909090909091,1.0,0.4,,,,,0.0,1.0,0.0,1.0,
T37,bank_hold,B_turbine_windmill_2db8e408,0.0,0,2,10,0.0,0.0,0.4,0.10256410256410256,,,,0.0,1.0,0.0,1.0,
T37,flap_extend,B_elevator_drag_8819410c,0.8636037726949206,0,1,10,0.07692307692307693,1.0,0.2,0.5042735042735043,,,,0.0,1.0,0.0,1.0,
T37,flap_extend,B_pqrdot_5ad2694c,4.154542581746423e-05,0,0,10,0.0,,0.0,,,,,,,,,
T37,flap_extend,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.2905982905982906,,,,,,,,
T37,engine_cut,B_elevator_drag_8819410c,1.1175747311880715,4,5,10,0.3076923076923077,0.8,0.6,0.905982905982906,0.5,0.4,0.9166666666666667,0.0,1.0,0.2,,0.6666666666666666
T37,engine_cut,B_pqrdot_5ad2694c,2.798689335198551e-05,0,0,10,0.0,,0.0,,,,,,,,,
T37,engine_cut,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.4188034188034188,,,,,,,,
T37,elev_doublet_distractor,B_elevator_drag_8819410c,0.5286373762075789,0,0,10,0.0,,0.0,0.23076923076923078,,,,,,,,
T37,elev_doublet_distractor,B_pqrdot_5ad2694c,3.662101761997063e-05,0,0,10,0.0,,0.0,,,,,,,,,
T37,elev_doublet_distractor,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.28205128205128205,,,,,,,,
T38,cruise,B_elevator_drag_8819410c,0.6003320014495265,0,3,10,0.23076923076923078,1.0,0.2,0.5299145299145299,,,,1.0,,1.0,,
T38,cruise,B_pqrdot_5ad2694c,6.59677475438091e-05,0,0,10,0.0,,0.0,,,,,,,,,
T38,cruise,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.12820512820512822,,,,,,,,
T38,throttle_step,B_elevator_drag_8819410c,0.48811555350881525,0,1,10,0.07692307692307693,1.0,0.2,0.48717948717948717,,,,1.0,0.0,1.0,0.0,
T38,throttle_step,B_pqrdot_5ad2694c,6.803435489343194e-05,0,0,10,0.0,,0.0,,,,,,,,,
T38,throttle_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.20512820512820512,,,,,,,,
T38,elev_doublet,B_elevator_drag_8819410c,0.7884290904396337,0,2,10,0.15384615384615385,1.0,0.2,0.5384615384615384,,,,0.5,1.0,0.0,1.0,
T38,elev_doublet,B_pqrdot_5ad2694c,6.812510563349746e-05,0,0,10,0.0,,0.0,,,,,,,,,
T38,elev_doublet,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.33333333333333337,,,,,,,,
T38,elev_step,B_elevator_drag_8819410c,0.6242634179449588,0,3,10,0.23076923076923078,1.0,0.2,0.6581196581196582,,,,0.6666666666666666,1.0,0.0,1.0,
T38,elev_step,B_pqrdot_5ad2694c,6.945518668263736e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
T38,elev_step,B_turbine_windmill_2db8e408,0.0,0,1,10,0.07692307692307693,1.0,0.2,0.49572649572649574,,,,0.0,1.0,0.0,1.0,
T38,aileron_step,B_elevator_drag_8819410c,0.5833876013004644,0,0,10,0.0,,0.0,0.3162393162393162,,,,,,,,
T38,aileron_step,B_pqrdot_5ad2694c,0.0002638178659322817,0,0,10,0.0,,0.0,,,,,,,,,
T38,aileron_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.22222222222222224,,,,,,,,
T38,rudder_doublet,B_elevator_drag_8819410c,0.3689107894696411,0,5,10,0.38461538461538464,1.0,0.4,0.6666666666666666,,,,0.6,0.0,1.0,0.0,
T38,rudder_doublet,B_pqrdot_5ad2694c,7.894992253561954e-05,0,0,10,0.0,,0.0,,,,,,,,,
T38,rudder_doublet,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.48717948717948717,,,,,,,,
T38,bank_hold,B_elevator_drag_8819410c,0.4838823478099478,0,5,10,0.3076923076923077,0.8,0.8,0.8547008547008548,,,,0.2,1.0,0.0,1.0,
T38,bank_hold,B_pqrdot_5ad2694c,0.00016552229347436203,0,2,10,0.09090909090909091,1.0,0.2,,,,,0.0,0.0,0.0,0.0,
T38,bank_hold,B_turbine_windmill_2db8e408,0.0,0,2,10,0.15384615384615385,1.0,0.2,0.36752136752136755,,,,0.0,0.0,0.0,0.0,
T38,flap_extend,B_elevator_drag_8819410c,0.42240870668937375,0,4,10,0.3076923076923077,1.0,0.4,0.641025641025641,,,,0.0,0.5,0.25,1.0,
T38,flap_extend,B_pqrdot_5ad2694c,6.100864689650901e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,1.0,1.0,
T38,flap_extend,B_turbine_windmill_2db8e408,0.0,0,1,10,0.07692307692307693,1.0,0.2,0.27350427350427353,,,,0.0,1.0,1.0,1.0,
T38,engine_cut,B_elevator_drag_8819410c,1.7763401507344279,2,11,10,0.6923076923076923,0.8181818181818182,0.8,0.811965811965812,1.0,0.18181818181818182,1.0,0.36363636363636365,0.5454545454545454,0.6363636363636364,0.0,1.0
T38,engine_cut,B_pqrdot_5ad2694c,0.00016075681888372875,0,0,10,0.0,,0.0,,,,,,,,,
T38,engine_cut,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.46153846153846156,,,,,,,,
T38,elev_doublet_distractor,B_elevator_drag_8819410c,0.479565078318745,0,2,10,0.15384615384615385,1.0,0.2,0.36752136752136755,,,,1.0,0.5,1.0,0.0,
T38,elev_doublet_distractor,B_pqrdot_5ad2694c,9.272776842097727e-05,0,0,10,0.0,,0.0,,,,,,,,,
T38,elev_doublet_distractor,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.05982905982905983,,,,,,,,
c172p,cruise,B_piston_power_bcd3f980,0.0,0,1,10,0.0,0.0,0.2,0.24786324786324784,,,,0.0,,0.0,,
c172p,cruise,B_pqrdot_5ad2694c,4.1550887659640054e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,,0.0,,
c172p,throttle_step,B_piston_power_bcd3f980,0.0,0,1,10,0.0,0.0,0.2,0.33333333333333337,,,,0.0,1.0,0.0,1.0,
c172p,throttle_step,B_pqrdot_5ad2694c,3.86845841136653e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
c172p,elev_doublet,B_piston_power_bcd3f980,0.0,0,1,10,0.07692307692307693,1.0,0.2,0.4444444444444444,,,,0.0,1.0,0.0,1.0,
c172p,elev_doublet,B_pqrdot_5ad2694c,4.41160344273102e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
c172p,elev_step,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.3418803418803419,,,,,,,,
c172p,elev_step,B_pqrdot_5ad2694c,4.045006572739901e-05,0,0,10,0.0,,0.0,,,,,,,,,
c172p,aileron_step,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.36752136752136755,,,,,,,,
c172p,aileron_step,B_pqrdot_5ad2694c,7.419529073142044e-05,0,0,10,0.0,,0.0,,,,,,,,,
c172p,rudder_doublet,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.358974358974359,,,,,,,,
c172p,rudder_doublet,B_pqrdot_5ad2694c,4.423090647558933e-05,0,0,10,0.0,,0.0,,,,,,,,,
c172p,bank_hold,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.3418803418803419,,,,,,,,
c172p,bank_hold,B_pqrdot_5ad2694c,5.9074063760555284e-05,0,0,10,0.0,,0.0,,,,,,,,,
c172p,flap_extend,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.24786324786324787,,,,,,,,
c172p,flap_extend,B_pqrdot_5ad2694c,4.4010634143299924e-05,0,0,10,0.0,,0.0,,,,,,,,,
c172p,climbing_turn,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.25641025641025644,,,,,,,,
c172p,climbing_turn,B_pqrdot_5ad2694c,6.002065301399174e-05,0,0,10,0.0,,0.0,,,,,,,,,
c172p,elev_doublet_distractor,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.13675213675213677,,,,,,,,
c172p,elev_doublet_distractor,B_pqrdot_5ad2694c,4.5413809167427006e-05,0,0,10,0.0,,0.0,,,,,,,,,
c172p,engine_stop,B_piston_power_bcd3f980,1643.7691978089426,13,22,5,1.0,0.5909090909090909,1.0,0.6581196581196581,1.0,0.5909090909090909,0.6581196581196581,0.09090909090909091,1.0,0.4090909090909091,,1.0
c172r,cruise,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.2564102564102564,,,,,,,,
c172r,cruise,B_pqrdot_5ad2694c,3.90227704439468e-05,0,0,10,0.0,,0.0,,,,,,,,,
c172r,throttle_step,B_piston_power_bcd3f980,0.0,0,6,10,0.0,0.0,0.8,0.008547008547008551,,,,0.0,1.0,0.0,1.0,
c172r,throttle_step,B_pqrdot_5ad2694c,4.057164133182539e-05,0,6,10,0.2727272727272727,1.0,0.8,,,,,0.0,1.0,0.0,1.0,
c172r,elev_doublet,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.35897435897435903,,,,,,,,
c172r,elev_doublet,B_pqrdot_5ad2694c,4.523239855095393e-05,0,0,10,0.0,,0.0,,,,,,,,,
c172r,elev_step,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.7264957264957265,,,,,,,,
c172r,elev_step,B_pqrdot_5ad2694c,4.4255757009214715e-05,0,0,10,0.0,,0.0,,,,,,,,,
c172r,aileron_step,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.2905982905982906,,,,,,,,
c172r,aileron_step,B_pqrdot_5ad2694c,7.651824725035276e-05,0,0,10,0.0,,0.0,,,,,,,,,
c172r,rudder_doublet,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.3162393162393163,,,,,,,,
c172r,rudder_doublet,B_pqrdot_5ad2694c,5.298205348504114e-05,0,0,10,0.0,,0.0,,,,,,,,,
c172r,bank_hold,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.48717948717948717,,,,,,,,
c172r,bank_hold,B_pqrdot_5ad2694c,5.526526472786079e-05,0,0,10,0.0,,0.0,,,,,,,,,
c172r,flap_extend,B_piston_power_bcd3f980,0.0,0,3,10,0.07692307692307693,0.3333333333333333,0.6,0.06837606837606838,,,,0.0,1.0,0.0,1.0,
c172r,flap_extend,B_pqrdot_5ad2694c,4.5075382885595555e-05,0,3,10,0.13636363636363635,1.0,0.6,,,,,0.0,1.0,0.0,1.0,
c172r,climbing_turn,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.28205128205128205,,,,,,,,
c172r,climbing_turn,B_pqrdot_5ad2694c,6.564720474632023e-05,0,0,10,0.0,,0.0,,,,,,,,,
c172r,elev_doublet_distractor,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.5128205128205128,,,,,,,,
c172r,elev_doublet_distractor,B_pqrdot_5ad2694c,4.9013706211894214e-05,0,0,10,0.0,,0.0,,,,,,,,,
c182,cruise,B_piston_power_bcd3f980,0.8215440751289422,0,0,10,0.0,,0.0,0.2564102564102564,,,,,,,,
c182,cruise,B_pqrdot_5ad2694c,4.356617554896958e-05,0,0,10,0.0,,0.0,,,,,,,,,
c182,throttle_step,B_piston_power_bcd3f980,1.2864727769206015,0,2,10,0.15384615384615385,1.0,0.4,0.4871794871794872,,,,0.0,1.0,0.0,1.0,
c182,throttle_step,B_pqrdot_5ad2694c,4.267758215085166e-05,0,4,10,0.18181818181818182,1.0,0.6,,,,,0.25,1.0,0.0,1.0,
c182,elev_doublet,B_piston_power_bcd3f980,0.5981968456405219,0,0,10,0.0,,0.0,0.025641025641025644,,,,,,,,
c182,elev_doublet,B_pqrdot_5ad2694c,4.5577250715289886e-05,0,0,10,0.0,,0.0,,,,,,,,,
c182,elev_step,B_piston_power_bcd3f980,0.4265828977455759,0,1,10,0.0,0.0,0.2,0.264957264957265,,,,0.0,1.0,0.0,1.0,
c182,elev_step,B_pqrdot_5ad2694c,4.4266226507892486e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
c182,aileron_step,B_piston_power_bcd3f980,0.7229853737315268,0,0,10,0.0,,0.0,0.358974358974359,,,,,,,,
c182,aileron_step,B_pqrdot_5ad2694c,5.409543686704457e-05,0,0,10,0.0,,0.0,,,,,,,,,
c182,rudder_doublet,B_piston_power_bcd3f980,0.36427365404250567,0,1,10,0.07692307692307693,1.0,0.2,0.3931623931623932,,,,0.0,1.0,0.0,1.0,
c182,rudder_doublet,B_pqrdot_5ad2694c,4.725228936861959e-05,0,0,10,0.0,,0.0,,,,,,,,,
c182,bank_hold,B_piston_power_bcd3f980,0.45024766769628133,0,0,10,0.0,,0.0,0.3162393162393163,,,,,,,,
c182,bank_hold,B_pqrdot_5ad2694c,4.7764068096239705e-05,0,0,10,0.0,,0.0,,,,,,,,,
c182,climbing_turn,B_piston_power_bcd3f980,0.641793887693041,0,0,10,0.0,,0.0,0.3162393162393162,,,,,,,,
c182,climbing_turn,B_pqrdot_5ad2694c,5.1548027025503344e-05,0,0,10,0.0,,0.0,,,,,,,,,
c182,elev_doublet_distractor,B_piston_power_bcd3f980,1.3240933073753474,0,0,10,0.0,,0.0,0.21367521367521372,,,,,,,,
c182,elev_doublet_distractor,B_pqrdot_5ad2694c,4.591375233438721e-05,0,0,10,0.0,,0.0,,,,,,,,,
c182,engine_stop,B_piston_power_bcd3f980,1.1113515921106831,3,0,10,0.0,,0.0,0.2222222222222222,0.0,,0.10526315789473684,,,,,0.0
c310,cruise,B_piston_power_bcd3f980,0.6631029637446495,0,0,10,0.0,,0.0,0.452991452991453,,,,,,,,
c310,cruise,B_pqrdot_5ad2694c,7.999990395656705e-05,0,0,10,0.0,,0.0,,,,,,,,,
c310,throttle_step,B_piston_power_bcd3f980,0.7836685922831346,0,0,9,0.0,,0.0,0.3760683760683761,,,,,,,,
c310,throttle_step,B_pqrdot_5ad2694c,9.49324895492147e-05,0,0,9,0.0,,0.0,,,,,,,,,
c310,elev_doublet,B_piston_power_bcd3f980,0.7602998682868929,0,0,9,0.0,,0.0,0.27350427350427353,,,,,,,,
c310,elev_doublet,B_pqrdot_5ad2694c,8.052193488561805e-05,0,0,9,0.0,,0.0,,,,,,,,,
c310,elev_step,B_piston_power_bcd3f980,0.5065306938659659,0,0,9,0.0,,0.0,0.23931623931623933,,,,,,,,
c310,elev_step,B_pqrdot_5ad2694c,7.143993910041186e-05,0,0,9,0.0,,0.0,,,,,,,,,
c310,aileron_step,B_piston_power_bcd3f980,0.8132309776741684,0,0,10,0.0,,0.0,0.4273504273504274,,,,,,,,
c310,aileron_step,B_pqrdot_5ad2694c,0.00010495974653600154,0,3,10,0.13636363636363635,1.0,0.4,,,,,0.3333333333333333,1.0,0.0,1.0,
c310,rudder_doublet,B_piston_power_bcd3f980,1.0334081129960073,0,0,10,0.0,,0.0,0.35897435897435903,,,,,,,,
c310,rudder_doublet,B_pqrdot_5ad2694c,7.62736210117544e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
c310,bank_hold,B_piston_power_bcd3f980,1.3602722641696423,0,0,10,0.0,,0.0,0.15384615384615388,,,,,,,,
c310,bank_hold,B_pqrdot_5ad2694c,8.44742778440562e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,1.0,1.0,
c310,flap_extend,B_piston_power_bcd3f980,1.036884666562979,0,0,10,0.0,,0.0,0.20512820512820518,,,,,,,,
c310,flap_extend,B_pqrdot_5ad2694c,7.454753667925448e-05,0,0,10,0.0,,0.0,,,,,,,,,
c310,engine_cut,B_piston_power_bcd3f980,0.7599254684318255,0,0,10,0.0,,0.0,0.4700854700854701,,,,,,,,
c310,engine_cut,B_pqrdot_5ad2694c,0.00010262257871831658,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,,
c310,climbing_turn,B_piston_power_bcd3f980,0.41362864655529175,0,0,10,0.0,,0.0,0.27350427350427353,,,,,,,,
c310,climbing_turn,B_pqrdot_5ad2694c,0.00011321577654740208,0,0,10,0.0,,0.0,,,,,,,,,
c310,elev_doublet_distractor,B_piston_power_bcd3f980,0.8413151425234384,0,0,9,0.0,,0.0,0.5042735042735043,,,,,,,,
c310,elev_doublet_distractor,B_pqrdot_5ad2694c,7.99500649104298e-05,0,0,9,0.0,,0.0,,,,,,,,,
c310,engine_stop,B_piston_power_bcd3f980,0.7185445587098865,0,0,10,0.0,,0.0,0.0512820512820513,,,,,,,,
f15,cruise,B_elevator_drag_8819410c,0.46760871525024467,0,1,10,0.0,0.0,0.2,0.4017094017094017,,,,0.0,,0.0,,
f15,cruise,B_pqrdot_5ad2694c,5.734500753157179e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,,0.0,,
f15,cruise,B_turbine_windmill_2db8e408,0.0,0,1,10,0.0,0.0,0.2,0.5470085470085471,,,,0.0,,0.0,,
f15,throttle_step,B_elevator_drag_8819410c,1.1900551639871277,1,6,10,0.46153846153846156,1.0,0.4,0.8376068376068376,1.0,0.16666666666666666,0.7619047619047619,0.5,1.0,0.5,1.0,1.0
f15,throttle_step,B_pqrdot_5ad2694c,5.093121929588105e-05,0,0,10,0.0,,0.0,,,,,,,,,
f15,throttle_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.3247863247863248,,,,,,,,
f15,elev_doublet,B_elevator_drag_8819410c,0.11748239657295918,0,5,10,0.07692307692307693,0.2,0.6,0.2905982905982906,,,,0.2,1.0,0.4,1.0,
f15,elev_doublet,B_pqrdot_5ad2694c,4.0682410556871595e-05,0,3,10,0.13636363636363635,1.0,0.4,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,
f15,elev_doublet,B_turbine_windmill_2db8e408,0.0,0,3,10,0.07692307692307693,0.3333333333333333,0.4,0.23076923076923078,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,
f15,elev_step,B_elevator_drag_8819410c,0.5424544098508829,0,1,10,0.07692307692307693,1.0,0.2,0.3931623931623932,,,,0.0,1.0,0.0,1.0,
f15,elev_step,B_pqrdot_5ad2694c,6.043138452779334e-05,0,0,10,0.0,,0.0,,,,,,,,,
f15,elev_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.1367521367521368,,,,,,,,
f15,aileron_step,B_elevator_drag_8819410c,0.6795721557277292,0,1,10,0.07692307692307693,1.0,0.2,0.4444444444444445,,,,1.0,1.0,0.0,1.0,
f15,aileron_step,B_pqrdot_5ad2694c,6.98640244915452e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
f15,aileron_step,B_turbine_windmill_2db8e408,0.0,0,1,10,0.07692307692307693,1.0,0.2,0.6923076923076923,,,,0.0,1.0,0.0,1.0,
f15,rudder_doublet,B_elevator_drag_8819410c,0.7978126925199575,0,1,10,0.0,0.0,0.2,0.5128205128205128,,,,0.0,1.0,1.0,1.0,
f15,rudder_doublet,B_pqrdot_5ad2694c,0.0001013977410622621,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
f15,rudder_doublet,B_turbine_windmill_2db8e408,0.0,0,1,10,0.0,0.0,0.2,0.18803418803418806,,,,0.0,1.0,0.0,1.0,
f15,bank_hold,B_elevator_drag_8819410c,0.5194050125246839,0,0,10,0.0,,0.0,0.3846153846153846,,,,,,,,
f15,bank_hold,B_pqrdot_5ad2694c,5.7734581851517176e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
f15,bank_hold,B_turbine_windmill_2db8e408,0.0,0,1,10,0.0,0.0,0.2,0.20512820512820515,,,,0.0,1.0,0.0,1.0,
f15,flap_extend,B_elevator_drag_8819410c,0.6858627792020724,0,0,10,0.0,,0.0,0.20512820512820515,,,,,,,,
f15,flap_extend,B_pqrdot_5ad2694c,6.177015614333333e-05,0,0,10,0.0,,0.0,,,,,,,,,
f15,flap_extend,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.0854700854700855,,,,,,,,
f15,engine_cut,B_elevator_drag_8819410c,1.6279247048213532,2,5,10,0.23076923076923078,0.6,0.6,0.6923076923076923,1.0,0.4,1.0,0.4,0.6,0.0,0.0,1.0
f15,engine_cut,B_pqrdot_5ad2694c,0.0001281893283368291,0,0,10,0.0,,0.0,,,,,,,,,
f15,engine_cut,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.5470085470085471,,,,,,,,
f15,climbing_turn,B_elevator_drag_8819410c,0.8890059899154831,0,0,10,0.0,,0.0,0.5811965811965812,,,,,,,,
f15,climbing_turn,B_pqrdot_5ad2694c,7.220956779818176e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,1.0,0.0,0.0,0.0,
f15,climbing_turn,B_turbine_windmill_2db8e408,0.0,0,1,10,0.0,0.0,0.2,0.4700854700854701,,,,1.0,0.0,0.0,0.0,
f15,elev_doublet_distractor,B_elevator_drag_8819410c,0.7175481063401078,0,0,10,0.0,,0.0,0.36752136752136755,,,,,,,,
f15,elev_doublet_distractor,B_pqrdot_5ad2694c,4.503262094260097e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
f15,elev_doublet_distractor,B_turbine_windmill_2db8e408,0.0,0,1,10,0.0,0.0,0.2,0.33333333333333337,,,,0.0,1.0,0.0,1.0,
f15,engine_restart,B_elevator_drag_8819410c,1.7387898706958589,4,2,10,0.15384615384615385,1.0,0.2,0.49572649572649574,0.0,0.0,0.6805555555555556,0.5,1.0,0.0,1.0,0.3333333333333333
f15,engine_restart,B_pqrdot_5ad2694c,7.895587403280568e-05,0,0,10,0.0,,0.0,,,,,,,,,
f15,engine_restart,B_turbine_windmill_2db8e408,3.486840958512111,7,16,10,0.7692307692307693,0.625,1.0,0.5897435897435898,1.0,0.4375,0.8952380952380953,0.5625,0.625,0.1875,0.0625,1.0
f16,throttle_step,B_pqrdot_5ad2694c,1.0851074799877555e-05,0,0,9,0.0,,0.0,,,,,,,,,
f16,throttle_step,B_turbine_windmill_2db8e408,0.0,0,0,9,0.0,,0.0,0.264957264957265,,,,,,,,
f16,elev_doublet,B_pqrdot_5ad2694c,1.2743699321388981e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,1.0,1.0,0.0,0.0,
f16,elev_doublet,B_turbine_windmill_2db8e408,0.0,0,1,10,0.0,0.0,0.2,0.23076923076923078,,,,1.0,1.0,0.0,0.0,
f16,aileron_step,B_pqrdot_5ad2694c,1.6660733616939132e-05,0,0,10,0.0,,0.0,,,,,,,,,
f16,aileron_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.2905982905982906,,,,,,,,
f16,rudder_doublet,B_pqrdot_5ad2694c,1.3685796171430952e-05,0,0,10,0.0,,0.0,,,,,,,,,
f16,rudder_doublet,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.23931623931623935,,,,,,,,
f16,flap_extend,B_pqrdot_5ad2694c,1.8362459918210647e-05,0,0,10,0.0,,0.0,,,,,,,,,
f16,flap_extend,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.12820512820512822,,,,,,,,
f16,elev_doublet_distractor,B_pqrdot_5ad2694c,1.7839844802029096e-05,0,0,10,0.0,,0.0,,,,,,,,,
f16,elev_doublet_distractor,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.27350427350427353,,,,,,,,
global5000,cruise,B_pqrdot_5ad2694c,6.129354539153633e-05,0,0,10,0.0,,0.0,,,,,,,,,
global5000,cruise,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.6837606837606838,,,,,,,,
global5000,throttle_step,B_pqrdot_5ad2694c,5.644398032781625e-05,0,0,10,0.0,,0.0,,,,,,,,,
global5000,throttle_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.35042735042735046,,,,,,,,
global5000,elev_doublet,B_pqrdot_5ad2694c,4.328860685181764e-05,0,0,10,0.0,,0.0,,,,,,,,,
global5000,elev_doublet,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.38461538461538464,,,,,,,,
global5000,elev_step,B_pqrdot_5ad2694c,4.673382225754105e-05,0,0,10,0.0,,0.0,,,,,,,,,
global5000,elev_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.3504273504273504,,,,,,,,
global5000,aileron_step,B_pqrdot_5ad2694c,0.00018184712325251037,0,0,10,0.0,,0.0,,,,,,,,,
global5000,aileron_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.10256410256410256,,,,,,,,
global5000,rudder_doublet,B_pqrdot_5ad2694c,0.0001418655038427287,0,0,10,0.0,,0.0,,,,,,,,,
global5000,rudder_doublet,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.5641025641025641,,,,,,,,
global5000,bank_hold,B_pqrdot_5ad2694c,0.00014363537402771077,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
global5000,bank_hold,B_turbine_windmill_2db8e408,0.0,0,1,10,0.07692307692307693,1.0,0.2,0.5555555555555556,,,,0.0,1.0,0.0,1.0,
