aircraft,manoeuvre,method,fault,n_outputs,n_oracle,recall_at3,recall_at5,ap,inspect_before_first,top_is_affected,n_flagged,any_correct_flag,reduction
c182,throttle_step,envelope,clo_+0.1,22,13,0.07692307692307693,0.07692307692307693,0.5140489498461634,1,True,1,True,0.9545454545454546
c182,throttle_step,envelope,cmalpha_x0.7,22,13,0.23076923076923078,0.3076923076923077,0.7544594294594297,1,True,0,False,1.0
c182,throttle_step,envelope,cmq_x0.5,22,13,0.0,0.0,0.4084080095898386,8,False,0,False,1.0
c182,throttle_step,envelope,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,2,True,0.9090909090909091
c182,throttle_step,iforest,clo_+0.1,22,13,0.23076923076923078,0.3076923076923077,0.7776458835282364,1,True,22,True,0.0
c182,throttle_step,iforest,cmalpha_x0.7,22,13,0.23076923076923078,0.23076923076923078,0.7222929031752561,1,True,0,False,1.0
c182,throttle_step,iforest,cmq_x0.5,22,13,0.23076923076923078,0.23076923076923078,0.7037528647822767,1,True,0,False,1.0
c182,throttle_step,iforest,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,0,False,1.0
c182,throttle_step,ks,clo_+0.1,22,13,0.23076923076923078,0.38461538461538464,0.8552622472127116,1,True,3,True,0.8636363636363636
c182,throttle_step,ks,cmalpha_x0.7,22,13,0.15384615384615385,0.3076923076923077,0.6119477014213855,2,False,0,False,1.0
c182,throttle_step,ks,cmq_x0.5,22,13,0.23076923076923078,0.23076923076923078,0.7196300431594549,1,True,0,False,1.0
c182,throttle_step,ks,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,10,True,0.5454545454545454
c182,throttle_step,regression,clo_+0.1,22,13,0.15384615384615385,0.3076923076923077,0.7571985204338145,2,False,8,True,0.6363636363636364
c182,throttle_step,regression,cmalpha_x0.7,22,13,0.15384615384615385,0.23076923076923078,0.71306594360893,2,False,5,True,0.7727272727272727
c182,throttle_step,regression,cmq_x0.5,22,13,0.23076923076923078,0.38461538461538464,0.7448765544740777,1,True,0,False,1.0
c182,throttle_step,regression,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,8,True,0.6363636363636364
c182,throttle_step,sig_dynamic,clo_+0.1,22,13,0.15384615384615385,0.3076923076923077,0.6047240090226514,2,False,1,False,0.9545454545454546
c182,throttle_step,sig_dynamic,cmalpha_x0.7,22,13,0.15384615384615385,0.3076923076923077,0.6932655963020337,2,False,4,True,0.8181818181818181
c182,throttle_step,sig_dynamic,cmq_x0.5,22,13,0.23076923076923078,0.38461538461538464,0.8799882307235248,1,True,5,True,0.7727272727272727
c182,throttle_step,sig_dynamic,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,4,True,0.8181818181818181
c182,throttle_step,sig_static,clo_+0.1,22,13,0.23076923076923078,0.3076923076923077,0.6989440384177227,1,True,3,True,0.8636363636363636
c182,throttle_step,sig_static,cmalpha_x0.7,22,13,0.15384615384615385,0.23076923076923078,0.6673361382339709,2,False,0,False,1.0
c182,throttle_step,sig_static,cmq_x0.5,22,13,0.15384615384615385,0.3076923076923077,0.7258604643220027,2,False,2,False,0.9090909090909091
c182,throttle_step,sig_static,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,0,False,1.0
c310,aileron_step,envelope,clo_+0.1,22,13,0.15384615384615385,0.3076923076923077,0.691713768687453,1,True,1,True,0.9545454545454546
c310,aileron_step,envelope,cmalpha_x0.7,22,13,0.15384615384615385,0.15384615384615385,0.5804408912381048,1,True,0,False,1.0
c310,aileron_step,envelope,cmq_x0.5,22,13,0.15384615384615385,0.23076923076923078,0.6072585180557316,1,True,0,False,1.0
c310,aileron_step,envelope,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,0,False,1.0
c310,aileron_step,iforest,clo_+0.1,22,13,0.23076923076923078,0.3076923076923077,0.8922438672438672,1,True,22,True,0.0
c310,aileron_step,iforest,cmalpha_x0.7,22,13,0.15384615384615385,0.3076923076923077,0.6798909423909424,2,False,21,True,0.045454545454545414
c310,aileron_step,iforest,cmq_x0.5,22,13,0.15384615384615385,0.23076923076923078,0.6568758164912011,1,True,0,False,1.0
c310,aileron_step,iforest,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,0,False,1.0
c310,aileron_step,ks,clo_+0.1,22,13,0.23076923076923078,0.38461538461538464,0.8006285381285382,1,True,4,True,0.8181818181818181
c310,aileron_step,ks,cmalpha_x0.7,22,13,0.23076923076923078,0.23076923076923078,0.6332046496014108,1,True,2,True,0.9090909090909091
c310,aileron_step,ks,cmq_x0.5,22,13,0.23076923076923078,0.38461538461538464,0.8418023153317271,1,True,3,True,0.8636363636363636
c310,aileron_step,ks,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,2,True,0.9090909090909091
c310,aileron_step,regression,clo_+0.1,22,13,0.23076923076923078,0.38461538461538464,0.8020020828844358,1,True,4,True,0.8181818181818181
c310,aileron_step,regression,cmalpha_x0.7,22,13,0.23076923076923078,0.38461538461538464,0.8037987597198123,1,True,1,True,0.9545454545454546
c310,aileron_step,regression,cmq_x0.5,22,13,0.23076923076923078,0.3076923076923077,0.7382102939795246,1,True,3,True,0.8636363636363636
c310,aileron_step,regression,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,2,True,0.9090909090909091
c310,aileron_step,sig_dynamic,clo_+0.1,22,13,0.23076923076923078,0.38461538461538464,0.7936096966461339,1,True,4,True,0.8181818181818181
c310,aileron_step,sig_dynamic,cmalpha_x0.7,22,13,0.23076923076923078,0.38461538461538464,0.9050210023894234,1,True,3,True,0.8636363636363636
c310,aileron_step,sig_dynamic,cmq_x0.5,22,13,0.23076923076923078,0.38461538461538464,0.8577658452658453,1,True,4,True,0.8181818181818181
c310,aileron_step,sig_dynamic,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,3,True,0.8636363636363636
c310,aileron_step,sig_static,clo_+0.1,22,13,0.23076923076923078,0.38461538461538464,0.8847194472194473,1,True,3,True,0.8636363636363636
c310,aileron_step,sig_static,cmalpha_x0.7,22,13,0.23076923076923078,0.38461538461538464,0.8259337884337884,1,True,4,True,0.8181818181818181
c310,aileron_step,sig_static,cmq_x0.5,22,13,0.23076923076923078,0.38461538461538464,0.8872194045270969,1,True,3,True,0.8636363636363636
c310,aileron_step,sig_static,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,2,True,0.9090909090909091
c310,bank_hold,envelope,clo_+0.1,22,13,0.15384615384615385,0.15384615384615385,0.5718982507265431,1,True,2,True,0.9090909090909091
c310,bank_hold,envelope,cmalpha_x0.7,22,13,0.07692307692307693,0.07692307692307693,0.4908361583641412,1,True,0,False,1.0
c310,bank_hold,envelope,cmq_x0.5,22,13,0.0,0.0,0.4178965979245807,6,False,0,False,1.0
c310,bank_hold,envelope,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,1,True,0.9545454545454546
c310,bank_hold,iforest,clo_+0.1,22,13,0.23076923076923078,0.3076923076923077,0.7985433370048755,1,True,18,True,0.18181818181818177
c310,bank_hold,iforest,cmalpha_x0.7,22,13,0.15384615384615385,0.23076923076923078,0.550371059968583,2,False,0,False,1.0
c310,bank_hold,iforest,cmq_x0.5,22,13,0.15384615384615385,0.23076923076923078,0.5375223701968165,2,False,0,False,1.0
c310,bank_hold,iforest,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,0,False,1.0
c310,bank_hold,ks,clo_+0.1,22,13,0.23076923076923078,0.38461538461538464,0.918924539512775,1,True,3,True,0.8636363636363636
c310,bank_hold,ks,cmalpha_x0.7,22,13,0.23076923076923078,0.38461538461538464,0.8861295253263578,1,True,3,True,0.8636363636363636
c310,bank_hold,ks,cmq_x0.5,22,13,0.23076923076923078,0.38461538461538464,0.817164698047051,1,True,1,True,0.9545454545454546
c310,bank_hold,ks,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,1,True,0.9545454545454546
